Image,Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac,area,centroid-0,centroid-1,major_axis_length,minor_axis_length,eccentricity
20210305_NE_mockData1_3.tiff,6,14.398640745920492,14.72532250441558,35.093434441174175,3.862566169272078,5.635534278044464,141,12.397163120567376,4.290780141843972,17.70125978443193,11.75434483096364,0.747697035646129
20210305_NE_mockData1_3.tiff,7,20.98894311643782,31.90118747154872,7.960425681727273,7.18391150633494,5.59720394327527,210,21.257142857142856,12.142857142857142,24.993886374146506,12.12856572317138,0.8743691860258301
20210305_NE_mockData1_3.tiff,8,7.3640392240550785,43.03977394683493,1.3312239731765456,7.104269669287735,5.986055425471729,144,25.23611111111111,28.36805555555556,14.309132516413928,13.286182536033142,0.3713056620538333
20210305_NE_mockData1_3.tiff,9,16.045219549179077,28.42707767391205,0.9904433631896972,8.877534576416016,4.588719933509827,125,28.232,39.608,13.460453139129534,12.396466968023509,0.3896697635783482
20210305_NE_mockData1_3.tiff,10,17.691870143489233,41.29275374658524,1.3379186912188454,8.658538493845198,5.177748596857464,126,30.11111111111111,17.08730158730159,15.455761561156216,10.851375008658737,0.7120857074028104
20210305_NE_mockData1_3.tiff,11,23.305713876724244,33.61579640007019,0.8879360761642456,10.95070798110962,6.497198548316955,125,36.568,27.456,16.332934823277995,10.116633830407874,0.7850748869240681
20210305_NE_mockData1_3.tiff,12,29.21239567001661,25.5955535809199,0.6339020252227783,11.967404858271282,5.155643793940544,60,36.91666666666666,37.21666666666667,9.581451920956866,9.011116663923314,0.3398626827538543
20210305_NE_mockData2_1.tiff,1,0.3823786695426869,0.041122946783761,6.884745637947153,5.652808311943696,2.4485773160078814,107,8.299065420560748,49.78504672897196,16.06132168619941,8.846250533694668,0.8346506343043683
20210305_NE_mockData2_1.tiff,2,0.5300211955591575,0.08389935051043,2.7602961899079,8.476305860834023,3.589019010976418,97,16.15463917525773,50.350515463917525,15.44256870351542,9.359009196048016,0.7954245557256407
20210305_NE_mockData2_1.tiff,3,0.4469327598498673,0.0577334730467314,1.944293183732116,8.470267665510809,3.2859605968206185,287,15.226480836236934,36.749128919860624,22.99702287678418,16.671843806211637,0.688794533767748
20210305_NE_mockData2_1.tiff,4,0.3181432645414128,0.0481208010092793,1.4107688320748633,7.592452929672582,3.643052890980044,179,28.90502793296089,47.85474860335196,17.175809621792112,14.50933680194849,0.5351545498149041
20210305_NE_mockData2_1.tiff,5,0.4162893838483124,0.0865492949932079,6.062162559020695,7.2238796831939025,4.841208586551873,203,25.467980295566505,58.95073891625616,24.279796387031592,11.12635891305506,0.8888203244046842
20210305_NE_mockData2_1.tiff,6,0.4152512097845272,0.0561019218697839,0.9524900378621356,6.844469150475093,3.934892367100229,490,29.681632653061225,25.29591836734694,26.793325050272237,24.74838743613033,0.3831711838464268
20210305_NE_mockData2_1.tiff,7,0.3700133861928451,0.066107104464275,3.241551098936214,6.415110020830137,2.7364174524640164,656,32.65548780487805,73.1859756097561,36.60600279363956,24.188020698556837,0.7505915132159185
20210305_NE_mockData2_1.tiff,8,0.3501389562324793,0.0411843580228311,7.557759356443529,6.19872528038643,2.6659746633635626,432,47.62731481481482,36.87731481481482,31.335363868156715,20.23936354778706,0.7634260214526973
20210305_NE_mockData2_1.tiff,9,0.4780472098919974,0.0660059036833516,6.166763631049932,5.794680740821802,2.575926451057339,623,60.550561797752806,75.97110754414125,37.94899566552188,23.743260541022668,0.7800939261920767
20210305_NE_mockData2_1.tiff,10,0.2284870316694071,0.0673830624465104,36.57037378294128,4.8543452775085365,4.511661398279798,455,63.35824175824176,43.16263736263736,31.42055859836508,21.974296131146676,0.7147691621527504
20210305_NE_mockData2_1.tiff,11,0.2721257143550449,0.047008547008547,16.316731511018215,6.004848671774579,3.950818417928158,234,71.44871794871794,57.98717948717949,21.501775144468255,16.639616024874716,0.6333423549820634
20210305_NE_mockData2_1.tiff,12,0.3265083051742391,0.0843521588026209,63.28068785718147,1.9762063292746848,2.473963103395828,94,80.01063829787235,47.61702127659574,14.70654341089637,9.193364077324564,0.7805281316857848
20210305_NE_mockData2_2.tiff,1,0.2407370191183149,0.0481636827776891,9.41150903331567,6.662709165804134,2.372900674802176,161,5.645962732919255,37.64596273291925,14.925159170431348,14.426040861840947,0.2564458705353785
20210305_NE_mockData2_2.tiff,2,0.2113563994998517,0.0503364289584367,0.4670217600853547,5.109620864624563,2.921249083850695,184,14.418478260869565,26.168478260869566,22.68080121486017,11.537231959198552,0.8609566552579453
20210305_NE_mockData2_2.tiff,3,0.2066211646602999,0.0877523745259931,0.3080446443250102,4.670581873770683,6.457984898167272,155,23.406451612903226,20.52258064516129,17.21271596122812,12.166056877035922,0.7074070885611875
20210305_NE_mockData2_2.tiff,4,0.0950461105694846,0.061058528366543,0.2351013639616588,2.6341245524466985,10.039472534542991,126,28.07936507936508,31.571428571428573,15.452529211260549,10.876891492460402,0.7103083080958571
20210305_NE_mockData2_2.tiff,5,0.140990460505251,0.0570057352058223,0.4075055166346127,3.634839822034367,8.172066421782384,122,30.098360655737704,7.868852459016393,14.233725009860208,11.80110852306859,0.5591079329155807
20210305_NE_mockData2_2.tiff,6,0.1252876865473442,0.0468130587630668,1.0765878689529311,4.107128325502578,1.7288580355175798,397,20.410579345088163,53.84382871536524,51.30553124017012,10.85466683076368,0.977363034598377
20210305_NE_mockData2_2.tiff,7,0.0614604757678124,0.043010752688172,0.6562023624297111,3.7988295138523145,3.8136349076865823,93,38.24731182795699,11.268817204301076,17.291672338351923,7.866003251845018,0.8905418903722452
20210305_NE_mockData2_2.tiff,8,0.1326057653169374,0.0337837837837837,0.2271849343905577,2.7551545516864677,5.728851150016527,148,40.43243243243244,36.054054054054056,15.722934173608513,12.464840480484677,0.6095068401815371
20210305_NE_mockData2_2.tiff,9,0.0819188417926911,0.032258064516129,0.7836126642842447,2.425536924023782,3.286849734475536,155,47.43225806451613,14.729032258064516,18.330039781820645,12.342432311071269,0.7393288325667485
20210305_NE_mockData2_2.tiff,10,0.1101771005522018,0.04747040689839,1.015910579129983,4.033961336335865,5.671503468712359,211,51.00947867298578,45.644549763033176,18.13256306694556,15.578344953677655,0.5117466623490545
20210305_NE_mockData2_2.tiff,11,0.1133573233466787,0.069632504711446,0.3674042845509715,2.655294702993226,3.716020786885134,194,56.103092783505154,30.211340206185568,24.669445751104632,10.81130320179028,0.8988547321812581
20210305_NE_mockData2_3.tiff,1,0.2689422280041139,0.063313184092887,2.0190129028030888,4.144561985535408,3.482395568297277,201,5.422885572139304,44.45771144278607,22.268183846731645,13.171817117190187,0.806298858304184
20210305_NE_mockData2_3.tiff,2,0.4110590946383592,0.048780487804878,20.156543109475116,3.8889245754334985,5.638114007507882,41,8.146341463414634,12.121951219512194,7.990926342553308,6.782589018689981,0.5287360128609883
20210305_NE_mockData2_3.tiff,3,0.1959392902178642,0.017094017094017,6.0726936057082606,4.582226211189205,8.52471164964203,117,15.247863247863249,18.085470085470085,14.439305662822248,10.909719308421671,0.6550828435169005
20210305_NE_mockData2_3.tiff,4,0.2602882782618205,0.0588619729568218,8.664869094717092,4.969120016043213,4.670737688911372,174,18.43103448275862,7.505747126436781,16.1328302121672,14.916626150223731,0.3809076210439921
20210305_NE_mockData2_3.tiff,5,0.1665415144757012,0.0672213122330976,0.8682458038488146,4.336356513408008,5.354027619678012,181,17.165745856353592,30.740331491712706,21.21348081602704,13.011053779634889,0.78981981997205
20210305_NE_mockData2_3.tiff,6,0.2971440596239907,0.0535714285714285,0.2473993748426437,6.387963566396918,4.917651849133628,56,17.196428571428573,48.517857142857146,9.30808320292207,7.84820240341895,0.5376629064706351
20210305_NE_mockData2_3.tiff,7,0.1527640020906044,0.0863074498810791,0.3773728663404587,5.965701033916379,3.496522474171493,203,19.90147783251232,39.635467980295566,26.36230231421116,11.0301327951096,0.90826032680518
20210305_NE_mockData2_3.tiff,8,0.1594424860422001,0.0480107231195582,0.5001830193885537,6.940880623529123,2.443902387729911,215,28.976744186046517,23.427906976744183,19.51615472280268,14.780092992245464,0.6530369097514562
20210305_NE_mockData2_3.tiff,9,0.2310307644031665,0.075484760223873,0.3900972415530492,6.796021612863692,3.594325761315684,189,31.126984126984127,47.84126984126984,22.090656418374515,12.513610691773318,0.8240849585289731
20210305_NE_mockData2_3.tiff,10,0.2423246052800392,0.0452795135123389,1.1275645737745323,6.09381139400054,3.5032448394566167,196,30.76020408163265,6.709183673469388,17.467816689584645,15.14117636881889,0.4986487027333834
20210305_NE_mockData2_3.tiff,11,0.150022254496142,0.064343384416157,0.4902814553864899,7.607007463262012,3.2026534465731533,311,44.154340836012864,17.893890675241156,21.240490734810063,19.164138166237453,0.4312226504044719
20210305_NE_mockData2_3.tiff,12,0.262877746208294,0.0502280780860969,0.4814249209097556,6.138121934624405,2.3344384818463717,333,42.03903903903904,38.63663663663664,26.240225851728574,17.18311908559561,0.7557685441021731
20210305_NE_mockData3_1.tiff,1,0.1693094115631253,14.188026273951811,9.91502006965525,4.124343394064436,3.072710630940456,102,5.617647058823529,45.85294117647059,15.909561822301969,8.634446287490347,0.8399133257145125
20210305_NE_mockData3_1.tiff,2,0.1579044953873168,24.86856782000903,2.660884809684536,9.668566481163513,7.061883919315251,219,13.71689497716895,41.68949771689498,21.73467796617348,14.694228944381504,0.7368346477931424
20210305_NE_mockData3_1.tiff,3,0.2755907794291323,8.285278558731079,21.38439660451629,5.280355869369074,9.616448274390264,88,12.886363636363637,28.818181818181817,14.221948656537212,8.262769904424545,0.813912705235769
20210305_NE_mockData3_1.tiff,4,0.2574815345661981,23.11477986297437,0.6441153681703976,9.38957154005766,12.26668057590723,112,21.660714285714285,34.482142857142854,14.691952025982305,10.198720145440308,0.7198105815498899
20210305_NE_mockData3_1.tiff,5,0.2152062962132115,15.081343592655276,4.44843772318094,8.885052588678175,8.990500727007467,124,24.306451612903224,25.233870967741936,17.439242685433147,10.677603291992442,0.7906452794829214
20210305_NE_mockData3_1.tiff,6,0.1163196002735811,15.965576777271195,23.723510755432976,5.75803111113754,2.808096370665856,153,21.61437908496732,53.08496732026144,17.92377134459019,11.846865787214668,0.7504226141778841
20210305_NE_mockData3_1.tiff,7,0.1095004752676754,20.018640620823213,8.26536913797817,5.578477716063433,3.8239351931740257,187,31.66844919786096,45.66310160427808,17.444773336699768,13.974699481260595,0.5985541896748404
20210305_NE_mockData3_1.tiff,8,0.2025488027267986,13.02244648999638,1.2307681664824486,5.915065576632817,3.757773837281598,144,33.333333333333336,24.49305555555556,16.228727739503487,12.839386534190568,0.6116198906576261
20210305_NE_mockData3_1.tiff,9,0.2274505774696152,18.610644343611483,0.5237348869249419,8.995486535035171,4.168926418601693,77,42.62337662337662,46.58441558441559,10.748716209206874,10.11895496710204,0.3372627370276922
20210305_NE_mockData3_1.tiff,10,0.1050671626490058,8.397161108382205,15.58154247584918,2.7079280225943165,2.5059525510098077,141,40.13475177304964,13.5531914893617,20.217418015266126,9.3063502008207,0.8877564378554608
20210305_NE_mockData3_1.tiff,11,0.2981024224024552,28.876147254919395,0.4182046009944035,8.431520283222198,3.7399796614280114,78,44.52564102564103,39.52564102564103,13.156090456086314,8.216546095312168,0.780990308112835
20210305_NE_mockData3_1.tiff,12,0.3250387523855482,30.01707963006837,0.4755136157785143,9.734246617981366,3.3332604340144565,56,46.017857142857146,32.392857142857146,9.276764860250552,8.055787693346543,0.495893579593429
20210305_NE_mockData3_1.tiff,13,0.4316940060606948,19.035516309308576,0.693723624890989,8.040972323031038,6.410162946125409,111,44.98198198198198,22.144144144144143,13.440592764482515,11.019403142708098,0.5725641726662896
20210305_NE_mockData3_2.tiff,1,0.3025456394468035,10.938321181024824,3.355139934676034,8.562362514904567,5.963553845541818,175,9.034285714285714,23.125714285714285,18.67084281174512,12.693168503501768,0.7333613245387933
20210305_NE_mockData3_2.tiff,2,0.3254285361252579,15.419020802366967,4.348713351961444,8.221612420736575,3.9617863110467497,102,16.941176470588236,11.92156862745098,14.729177524458333,9.845646659019812,0.7437614790902805
20210305_NE_mockData3_2.tiff,3,0.4016831859503642,33.20183623899327,0.2395819413779985,9.135810107287794,7.8795258656586755,101,18.287128712871286,25.00990099009901,13.923438401479284,9.58471247314942,0.7253437035687026
20210305_NE_mockData3_2.tiff,4,0.1904075409619862,18.458854870031807,6.769590861014738,5.487623111892293,2.778870362816876,131,26.541984732824428,11.404580152671755,16.213667121339988,11.52612305955788,0.7033038827387291
20210305_NE_mockData3_2.tiff,5,0.3071290456887448,12.549775657509311,0.6453625411698313,7.95485164974675,6.182381076523752,165,23.266666666666666,36.27272727272727,19.906483582975063,12.046291622214252,0.796115937535417
20210305_NE_mockData3_2.tiff,6,0.1569354970280717,16.57237298750296,1.5321833956532362,11.028719968912078,5.536851705574408,82,27.70731707317073,19.73170731707317,13.256160959464214,7.981422678887586,0.7984270468175577
20210305_NE_mockData3_2.tiff,7,0.2103545264442368,18.139920318480765,1.9813732799917163,11.055089288418836,7.780592903052226,101,30.445544554455445,27.35643564356436,12.663385557024496,10.76729843744773,0.5263465704798103
20210305_NE_mockData3_2.tiff,8,0.1878951713442802,28.01816218793392,2.1777016181498765,7.519325549900532,7.170245763659477,80,34.2625,35.3375,13.2693649358317,8.012424988710984,0.7971140160338465
20210305_NE_mockData3_2.tiff,9,0.615509780836694,34.7104012416714,2.217097398184945,7.834595471743203,4.373376576988785,243,38.58024691358025,47.24691358024691,23.42806066289812,13.491277094214396,0.8175485009362469
20210305_NE_mockData3_2.tiff,10,0.1179220055146192,6.672552156700659,11.490833986373175,4.851732835567818,3.7175058151679066,189,41.81481481481482,21.53968253968254,18.303246723177217,13.684824081418135,0.6640682663146545
20210305_NE_mockData3_2.tiff,11,0.2686003857900289,33.99741622140585,12.225169702994922,4.822806067703184,4.320489642048671,121,43.40495867768595,37.13223140495868,19.42512617029011,9.366311366574497,0.8760748895014875
20210305_NE_mockData3_2.tiff,12,0.2027671876407805,17.942637746025916,0.8537535930977387,5.277153406824384,3.643224950347628,147,48.30612244897959,6.292517006802721,16.717686559388895,12.665939833170697,0.652676030099732
20210305_NE_mockData3_3.tiff,1,0.3299806675464987,19.909836457144444,21.682396758160145,2.0418507319560155,3.845731945346585,139,8.215827338129497,19.381294964028772,20.67119221752659,9.354188327778427,0.8917527706722014
20210305_NE_mockData3_3.tiff,2,0.2443464900547768,54.06158193039807,1.057068937645727,3.651160160809646,2.601688941538116,273,17.036630036630036,8.355311355311356,19.998009701685145,17.685120186072645,0.4668357994223328
20210305_NE_mockData3_3.tiff,3,0.3452445491612386,61.08768625225095,18.369309417635417,4.026991375916296,4.937674271117012,139,18.20863309352518,23.366906474820144,15.587564432716931,11.8621178165181,0.6487532871139694
20210305_NE_mockData3_3.tiff,4,0.5873782071438465,106.4668005311882,2.075188224132245,4.25035299704625,1.811904218825665,182,20.615384615384617,64.32417582417582,24.3371247350104,10.622752443427808,0.8997122806629235
20210305_NE_mockData3_3.tiff,5,0.2864103882118713,39.49431465485299,5.817327740118485,3.562627472041189,2.811921815770541,258,30.51937984496124,18.786821705426355,22.8782380169408,14.803375220771178,0.7624471507227972
20210305_NE_mockData3_3.tiff,6,0.429418801885693,186.4521531738153,0.5798782245451662,3.861620402135769,2.596282815983316,238,26.68487394957983,56.81512605042017,23.82310702899917,13.65866540787608,0.8193197444204109
20210305_NE_mockData3_3.tiff,7,0.300386121686624,38.50213644820817,0.6285242407905812,3.6110490633516896,3.1113994565545298,98,33.224489795918366,45.755102040816325,15.466169793828076,8.853168914114846,0.819959491078974
20210305_NE_mockData3_3.tiff,8,0.3555990359451197,97.71619649401194,0.5706304311752319,3.9866625613804105,3.4607453323617765,158,38.177215189873415,60.93037974683544,21.00988775049236,10.85832932076409,0.8560941129497351
20210305_NE_mockData3_3.tiff,9,0.3067542502173671,35.26543040959923,1.3847963923105486,4.958221686107141,7.608446166471198,108,41.46296296296296,47.351851851851855,15.58946257558499,9.820763442914792,0.7766262482917942
20210305_NE_mockData4_1.tiff,1,0.3094442600899554,0.0898166210093396,53.47562477056017,5.678595301952768,13.956760457221495,94,3.202127659574468,19.648936170212767,14.82802456938155,8.622942000617043,0.8135249170380283
20210305_NE_mockData4_1.tiff,2,0.423665352025122,0.0613599675443937,20.30556433830621,5.294520594039053,13.60093615527423,106,5.40566037735849,7.89622641509434,14.813861807417036,9.190278053677234,0.7842984723489546
20210305_NE_mockData4_1.tiff,3,0.3606801428901615,0.0818875049477192,30.54568132624697,6.801999581393911,15.310585260391235,67,7.880597014925373,25.19402985074627,13.278391526233609,6.650336706603663,0.8655404484721593
20210305_NE_mockData4_1.tiff,4,0.2530194171096968,0.0741753319035405,3.6888881196146426,6.097827066545901,19.6705589864565,46,10.41304347826087,13.434782608695652,8.919378936125579,6.921547326286124,0.6307178340618875
20210305_NE_mockData4_1.tiff,5,0.3520950748972649,0.0980196442917315,11.142523753381994,8.665954998809926,9.152633501665436,137,16.693430656934307,26.66423357664233,16.403598856802187,11.06159520331354,0.7384214198909391
20210305_NE_mockData4_1.tiff,6,0.4284714699810387,0.0256410256410256,18.457420309894104,6.120276605981028,9.193176137076485,117,17.683760683760685,7.709401709401709,16.351102475449814,9.588878106827869,0.8099954348436124
20210305_NE_mockData4_1.tiff,7,0.2344915595921603,0.063459681742119,10.649612323804336,7.1619368963169325,10.723030213153724,132,19.446969696969692,16.87878787878788,18.619009329171423,9.42390544816275,0.8624488085271016
20210305_NE_mockData4_2.tiff,1,0.3464865419599745,0.0519333008008125,13.586448840605907,3.855543109086844,4.857150751301366,117,9.145299145299145,16.162393162393162,21.257291785159307,7.507280789938815,0.9355619520877808
20210305_NE_mockData4_2.tiff,2,0.5549966736116271,0.1704893976018048,6.482714970906575,4.403172691663106,13.918596459471662,69,14.173913043478262,16.72463768115942,19.72950836843073,5.718526995634356,0.9570731757718124
20210305_NE_mockData4_2.tiff,3,0.3379568249838692,0.0856997275352478,10.45200107370104,5.046990346227373,10.146995765141078,175,13.268571428571429,32.54857142857143,17.001606422438442,13.550091176565369,0.6039939842875933
20210305_NE_mockData4_2.tiff,4,0.2205278748896584,0.0298507462686567,0.6512337175767813,4.336809051570608,19.228216971924056,67,17.507462686567163,23.761194029850746,11.564713019932224,7.953270823924489,0.7259771489420203
20210305_NE_mockData4_2.tiff,5,0.2669145754937614,0.1012350033436502,28.859526144606725,3.99944112769195,12.951925887327109,112,17.339285714285715,42.642857142857146,17.031451813404466,8.83442109401953,0.8549489452414147
20210305_NE_mockData4_2.tiff,6,0.3284665468411568,0.0810174371442224,3.035724920085353,5.576042569600618,11.35152004009638,117,20.95726495726496,13.17094017094017,17.646879478067287,8.482578813964397,0.8768936962016323
20210305_NE_mockData4_2.tiff,7,0.2954928918582637,0.0612512696080091,0.7490635427033029,5.795728788143251,22.601734510282192,82,25.121951219512194,27.04878048780488,11.771575259722178,9.227891943981618,0.6208705712672973
20210305_NE_mockData4_2.tiff,8,0.2575319377151695,0.0707274598044318,59.20349061231355,4.874418317949449,14.94542730305646,185,29.005405405405405,39.90270270270271,20.838213073041764,11.654284431418922,0.8289824244520622
20210305_NE_mockData4_2.tiff,9,0.2881431551206679,0.0476190476190476,14.255687659695036,6.651225537061691,24.68323048523494,84,30.916666666666668,17.285714285714285,13.707095467565344,8.408228129811826,0.789755638027381
20210305_NE_mockData4_2.tiff,10,0.1881832301616668,0.0788755582438574,17.091159529156155,4.713573186927372,32.441720090972055,90,33.1,26.03333333333333,13.18297340944398,9.232087212982508,0.7138448700956
20210305_NE_mockData4_2.tiff,11,0.2256383384977068,0.0204081632653061,9.83614336308979,3.989093572509532,10.47931269966826,147,31.70748299319728,9.29251700680272,20.2997249068993,9.417709615890828,0.8858703590621945
20210305_NE_mockData4_2.tiff,12,0.1084725557014956,0.0494869731323063,79.66358819481923,2.8541427007195543,8.276417056370898,171,39.345029239766085,39.8654970760234,23.80378964666196,9.60893427401026,0.9149035723685384
20210305_NE_mockData4_2.tiff,13,0.1503546514681407,0.0357142857142857,58.97259540217264,5.672725094216211,8.68953740809645,56,41.392857142857146,16.339285714285715,10.7257458108827,7.11668127082675,0.7481639690732125
20210305_NE_mockData4_2.tiff,14,0.0581264564956443,0.0828776843305947,38.78593391611956,3.316902006881824,8.94874626311703,69,41.01449275362319,25.39130434782609,11.585839998514055,7.949786373185344,0.7274468766983387
20210305_NE_mockData4_3.tiff,1,0.1285407011849539,0.0518982587541852,61.45443856648036,4.983083571025303,8.885452899932861,175,9.28,62.36,16.706330502248473,13.646735078123974,0.5768358087789804
20210305_NE_mockData4_3.tiff,2,0.0767605852197717,0.0568066632306134,37.11850718039054,5.087974996919985,7.79966081601602,135,10.77037037037037,75.9037037037037,18.28565980911391,9.824667064643467,0.8433987895718338
20210305_NE_mockData4_3.tiff,3,0.2894695672121914,0.0395446343855424,35.000836699659175,5.382990609515797,9.197933922437104,110,18.89090909090909,70.99090909090908,13.54167016610766,11.25548661896522,0.5560121219002
20210305_NE_mockData4_3.tiff,4,0.1985099732875824,0.0600979113578796,40.38419474601746,5.920836242735386,5.773067467212677,100,18.58,20.62,17.253584822768108,7.604012806640059,0.8976442627183812
20210305_NE_mockData4_3.tiff,5,0.1001156531274318,0.0616867411881685,32.640294287353754,4.438087975606322,8.3095144610852,128,20.1875,59.5,16.298916006115032,10.309356770701422,0.7745457094465585
20210305_NE_mockData4_3.tiff,6,0.1149170975170225,0.0694450985098109,26.760157833076978,2.2107836097618785,6.3757419826838895,213,19.751173708920188,41.85915492957746,23.240527633654853,13.44147060341182,0.8157792448787341
20210305_NE_mockData4_3.tiff,7,0.3210244643486152,0.1186440677966101,21.467064604920857,6.362367975509773,14.955824302414715,59,22.661016949152543,26.35593220338983,12.357511182222089,6.940614109599515,0.8273739453636105
20210305_NE_mockData4_3.tiff,8,0.1711290746927261,0.05,7.2376727749904,4.437061251203219,7.299838576714198,120,28.10833333333333,32.075,15.267262066060391,10.818175965866688,0.7056239479185374
20210305_NE_mockData4_3.tiff,9,0.30116296439995,0.0418690604928099,17.130497415124633,7.71350438212171,13.54706762381542,81,27.160493827160494,19.62962962962963,16.66009142015583,6.264330898234772,0.9266163378266368
20210305_NE_mockData4_3.tiff,10,0.3832862270729882,0.0538405962288379,66.5804777954306,4.349901716623988,5.422105040933404,112,29.401785714285715,9.303571428571429,17.93261368638934,8.190131508701416,0.8896119833205253
