Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
26368	26751	384	64	0	64	0.000	0.000	0.000	0.000	0.000
26754	27137	384	65	0	65	0.000	0.000	0.000	0.000	0.000
27139	27522	384	66	0	66	0.000	0.000	0.000	0.000	0.000
27524	27907	384	67	0	67	0.000	0.000	0.000	0.000	0.000
27910	28293	384	68	0	68	0.000	0.000	0.000	0.000	0.000
28295	28678	384	69	0	69	0.000	0.000	0.000	0.000	0.000
28680	29063	384	70	0	70	0.000	0.000	0.000	0.000	0.000
29066	29449	384	71	0	71	0.000	0.000	0.000	0.000	0.000
29451	29834	384	72	0	72	0.000	0.000	0.000	0.000	0.000
29836	30219	384	73	0	73	0.000	0.000	0.000	0.000	0.000
30222	30605	384	74	0	74	0.000	0.000	0.000	0.000	0.000
30607	30990	384	75	0	75	0.000	0.000	0.000	0.000	0.000
30992	31375	384	76	0	76	0.000	0.000	0.000	0.000	0.000
31377	31760	384	77	0	77	0.000	0.000	0.000	0.000	0.000
31763	32146	384	78	0	78	0.000	0.000	0.000	0.000	0.000
32148	32531	384	79	0	79	0.000	0.000	0.000	0.000	0.000
32533	32916	384	80	0	80	0.000	0.000	0.000	0.000	0.000
32919	33302	384	81	0	81	0.000	0.000	0.000	0.000	0.000
33304	33687	384	82	0	82	0.000	0.000	0.000	0.000	0.268
33689	34072	384	83	0	83	0.000	0.000	0.000	0.000	0.000
34075	34458	384	84	0	84	0.000	0.000	0.000	0.000	0.000
34460	34843	384	85	0	85	0.000	0.000	0.000	0.000	0.000
34845	35228	384	86	0	86	0.000	0.000	0.000	0.000	0.000
35231	35614	384	87	0	87	0.000	1.000	0.000	0.000	0.000
35616	35999	384	88	0	88	0.000	0.000	0.000	0.000	0.000
36001	36384	384	89	0	89	0.000	0.000	0.000	0.000	0.000
36387	36770	384	90	0	90	0.000	0.000	0.000	0.000	0.000
36772	37155	384	91	0	91	0.000	0.000	0.000	0.000	0.000
37157	37540	384	92	0	92	0.000	0.000	0.000	0.000	0.000
37543	37926	384	93	0	93	1.000	0.000	0.000	0.000	0.000
37928	38311	384	94	0	94	0.000	0.000	0.000	0.000	0.000
38313	38696	384	95	0	95	0.000	0.000	0.000	0.000	0.000
38699	39082	384	96	0	96	0.000	0.000	0.000	0.000	0.000
39084	39467	384	97	0	97	0.000	0.000	1.011	0.000	0.000
39469	39852	384	98	0	98	0.000	0.560	0.000	0.000	0.000
39854	40237	384	99	0	99	0.000	0.000	0.000	0.000	0.000
40240	40623	384	100	0	100	0.000	0.000	0.000	0.000	0.000
40625	41008	384	101	0	101	0.000	0.000	0.000	0.000	0.000
41010	41393	384	102	0	102	0.000	0.000	0.000	0.000	0.000
59881	60264	384	0	1	103	0.000	0.000	0.000	0.000	0.000
60267	60650	384	1	1	104	0.000	0.000	0.000	0.000	0.000
60652	61035	384	2	1	105	0.000	0.000	0.000	0.000	0.000
61037	61420	384	3	1	106	0.000	0.000	0.000	0.000	0.000
61423	61806	384	4	1	107	0.000	0.000	0.000	0.000	0.000
61808	62191	384	5	1	108	1.000	0.000	0.000	0.000	0.000
62193	62576	384	6	1	109	0.000	1.000	0.000	0.000	0.000
62579	62962	384	7	1	110	0.000	0.000	0.000	0.000	0.000
62964	63347	384	8	1	111	0.000	0.000	0.000	0.000	0.000
63349	63732	384	9	1	112	0.000	0.000	0.000	0.000	0.000
63735	64118	384	10	1	113	0.000	0.000	0.000	0.000	0.000
64120	64503	384	11	1	114	0.000	0.000	0.000	0.000	0.000
64505	64888	384	12	1	115	0.000	0.000	0.000	0.000	0.000
64891	65274	384	13	1	116	0.000	0.000	0.000	0.000	0.000
65276	65659	384	14	1	117	0.000	0.000	0.000	0.000	0.000
65661	66044	384	15	1	118	0.000	0.000	0.000	0.000	0.000
66046	66429	384	16	1	119	0.000	0.000	0.000	0.000	0.000
66432	66815	384	17	1	120	0.000	0.000	0.000	0.000	0.000
66817	67200	384	18	1	121	0.000	0.000	0.000	0.000	0.000
67202	67585	384	19	1	122	0.000	0.000	0.000	0.000	0.000
67588	67971	384	20	1	123	0.000	0.000	0.000	0.000	0.000
67973	68356	384	21	1	124	0.000	0.000	0.000	0.000	0.000
68358	68741	384	22	1	125	0.000	0.000	0.000	0.000	0.000
68744	69127	384	23	1	126	0.000	0.000	0.000	0.000	0.000
69129	69512	384	24	1	127	0.000	0.000	0.000	0.000	0.000
69514	69897	384	25	1	128	0.000	0.000	0.000	1.000	0.000
69900	70283	384	26	1	129	0.000	0.000	0.000	0.000	0.000
70285	70668	384	27	1	130	0.000	0.000	0.000	0.000	0.000
70670	71053	384	28	1	131	0.000	0.000	0.000	0.000	0.000
71056	71439	384	29	1	132	0.000	0.000	0.000	0.000	0.000
71441	71824	384	30	1	133	0.000	0.000	0.000	0.000	0.000
71826	72209	384	31	1	134	0.000	0.000	0.000	0.000	0.000
72212	72595	384	32	1	135	0.000	0.000	0.000	0.000	0.000
72597	72980	384	33	1	136	0.000	0.000	0.000	0.000	0.000
72982	73365	384	34	1	137	0.000	0.000	0.000	0.000	0.000
73368	73751	384	35	1	138	0.000	0.000	0.000	0.000	0.000
73753	74136	384	36	1	139	0.000	0.000	0.000	0.000	0.000
74138	74521	384	37	1	140	0.000	0.000	0.000	0.000	0.000
74523	74906	384	38	1	141	0.000	0.000	0.000	0.000	0.000
74909	75292	384	39	1	142	0.000	0.000	0.000	0.000	0.000
75294	75677	384	40	1	143	0.000	0.000	0.000	0.000	0.000
75679	76062	384	41	1	144	0.000	0.000	0.000	0.000	0.000
76065	76448	384	42	1	145	0.000	0.000	0.000	0.000	0.000
76450	76833	384	43	1	146	0.000	0.000	0.000	0.000	0.000
76835	77218	384	44	1	147	0.000	0.000	0.000	0.000	0.000
77221	77604	384	45	1	148	0.000	1.000	0.000	0.000	0.000
77606	77989	384	46	1	149	0.000	0.000	0.000	0.000	0.000
77991	78374	384	47	1	150	0.000	0.000	0.000	0.000	0.000
78377	78760	384	48	1	151	0.000	0.000	0.000	0.000	0.000
78762	79145	384	49	1	152	0.000	0.000	0.000	0.000	0.000
79147	79530	384	50	1	153	0.000	0.000	0.000	0.000	0.000
79533	79916	384	51	1	154	0.000	0.000	0.000	0.000	0.000
79918	80301	384	52	1	155	0.000	0.000	0.000	0.000	0.000
80303	80686	384	53	1	156	0.000	0.000	0.000	1.000	0.000
80689	81072	384	54	1	157	0.000	0.000	0.000	0.000	0.000
81074	81457	384	55	1	158	0.000	0.000	0.000	0.000	0.000
81459	81842	384	56	1	159	0.000	0.000	0.000	0.000	0.000
81845	82228	384	57	1	160	0.000	0.000	0.000	0.000	0.000
82230	82613	384	58	1	161	0.000	0.000	0.000	0.000	0.000
82615	82998	384	59	1	162	0.000	0.000	0.000	0.000	0.000
83001	83384	384	60	1	163	0.000	0.000	0.000	0.000	0.000
83386	83769	384	61	1	164	0.000	0.000	0.000	0.000	0.000
83771	84154	384	62	1	165	0.000	0.000	0.000	0.000	0.000
84156	84539	384	63	1	166	0.000	0.000	0.000	0.000	0.000
84542	84925	384	64	1	167	0.000	0.000	0.000	0.000	0.000
84927	85310	384	65	1	168	0.000	0.000	0.000	0.000	0.000
85312	85695	384	66	1	169	0.000	0.000	0.000	0.000	0.000
85698	86081	384	67	1	170	0.000	0.000	0.000	0.000	0.000
86083	86466	384	68	1	171	1.000	0.000	0.000	0.000	0.000
86468	86851	384	69	1	172	0.000	0.000	0.000	0.000	0.000
86854	87237	384	70	1	173	0.000	0.000	0.000	0.000	0.000
87239	87622	384	71	1	174	0.000	0.000	0.000	0.000	0.000
87624	88007	384	72	1	175	0.000	0.000	0.000	0.000	0.000
88010	88393	384	73	1	176	0.000	0.000	0.000	0.000	0.000
88395	88778	384	74	1	177	0.000	0.000	0.000	0.000	0.000
88780	89163	384	75	1	178	0.000	0.000	0.000	0.000	0.000
89166	89549	384	76	1	179	0.000	0.000	0.000	0.000	0.000
89551	89934	384	77	1	180	0.000	1.000	0.000	0.000	0.000
89936	90319	384	78	1	181	0.000	0.000	0.000	0.000	0.000
90322	90705	384	79	1	182	0.000	0.000	0.000	0.000	0.000
90707	91090	384	80	1	183	0.000	0.000	0.000	0.000	0.000
91092	91475	384	81	1	184	0.000	0.000	0.000	0.000	0.000
91478	91861	384	82	1	185	0.000	0.000	0.000	0.000	0.000
91863	92246	384	83	1	186	0.000	0.000	0.000	0.000	0.000
92248	92631	384	84	1	187	0.000	0.000	0.000	0.000	0.000
92633	93016	384	85	1	188	0.000	0.000	0.000	0.000	0.000
93019	93402	384	86	1	189	0.000	0.000	0.000	0.000	0.000
93404	93787	384	87	1	190	0.000	1.000	0.000	0.000	0.000
93789	94172	384	88	1	191	0.000	0.000	0.000	0.000	0.000
94175	94558	384	89	1	192	0.000	0.000	0.000	0.000	0.000
94560	94943	384	90	1	193	0.000	0.000	0.000	0.000	0.000
94945	95328	384	91	1	194	0.000	0.000	0.000	0.000	0.000
95331	95714	384	92	1	195	0.000	0.000	0.000	0.000	0.000
95716	96099	384	93	1	196	0.000	1.000	0.000	0.000	0.000
96101	96484	384	94	1	197	0.000	0.000	0.000	0.000	0.000
96487	96870	384	95	1	198	0.000	0.000	1.000	0.000	0.000
96872	97255	384	96	1	199	0.000	0.000	0.000	0.000	0.000
97257	97640	384	97	1	200	0.000	0.000	0.000	0.000	0.000
97643	98026	384	98	1	201	0.000	0.000	0.000	0.000	0.000
98028	98411	384	99	1	202	0.000	0.000	0.000	0.000	0.000
98413	98796	384	100	1	203	0.000	0.000	0.000	0.000	0.000
98799	99182	384	101	1	204	0.000	0.000	0.000	0.000	0.000
99184	99567	384	102	1	205	0.000	0.000	0.000	0.000	0.000
118533	118916	384	0	2	206	0.000	0.000	0.000	0.000	0.000
118918	119301	384	1	2	207	0.000	0.000	0.000	0.000	0.000
119303	119686	384	2	2	208	0.000	0.000	0.000	0.000	0.000
119689	120072	384	3	2	209	0.000	0.000	0.000	0.000	0.000
120074	120457	384	4	2	210	0.000	0.000	0.000	0.000	0.000
120459	120842	384	5	2	211	0.000	0.000	0.000	0.000	0.000
120845	121228	384	6	2	212	0.000	0.000	0.000	0.000	0.000
121230	121613	384	7	2	213	0.000	0.000	0.000	0.000	0.000
121615	121998	384	8	2	214	0.000	0.000	0.000	0.000	0.000
122001	122384	384	9	2	215	0.000	0.000	0.000	0.000	0.000
122386	122769	384	10	2	216	0.000	0.000	0.000	0.000	0.000
122771	123154	384	11	2	217	0.000	0.000	0.000	0.000	0.000
123156	123539	384	12	2	218	0.000	0.000	0.000	0.000	0.000
123542	123925	384	13	2	219	0.000	0.000	0.000	0.000	0.000
123927	124310	384	14	2	220	0.000	0.000	0.000	0.000	0.000
124312	124695	384	15	2	221	0.000	0.000	0.000	0.000	0.000
124698	125081	384	16	2	222	0.000	0.000	1.000	0.000	0.000
125083	125466	384	17	2	223	0.000	0.000	0.000	0.000	1.000
125468	125851	384	18	2	224	0.000	0.000	0.000	0.000	0.000
125854	126237	384	19	2	225	0.000	0.000	0.000	0.000	0.000
126239	126622	384	20	2	226	0.000	0.000	0.000	0.000	0.000
126624	127007	384	21	2	227	0.000	0.000	0.000	0.000	0.000
127010	127393	384	22	2	228	0.000	0.000	0.000	0.000	0.000
127395	127778	384	23	2	229	0.000	0.000	0.000	0.000	0.000
127780	128163	384	24	2	230	1.000	0.000	0.000	0.000	0.000
128166	128549	384	25	2	231	0.000	0.000	0.000	0.000	0.000
128551	128934	384	26	2	232	0.000	0.000	0.000	0.000	0.000
128936	129319	384	27	2	233	0.000	0.000	0.000	0.000	0.000
129322	129705	384	28	2	234	0.000	0.000	0.000	0.000	0.000
129707	130090	384	29	2	235	0.000	0.000	0.000	0.000	0.000
130092	130475	384	30	2	236	0.000	0.000	0.000	0.000	0.000
130478	130861	384	31	2	237	0.000	0.000	0.000	0.000	0.000
130863	131246	384	32	2	238	0.000	0.000	0.000	0.000	0.000
131248	131631	384	33	2	239	0.000	0.000	0.000	0.000	0.000
131634	132017	384	34	2	240	0.000	0.000	0.000	0.000	0.000
132019	132402	384	35	2	241	0.000	0.000	0.000	0.000	0.000
132404	132787	384	36	2	242	0.000	0.000	0.000	0.000	0.000
132789	133172	384	37	2	243	0.000	0.000	0.000	0.000	0.000
133175	133558	384	38	2	244	0.000	0.000	0.000	0.000	0.000
133560	133943	384	39	2	245	0.000	0.000	0.000	0.000	0.000
133945	134328	384	40	2	246	0.000	0.000	0.000	0.000	0.000
134331	134714	384	41	2	247	0.000	0.000	0.000	0.000	0.000
134716	135099	384	42	2	248	0.000	0.000	0.000	0.000	0.000
135101	135484	384	43	2	249	0.000	0.000	0.000	0.000	0.000
135487	135870	384	44	2	250	0.000	0.000	0.000	0.000	0.000
135872	136255	384	45	2	251	0.000	0.000	0.000	0.000	0.000
136257	136640	384	46	2	252	0.000	0.000	0.000	0.000	0.000
136643	137026	384	47	2	253	0.000	0.000	0.000	0.000	0.000
137028	137411	384	48	2	254	0.000	0.000	0.000	0.000	0.000
137413	137796	384	49	2	255	0.000	0.000	0.000	0.000	0.000
137799	138182	384	50	2	256	0.000	0.000	0.000	0.000	0.000
138184	138567	384	51	2	257	0.000	0.000	0.000	0.000	0.000
138569	138952	384	52	2	258	0.000	0.000	0.000	0.000	0.000
138955	139338	384	53	2	259	0.000	0.000	0.000	0.000	0.000
139340	139723	384	54	2	260	0.000	0.000	0.000	0.000	0.000
139725	140108	384	55	2	261	0.000	0.000	0.000	0.000	0.000
140111	140494	384	56	2	262	0.000	0.000	0.000	0.000	0.000
140496	140879	384	57	2	263	0.000	0.000	0.000	0.000	0.000
140881	141264	384	58	2	264	0.000	0.000	0.000	0.000	0.000
141266	141649	384	59	2	265	0.000	0.000	0.000	0.000	0.000
141652	142035	384	60	2	266	0.000	0.000	0.000	0.000	0.000
142037	142420	384	61	2	267	0.000	0.000	0.000	0.000	0.000
142422	142805	384	62	2	268	0.000	0.000	0.000	0.000	0.000
142808	143191	384	63	2	269	0.000	0.000	0.000	0.000	0.000
143193	143576	384	64	2	270	0.000	0.000	0.000	0.000	1.000
143578	143961	384	65	2	271	0.000	1.000	0.000	0.000	0.000
143964	144347	384	66	2	272	0.000	0.000	0.000	0.000	0.000
144349	144732	384	67	2	273	0.000	0.000	0.000	0.000	0.000
144734	145117	384	68	2	274	0.000	0.000	0.000	0.000	0.000
145120	145503	384	69	2	275	0.000	0.000	0.000	0.000	0.000
145505	145888	384	70	2	276	0.000	0.000	0.000	0.000	0.000
145890	146273	384	71	2	277	0.000	0.000	0.000	0.000	0.000
146276	146659	384	72	2	278	0.000	0.000	0.000	0.000	0.000
146661	147044	384	73	2	279	0.000	0.000	0.000	0.000	0.000
147046	147429	384	74	2	280	0.000	0.000	0.000	0.000	0.000
147432	147815	384	75	2	281	0.000	0.000	0.000	0.000	0.000
147817	148200	384	76	2	282	0.000	0.000	0.000	0.000	0.000
148202	148585	384	77	2	283	0.000	0.000	0.000	0.000	0.000
148588	148971	384	78	2	284	0.000	0.000	0.000	0.000	0.000
148973	149356	384	79	2	285	0.000	0.000	0.000	0.000	0.000
149358	149741	384	80	2	286	0.000	0.000	0.000	0.000	0.000
149743	150126	384	81	2	287	0.000	0.000	0.000	0.000	0.000
150129	150512	384	82	2	288	0.000	0.000	0.000	1.000	0.000
150514	150897	384	83	2	289	0.000	0.000	0.000	0.000	0.000
150899	151282	384	84	2	290	0.000	0.000	0.000	0.000	0.000
151285	151668	384	85	2	291	0.000	1.000	0.000	0.000	0.000
151670	152053	384	86	2	292	0.000	0.000	0.000	0.000	0.000
152055	152438	384	87	2	293	0.000	0.000	0.000	0.000	0.000
152441	152824	384	88	2	294	0.000	0.000	0.000	0.000	0.000
152826	153209	384	89	2	295	0.000	0.000	0.000	0.000	0.000
153211	153594	384	90	2	296	0.000	0.000	0.000	0.000	0.000
153597	153980	384	91	2	297	0.000	0.000	0.000	0.000	0.000
153982	154365	384	92	2	298	0.000	1.307	0.000	0.000	0.000
154367	154750	384	93	2	299	0.000	0.000	0.000	0.000	0.000
154753	155136	384	94	2	300	0.000	0.000	0.000	0.000	0.000
155138	155521	384	95	2	301	0.000	0.000	0.000	0.000	0.000
155523	155906	384	96	2	302	0.000	0.000	0.000	0.000	0.000
155909	156292	384	97	2	303	0.000	0.000	0.000	0.000	0.000
156294	156677	384	98	2	304	0.000	0.000	0.000	0.000	0.000
156679	157062	384	99	2	305	0.000	0.000	0.000	0.000	0.000
157065	157448	384	100	2	306	0.000	0.000	0.000	0.000	0.000
157450	157833	384	101	2	307	0.000	0.000	0.000	0.000	0.000
157835	158218	384	102	2	308	0.000	0.000	0.000	0.000	0.000
176892	177275	384	0	3	309	0.000	0.000	0.000	0.000	0.000
177277	177660	384	1	3	310	0.000	0.000	0.000	0.000	0.000
177662	178045	384	2	3	311	0.000	0.000	0.000	0.000	0.000
178047	178430	384	3	3	312	0.000	0.000	0.000	0.000	0.000
178433	178816	384	4	3	313	0.000	0.000	0.000	0.000	0.000
178818	179201	384	5	3	314	0.000	0.000	0.000	0.000	0.000
179203	179586	384	6	3	315	0.000	0.000	0.000	0.000	0.000
179589	179972	384	7	3	316	0.000	0.000	0.000	0.000	0.000
179974	180357	384	8	3	317	0.000	2.000	0.000	0.000	0.000
180359	180742	384	9	3	318	0.000	0.000	0.000	0.000	0.000
180745	181128	384	10	3	319	0.000	0.000	0.000	0.000	0.000
181130	181513	384	11	3	320	0.000	0.000	0.000	0.000	0.000
181515	181898	384	12	3	321	0.000	0.000	0.000	0.000	0.000
181901	182284	384	13	3	322	0.000	0.000	0.000	0.000	0.000
182286	182669	384	14	3	323	0.000	0.000	0.000	0.000	0.000
182671	183054	384	15	3	324	0.000	0.000	0.000	0.000	0.000
183057	183440	384	16	3	325	0.000	0.000	0.000	0.000	0.000
183442	183825	384	17	3	326	0.000	0.000	0.000	0.000	0.000
183827	184210	384	18	3	327	0.000	0.000	0.000	0.000	0.000
184213	184596	384	19	3	328	0.000	0.000	0.000	0.000	0.000
184598	184981	384	20	3	329	0.000	0.000	0.000	0.000	0.000
184983	185366	384	21	3	330	0.000	0.000	0.000	0.000	0.000
185369	185752	384	22	3	331	0.000	0.000	0.000	0.000	0.000
185754	186137	384	23	3	332	0.000	0.000	0.000	0.000	0.000
186139	186522	384	24	3	333	0.000	0.000	0.000	0.000	0.000
186524	186907	384	25	3	334	0.000	0.000	0.000	0.000	0.000
186910	187293	384	26	3	335	0.000	0.000	0.000	0.000	0.000
187295	187678	384	27	3	336	0.000	0.000	0.000	0.000	0.000
187680	188063	384	28	3	337	0.000	1.000	0.000	0.000	0.000
188066	188449	384	29	3	338	0.000	0.000	0.000	0.000	0.000
188451	188834	384	30	3	339	0.000	0.000	0.000	0.000	0.000
188836	189219	384	31	3	340	0.000	0.000	0.000	0.000	0.000
189222	189605	384	32	3	341	0.000	0.000	0.000	0.000	0.000
189607	189990	384	33	3	342	0.000	0.000	0.000	0.000	0.000
189992	190375	384	34	3	343	0.000	0.000	0.000	0.000	0.000
190378	190761	384	35	3	344	0.000	0.000	0.000	0.000	0.000
190763	191146	384	36	3	345	0.000	0.000	0.000	0.000	0.000
191148	191531	384	37	3	346	0.000	0.000	0.000	0.000	0.000
191534	191917	384	38	3	347	0.000	0.000	0.000	0.000	0.000
191919	192302	384	39	3	348	0.000	0.000	0.000	0.000	0.000
192304	192687	384	40	3	349	0.000	0.000	0.000	0.000	0.000
192690	193073	384	41	3	350	0.000	0.000	0.000	0.000	0.000
193075	193458	384	42	3	351	0.000	0.000	0.000	0.000	0.000
193460	193843	384	43	3	352	0.000	0.000	0.000	0.000	0.000
193846	194229	384	44	3	353	0.000	0.000	0.000	0.000	0.000
194231	194614	384	45	3	354	0.000	0.000	0.000	0.000	0.000
194616	194999	384	46	3	355	0.000	0.000	0.000	0.000	0.000
195001	195384	384	47	3	356	0.000	0.000	0.000	0.000	0.000
195387	195770	384	48	3	357	0.000	0.000	0.000	0.000	0.000
195772	196155	384	49	3	358	0.000	0.000	0.000	0.000	0.000
196157	196540	384	50	3	359	0.000	0.000	0.000	0.000	0.000
196543	196926	384	51	3	360	0.000	0.000	0.000	0.000	0.000
196928	197311	384	52	3	361	1.000	0.000	0.000	0.000	0.000
197313	197696	384	53	3	362	0.000	0.000	0.000	0.000	0.000
197699	198082	384	54	3	363	0.000	0.000	0.000	0.000	0.000
198084	198467	384	55	3	364	0.000	0.000	0.000	0.000	0.000
198469	198852	384	56	3	365	0.000	0.000	1.000	0.000	0.000
198855	199238	384	57	3	366	0.000	0.000	0.000	0.000	0.000
199240	199623	384	58	3	367	0.000	0.000	0.000	0.000	0.000
199625	200008	384	59	3	368	0.000	0.000	0.000	0.000	0.000
200011	200394	384	60	3	369	0.000	0.000	0.000	1.250	0.000
200396	200779	384	61	3	370	0.000	0.000	0.000	0.000	0.000
200781	201164	384	62	3	371	0.000	0.000	0.000	1.000	0.000
201167	201550	384	63	3	372	0.000	0.000	0.000	0.000	0.000
201552	201935	384	64	3	373	0.000	0.000	0.000	0.000	0.000
201937	202320	384	65	3	374	0.000	1.000	0.000	0.000	0.000
202323	202706	384	66	3	375	0.000	0.000	0.000	0.000	0.000
202708	203091	384	67	3	376	0.000	0.000	0.000	0.000	0.000
203093	203476	384	68	3	377	0.000	0.000	0.000	0.000	0.000
203479	203862	384	69	3	378	0.000	0.000	0.000	0.000	0.000
203864	204247	384	70	3	379	0.000	0.000	0.000	0.000	0.000
204249	204632	384	71	3	380	0.000	0.000	0.000	0.000	0.000
204634	205017	384	72	3	381	0.000	0.000	0.000	0.000	0.000
205020	205403	384	73	3	382	0.000	0.000	0.000	0.000	0.000
205405	205788	384	74	3	383	0.000	0.000	0.000	0.000	0.000
205790	206173	384	75	3	384	0.000	0.000	0.000	0.000	0.000
206176	206559	384	76	3	385	0.000	0.000	0.000	0.000	0.000
206561	206944	384	77	3	386	0.000	0.000	0.000	0.000	0.000
206946	207329	384	78	3	387	0.000	0.000	0.000	0.000	0.000
207332	207715	384	79	3	388	0.000	0.000	0.000	0.000	0.000
207717	208100	384	80	3	389	0.000	0.000	0.000	0.000	0.000
208102	208485	384	81	3	390	0.000	0.000	0.000	0.000	0.000
208488	208871	384	82	3	391	0.000	0.000	0.000	0.000	0.000
208873	209256	384	83	3	392	0.000	0.000	0.000	1.000	0.000
209258	209641	384	84	3	393	0.000	0.000	0.000	0.000	0.000
209644	210027	384	85	3	394	0.000	0.000	0.000	0.000	0.000
210029	210412	384	86	3	395	0.000	0.000	0.000	0.000	0.000
210414	210797	384	87	3	396	0.000	0.000	1.000	0.000	0.000
210800	211183	384	88	3	397	0.000	0.000	0.000	0.000	0.000
211185	211568	384	89	3	398	0.000	0.000	0.000	0.000	0.000
211570	211953	384	90	3	399	0.000	0.000	0.000	0.000	0.000
211956	212339	384	91	3	400	0.000	0.000	0.000	0.000	0.000
212341	212724	384	92	3	401	0.000	0.000	0.000	0.000	0.000
212726	213109	384	93	3	402	0.000	0.000	0.000	0.000	0.000
