Image,Object,Ag107,Cytokeratin 5,Laminin,YBX1,H3K27Ac
20210305_NE_mockData2_3.tiff,5,0.2785544693470001,0.0455470643937587,8.059657096862793,5.439004898071289,5.184131145477295
20210305_NE_mockData2_3.tiff,6,0.2340716272592544,0.0946200937032699,0.2342054843902588,6.201203346252441,3.730710506439209
20210305_NE_mockData2_3.tiff,7,0.1893748641014099,0.0744470432400703,0.887407660484314,4.675581932067871,6.221020698547363
20210305_NE_mockData2_3.tiff,8,0.1624655723571777,0.0834305360913276,1.4402000904083252,5.269267559051514,3.4402079582214355
20210305_NE_mockData2_3.tiff,9,0.1474192142486572,0.0153846153989434,0.2971241176128387,4.627044200897217,4.165298938751221
20210305_NE_mockData2_3.tiff,10,0.1508417576551437,0.043562177568674,0.4821118414402008,6.993612289428711,2.466680765151977
20210305_NE_mockData2_3.tiff,11,0.5656869411468506,0.0,0.4582885503768921,5.779397010803223,6.9281511306762695
20210305_NE_mockData2_3.tiff,12,0.2554704546928406,0.0487625524401664,1.086863398551941,6.439634323120117,3.6951773166656494
20210305_NE_mockData2_3.tiff,13,0.2812987864017486,0.088796816766262,0.5096696019172668,7.960263252258301,2.149154663085937
20210305_NE_mockData2_3.tiff,14,0.1489175409078598,0.0560718178749084,0.4674842357635498,7.449044704437256,3.7861711978912354
20210305_NE_mockData2_3.tiff,15,0.2349151074886322,0.0450286157429218,0.4838659167289734,6.192927360534668,2.9131972789764404
20210305_NE_mockData2_3.tiff,16,0.1278232336044311,0.075994573533535,0.606195867061615,8.475050926208496,2.072654962539673
20210305_NE_mockData3_1.tiff,1,0.1879885643720626,18.742828369140625,10.783485412597656,5.360048770904541,4.050706386566162
20210305_NE_mockData3_1.tiff,2,0.2047028392553329,3.957294225692749,40.28133773803711,2.314416646957397,3.9933559894561768
20210305_NE_mockData3_1.tiff,3,0.1428571492433548,27.25968742370605,0.8473950624465942,7.782463550567627,3.957763671875
20210305_NE_mockData3_1.tiff,4,0.2197268307209015,22.358871459960938,1.6490883827209473,11.416834831237791,11.544815063476562
20210305_NE_mockData3_1.tiff,5,0.2681770324707031,10.091635704040527,13.51286792755127,6.636124610900879,12.02478313446045
20210305_NE_mockData3_1.tiff,6,0.147949531674385,29.517528533935547,1.7058570384979248,8.286198616027832,2.833702325820923
20210305_NE_mockData3_1.tiff,7,0.1136167868971824,20.927549362182617,11.739044189453123,7.535027503967285,2.31892466545105
20210305_NE_mockData3_1.tiff,8,0.2005593478679657,31.697404861450195,1.352792739868164,9.884902000427246,6.324437618255615
20210305_NE_mockData3_1.tiff,9,0.2240152806043625,15.76705265045166,0.7242726683616638,10.16319751739502,17.510093688964844
20210305_NE_mockData3_1.tiff,10,0.2112078815698623,11.720280647277832,6.372707843780518,9.00472354888916,9.442885398864746
20210305_NE_mockData3_1.tiff,11,0.1572674363851547,15.265889167785645,32.73005676269531,6.247758388519287,3.727203130722046
20210305_NE_mockData3_1.tiff,12,0.3201320767402649,33.253902435302734,0.384973794221878,7.700686454772949,4.385444641113281
20210305_NE_mockData3_1.tiff,13,0.0666666701436042,12.455106735229492,43.71317672729492,2.373135805130005,3.100350379943848
20210305_NE_mockData3_1.tiff,14,0.2575090527534485,30.444786071777344,23.934389114379883,6.319780826568604,4.508931636810303
20210305_NE_mockData3_1.tiff,15,0.223649799823761,14.92502498626709,0.7939356565475464,7.102365016937256,4.530511379241943
20210305_NE_mockData3_1.tiff,16,0.0752299353480339,19.393354415893555,1.598294377326965,6.388529300689697,4.31271505355835
20210305_NE_mockData3_1.tiff,17,0.2470705211162567,12.01618480682373,1.1152586936950684,3.689829587936402,3.783559560775757
20210305_NE_mockData3_1.tiff,18,0.2453449219465255,20.42430686950684,0.522110641002655,10.074514389038086,4.68688440322876
20210305_NE_mockData3_1.tiff,19,0.1194715350866317,9.191851615905762,17.555381774902344,2.940403699874878,2.67913031578064
20210305_NE_mockData3_1.tiff,20,0.2832186818122864,32.198036193847656,0.4098284542560577,9.582056045532228,4.211234092712402
20210305_NE_mockData3_1.tiff,21,0.3290081322193146,22.635337829589844,0.7950596213340759,9.554402351379396,8.107816696166992
20210305_NE_mockData3_1.tiff,22,0.3937683701515198,32.481502532958984,0.5176630020141602,10.284878730773926,3.4071855545043945
20210305_NE_mockData3_1.tiff,23,0.8323692679405212,20.392200469970703,0.3856600522994995,10.31657886505127,6.985835075378418
20210305_NE_mockData3_2.tiff,1,0.3211690783500671,9.991604804992676,3.986541986465454,9.484546661376951,6.391992092132568
20210305_NE_mockData3_2.tiff,2,0.3281886279582977,15.531001091003418,2.183157444000244,6.74128532409668,6.404273986816406
20210305_NE_mockData3_2.tiff,3,0.3389686048030853,15.161903381347656,4.947880268096924,8.58228874206543,4.502054214477539
20210305_NE_mockData3_2.tiff,4,0.412301629781723,37.87244415283203,0.2470566928386688,9.97417449951172,8.761096954345703
20210305_NE_mockData3_2.tiff,5,0.3933410346508026,18.81100082397461,0.3259460031986236,9.204045295715332,2.392498254776001
20210305_NE_mockData3_2.tiff,6,0.2446451634168625,22.7813720703125,0.0669519677758216,6.536448955535889,6.534122943878174
20210305_NE_mockData3_2.tiff,7,0.2139118611812591,19.382436752319336,6.75103235244751,6.192008018493652,3.0103816986083984
20210305_NE_mockData3_2.tiff,8,0.4737903475761413,41.74520111083984,0.1875,9.353370666503906,8.721502304077148
20210305_NE_mockData3_2.tiff,9,0.3247545659542084,12.805275917053224,0.567880392074585,8.288734436035156,7.525623798370361
20210305_NE_mockData3_2.tiff,10,0.2341840863227844,19.17682647705078,0.6887125968933105,12.442431449890137,7.412130355834961
20210305_NE_mockData3_2.tiff,11,0.2000000029802322,6.399677276611328,3.7188174724578857,15.061572074890137,15.966814041137695
20210305_NE_mockData3_2.tiff,12,0.2218028604984283,17.28348159790039,2.859957218170166,10.913283348083496,8.139678001403809
20210305_NE_mockData3_2.tiff,13,0.0370370373129844,12.05917263031006,1.3265401124954224,9.329005241394045,3.098683357238769
20210305_NE_mockData3_2.tiff,14,0.4420605301856994,24.132665634155277,0.702342689037323,10.12016773223877,6.368149757385254
20210305_NE_mockData3_2.tiff,15,0.0697674453258514,35.11869812011719,1.7041956186294556,6.781186103820801,7.381311416625977
20210305_NE_mockData3_2.tiff,16,0.5370697975158691,34.3092041015625,2.773669481277466,7.624895095825195,4.623518943786621
20210305_NE_mockData3_2.tiff,17,0.0827537402510643,8.23093318939209,1.1628741025924685,5.708330631256104,4.649502754211426
20210305_NE_mockData3_2.tiff,18,0.2469465434551239,30.55351448059082,14.529335021972656,5.012251853942871,6.159556865692139
20210305_NE_mockData3_2.tiff,19,0.1733226031064987,6.833943843841553,20.509281158447266,5.73935604095459,4.012855052947998
20210305_NE_mockData3_2.tiff,20,0.7557762265205383,45.4956283569336,1.1295934915542605,8.539578437805176,3.19602632522583
20210305_NE_mockData3_2.tiff,21,0.1997540444135666,20.34528160095215,0.7119830250740051,4.44575834274292,4.556794166564941
20210305_NE_mockData3_2.tiff,22,0.2194674909114837,16.065526962280273,0.808609664440155,6.746459484100342,2.730325937271118
20210305_NE_mockData3_3.tiff,1,0.1947746872901916,12.869784355163574,51.31415939331055,1.3252317905426023,3.848504304885864
20210305_NE_mockData3_3.tiff,2,0.3904700875282287,24.863866806030277,11.942441940307615,2.5902416706085205,3.955303192138672
20210305_NE_mockData3_3.tiff,3,0.2737205326557159,52.62723159790039,0.7469572424888611,3.806941032409668,2.828326940536499
20210305_NE_mockData3_3.tiff,4,0.4203514158725738,66.51141357421875,19.80095863342285,4.431481838226318,6.157506465911865
20210305_NE_mockData3_3.tiff,5,0.6200507283210754,118.65254974365234,0.3626960515975952,4.684088230133057,2.008710622787476
20210305_NE_mockData3_3.tiff,6,0.3718321025371551,105.6829833984375,3.380157232284546,3.52881407737732,1.8115848302841189
20210305_NE_mockData3_3.tiff,7,0.2401269227266311,68.91089630126953,1.0950977802276611,4.262629985809326,2.5117406845092773
20210305_NE_mockData3_3.tiff,8,0.1180635169148445,19.706716537475582,26.189151763916016,1.9295839071273804,2.254064083099365
20210305_NE_mockData3_3.tiff,9,0.4925531446933746,59.10171127319336,0.4093243479728699,3.8408586978912354,2.5329086780548096
20210305_NE_mockData3_3.tiff,10,0.2873993813991546,36.74493789672852,3.5397768020629883,3.7157909870147705,4.036823749542236
20210305_NE_mockData3_3.tiff,11,0.4912158250808716,216.29759216308597,0.5720222592353821,3.874719858169556,2.878938913345337
20210305_NE_mockData3_3.tiff,12,0.3284197747707367,48.86474990844727,0.6689758896827698,4.552608013153076,3.892749786376953
20210305_NE_mockData3_3.tiff,13,0.2162558287382125,31.141700744628903,9.546062469482422,3.84248423576355,2.401449680328369
20210305_NE_mockData3_3.tiff,14,0.3432587385177612,17.502370834350586,1.0111342668533323,4.043388843536377,3.6135213375091553
20210305_NE_mockData3_3.tiff,15,0.4364617466926574,119.61507415771484,0.6032960414886475,4.597097873687744,3.874816417694092
20210305_NE_mockData3_3.tiff,16,0.2485486268997192,41.33729934692383,1.3242368698120115,4.823091983795166,7.945111274719238
20210305_NE_mockData4_1.tiff,1,0.3757364749908447,0.0530068539083004,26.83936882019043,3.9648125171661377,13.28444480895996
20210305_NE_mockData4_1.tiff,2,0.3855797946453094,0.097305804491043,50.17815399169922,5.971495151519775,14.254450798034668
20210305_NE_mockData4_1.tiff,3,0.390118658542633,0.0699950829148292,11.139657020568848,7.741008758544922,14.312764167785645
20210305_NE_mockData4_1.tiff,4,0.3938325643539428,0.092663750052452,33.67842102050781,6.706560134887695,16.029245376586914
20210305_NE_mockData4_1.tiff,5,0.2533069849014282,0.0476190485060215,3.230209827423096,5.763889312744141,20.35292053222656
20210305_NE_mockData4_1.tiff,6,0.1333333402872085,0.0,1.3586905002593994,3.666550874710083,22.14642906188965
20210305_NE_mockData4_1.tiff,7,0.3396539092063904,0.1017325147986412,12.985794067382812,8.897605895996094,8.929726600646973
20210305_NE_mockData4_1.tiff,8,0.4182823598384857,0.0357142873108387,16.927894592285156,6.723555564880371,10.78922176361084
20210305_NE_mockData4_1.tiff,9,0.1149939447641372,0.1147490218281745,11.254250526428224,7.839485168457031,13.363968849182127
20210305_NE_mockData4_1.tiff,10,0.479339599609375,0.0,16.2867431640625,6.380662441253662,4.042673110961914
20210305_NE_mockData4_2.tiff,1,0.4309279024600982,0.0750147700309753,13.996956825256348,4.288492679595947,5.884204864501953
20210305_NE_mockData4_2.tiff,2,0.2999884486198425,0.077609971165657,10.90034294128418,5.123924732208252,7.6984710693359375
20210305_NE_mockData4_2.tiff,3,0.4024569988250732,0.0588235296308994,10.792561531066896,4.474925518035889,5.7973222732543945
20210305_NE_mockData4_2.tiff,4,0.4985338151454925,0.1808105260133743,4.276167869567871,5.060155391693115,14.985522270202637
20210305_NE_mockData4_2.tiff,5,0.4430636763572693,0.0843373462557792,11.376809120178224,5.21728515625,10.66929054260254
20210305_NE_mockData4_2.tiff,6,0.24031363427639,0.0204081628471612,0.404394119977951,4.116844654083252,22.690683364868164
20210305_NE_mockData4_2.tiff,7,0.0799999982118606,0.1856945604085922,0.7717559933662415,4.212334632873535,13.647051811218262
20210305_NE_mockData4_2.tiff,8,0.2812590599060058,0.0816922113299369,34.24204635620117,4.866725921630859,14.717594146728516
20210305_NE_mockData4_2.tiff,9,0.3268222510814667,0.1083918884396553,2.145660877227783,5.065591335296631,15.114795684814451
20210305_NE_mockData4_2.tiff,10,0.2857142984867096,0.0,0.976862609386444,5.125881671905518,18.4985408782959
20210305_NE_mockData4_2.tiff,11,0.5088785886764526,0.0232558138668537,32.919090270996094,7.012228965759277,18.978988647460938
20210305_NE_mockData4_2.tiff,12,0.4028681516647339,0.0384615398943424,3.440260648727417,7.861554145812988,11.796168327331545
20210305_NE_mockData4_2.tiff,13,0.3253140151500702,0.057779423892498,0.7465737462043762,5.764702796936035,22.415752410888672
20210305_NE_mockData4_2.tiff,14,0.281382143497467,0.0805065929889679,33.58818054199219,5.621520519256592,19.019073486328125
20210305_NE_mockData4_2.tiff,15,0.3097112476825714,0.0322580635547637,13.809969902038574,6.910688400268555,27.462064743041992
20210305_NE_mockData4_2.tiff,16,0.0430107526481151,0.0645161271095275,125.90996551513672,1.2419190406799316,4.176772117614746
20210305_NE_mockData4_2.tiff,17,0.1523233950138092,0.0596174746751785,16.807619094848633,4.0404253005981445,37.531986236572266
20210305_NE_mockData4_2.tiff,18,0.2275097370147705,0.0291970800608396,8.384044647216797,4.417185306549072,11.53139591217041
20210305_NE_mockData4_2.tiff,19,0.2037253230810165,0.0769230797886848,18.394207000732425,5.6691203117370605,26.45903778076172
20210305_NE_mockData4_2.tiff,20,0.1256800144910812,0.0666274353861808,65.7049331665039,3.836978912353516,11.053518295288086
20210305_NE_mockData4_2.tiff,21,0.1569976806640625,0.0333333350718021,61.83681869506836,5.821613788604736,9.919821739196776
20210305_NE_mockData4_2.tiff,22,0.0607685670256614,0.0545907877385616,44.881439208984375,3.786909341812134,9.970220565795898
20210305_NE_mockData4_3.tiff,1,0.1302701830863952,0.0492816790938377,66.75033569335938,5.641276836395264,9.620281219482422
20210305_NE_mockData4_3.tiff,2,0.0767432674765586,0.062859833240509,40.607460021972656,5.843824863433838,8.617135047912598
20210305_NE_mockData4_3.tiff,3,0.3474441766738891,0.0429475605487823,37.46823120117188,5.855679035186768,10.985383987426758
20210305_NE_mockData4_3.tiff,4,0.0217391308397054,0.1431892216205597,23.971742630004883,0.912219226360321,3.566840410232544
20210305_NE_mockData4_3.tiff,5,0.2576825022697449,0.0476190485060215,40.500484466552734,7.632814884185791,7.285813331604004
