Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
42371	42754	384	7	1	64	0.000	0.000	0.000	0.000	0.000
42756	43139	384	8	1	65	0.000	0.000	0.000	0.000	0.000
43142	43525	384	9	1	66	0.000	1.000	0.000	0.000	0.000
43527	43910	384	10	1	67	0.000	0.000	0.000	0.000	0.000
43912	44295	384	11	1	68	0.000	0.000	0.000	0.000	0.000
44298	44681	384	12	1	69	0.000	0.000	0.000	0.000	0.000
44683	45066	384	13	1	70	0.000	0.000	0.000	0.000	0.000
45068	45451	384	14	1	71	0.000	0.000	0.000	0.000	0.000
45454	45837	384	15	1	72	0.000	0.000	0.000	0.000	0.000
45839	46222	384	16	1	73	0.000	0.000	0.000	0.000	0.000
46224	46607	384	17	1	74	0.000	0.000	0.000	0.000	0.000
46610	46993	384	18	1	75	0.000	0.000	0.000	0.000	0.000
46995	47378	384	19	1	76	0.000	0.000	0.000	0.000	0.000
47380	47763	384	20	1	77	0.000	0.000	0.000	0.000	0.000
47765	48148	384	21	1	78	0.000	0.000	0.000	0.000	0.000
48151	48534	384	22	1	79	0.000	0.000	0.000	0.000	0.000
48536	48919	384	23	1	80	0.000	0.000	0.000	0.000	0.000
48921	49304	384	24	1	81	0.000	0.000	0.000	0.000	0.000
49307	49690	384	25	1	82	0.000	0.000	0.000	0.000	0.000
49692	50075	384	26	1	83	0.000	0.000	0.000	0.000	0.000
50077	50460	384	27	1	84	0.000	0.000	0.000	0.000	0.000
50463	50846	384	28	1	85	1.000	0.000	0.000	0.000	0.000
50848	51231	384	29	1	86	0.000	0.000	0.000	0.000	0.000
51233	51616	384	30	1	87	0.000	0.000	0.000	0.000	0.000
51619	52002	384	31	1	88	0.000	0.000	0.000	0.000	0.000
52004	52387	384	32	1	89	0.000	0.000	0.000	0.000	0.000
52389	52772	384	33	1	90	0.000	0.000	0.000	0.000	0.000
52775	53158	384	34	1	91	0.000	0.000	0.000	0.000	0.000
53160	53543	384	35	1	92	0.000	0.000	0.000	0.000	0.000
53545	53928	384	36	1	93	0.000	0.000	0.000	0.000	0.000
53931	54314	384	37	1	94	0.000	0.000	0.000	0.000	0.000
54316	54699	384	38	1	95	1.000	0.000	0.000	0.000	0.000
54701	55084	384	39	1	96	0.000	0.000	0.000	0.000	0.000
55087	55470	384	40	1	97	0.335	0.000	0.000	0.000	0.000
55472	55855	384	41	1	98	0.000	0.000	0.000	0.000	0.000
55857	56240	384	42	1	99	0.000	0.000	0.000	0.000	0.000
56242	56625	384	43	1	100	0.000	0.000	0.000	0.000	0.000
56628	57011	384	44	1	101	0.000	0.000	0.000	0.000	0.000
57013	57396	384	45	1	102	0.000	0.000	0.000	0.000	0.000
57398	57781	384	46	1	103	0.000	1.000	0.000	0.000	0.000
57784	58167	384	47	1	104	0.000	0.000	0.000	0.000	0.000
58169	58552	384	48	1	105	0.000	0.000	0.000	0.000	0.000
58554	58937	384	49	1	106	0.000	0.000	0.000	0.000	0.000
58940	59323	384	50	1	107	0.000	0.000	0.000	0.000	0.000
59325	59708	384	51	1	108	0.000	0.000	0.000	0.000	0.000
59710	60093	384	52	1	109	0.000	0.000	0.000	0.000	0.000
60096	60479	384	53	1	110	0.000	0.000	0.000	0.000	0.000
60481	60864	384	54	1	111	0.000	0.000	0.000	0.000	0.000
60866	61249	384	55	1	112	0.000	0.000	0.000	0.000	0.000
61252	61635	384	56	1	113	0.000	0.000	0.000	0.000	0.000
77556	77939	384	0	2	114	0.000	0.000	0.000	0.000	0.000
77941	78324	384	1	2	115	0.000	1.000	0.000	0.000	0.000
78327	78710	384	2	2	116	0.000	0.000	0.000	0.000	0.000
78712	79095	384	3	2	117	0.000	0.000	0.000	0.000	0.000
79097	79480	384	4	2	118	0.000	0.000	0.000	0.000	0.000
79483	79866	384	5	2	119	0.000	0.000	0.000	0.000	0.000
79868	80251	384	6	2	120	0.000	0.000	0.000	0.000	0.000
80253	80636	384	7	2	121	0.000	0.000	0.000	0.000	0.000
80639	81022	384	8	2	122	0.000	0.000	0.000	0.000	0.000
81024	81407	384	9	2	123	0.000	0.000	0.000	0.000	0.000
81409	81792	384	10	2	124	0.000	0.000	0.000	0.000	0.000
81794	82177	384	11	2	125	0.000	0.000	0.000	0.000	0.000
82180	82563	384	12	2	126	0.000	0.000	0.000	0.000	0.000
82565	82948	384	13	2	127	0.000	0.000	0.000	0.000	0.000
82950	83333	384	14	2	128	0.000	0.000	0.000	0.000	0.000
83336	83719	384	15	2	129	0.000	0.000	0.000	0.000	0.000
83721	84104	384	16	2	130	0.000	0.000	0.000	0.000	0.000
84106	84489	384	17	2	131	0.000	0.000	0.000	0.000	0.000
84492	84875	384	18	2	132	0.000	0.000	0.000	0.000	0.000
84877	85260	384	19	2	133	0.000	0.000	0.000	0.000	0.000
85262	85645	384	20	2	134	0.000	0.000	0.000	0.000	0.000
85648	86031	384	21	2	135	0.000	0.000	0.000	0.000	0.000
86033	86416	384	22	2	136	0.000	0.000	0.000	1.000	0.000
86418	86801	384	23	2	137	0.000	0.000	0.000	0.000	0.000
86804	87187	384	24	2	138	0.000	0.000	0.000	0.000	0.000
87189	87572	384	25	2	139	0.000	0.000	0.000	0.000	0.000
87574	87957	384	26	2	140	0.000	0.000	0.000	0.000	0.000
87960	88343	384	27	2	141	0.000	0.000	0.000	0.000	0.000
88345	88728	384	28	2	142	0.000	0.000	0.000	0.000	0.000
88730	89113	384	29	2	143	0.000	0.000	0.000	0.000	0.000
89116	89499	384	30	2	144	0.000	0.000	0.000	0.000	0.000
89501	89884	384	31	2	145	0.000	0.000	0.000	0.000	0.000
89886	90269	384	32	2	146	0.000	0.000	0.000	0.000	0.000
90271	90654	384	33	2	147	0.000	0.000	0.000	0.000	0.000
90657	91040	384	34	2	148	0.000	0.000	0.000	0.000	0.000
91042	91425	384	35	2	149	0.000	0.000	0.000	0.000	0.000
91427	91810	384	36	2	150	0.000	0.000	0.000	0.000	0.000
91813	92196	384	37	2	151	0.000	0.000	0.000	0.000	0.000
92198	92581	384	38	2	152	0.000	0.000	0.000	0.000	0.000
92583	92966	384	39	2	153	0.000	0.000	1.000	0.000	0.000
92969	93352	384	40	2	154	0.000	0.000	0.000	0.000	0.000
93354	93737	384	41	2	155	0.000	0.000	0.000	0.000	0.000
93739	94122	384	42	2	156	0.000	0.000	0.000	0.000	0.000
94125	94508	384	43	2	157	0.000	0.000	0.000	0.000	0.000
94510	94893	384	44	2	158	0.000	0.000	0.000	0.000	0.000
94895	95278	384	45	2	159	0.000	0.000	0.000	0.000	0.000
95281	95664	384	46	2	160	0.000	0.000	0.000	0.000	0.000
95666	96049	384	47	2	161	0.000	1.000	0.000	1.323	0.000
96051	96434	384	48	2	162	0.000	0.000	0.000	0.000	0.000
96437	96820	384	49	2	163	0.000	0.000	0.000	0.000	0.000
96822	97205	384	50	2	164	0.000	0.000	0.000	0.000	0.000
97207	97590	384	51	2	165	0.000	0.000	0.000	0.000	0.000
97593	97976	384	52	2	166	0.000	0.000	0.000	0.000	0.000
97978	98361	384	53	2	167	0.000	0.000	0.000	0.000	0.000
98363	98746	384	54	2	168	0.000	0.000	0.000	0.000	0.000
98748	99131	384	55	2	169	0.000	0.000	0.000	0.000	0.000
99134	99517	384	56	2	170	0.000	0.000	0.000	0.000	0.000
115969	116352	384	0	3	171	0.000	0.000	0.000	0.000	0.000
116355	116738	384	1	3	172	0.000	0.000	0.000	0.000	0.000
116740	117123	384	2	3	173	0.000	1.000	0.000	0.000	0.000
117125	117508	384	3	3	174	0.000	0.000	0.000	0.000	0.000
117511	117894	384	4	3	175	0.000	0.000	0.000	0.000	0.000
117896	118279	384	5	3	176	0.000	0.000	0.000	0.000	0.000
118281	118664	384	6	3	177	0.000	0.000	0.000	0.000	0.000
118667	119050	384	7	3	178	0.000	0.000	0.000	0.000	0.000
119052	119435	384	8	3	179	0.000	0.000	0.000	0.000	0.000
119437	119820	384	9	3	180	0.000	0.000	0.000	0.000	0.000
119823	120206	384	10	3	181	0.000	0.000	0.000	0.000	0.000
120208	120591	384	11	3	182	0.000	0.000	0.000	1.000	0.000
120593	120976	384	12	3	183	0.000	1.000	0.000	0.000	0.000
120978	121361	384	13	3	184	0.000	0.000	0.000	0.000	0.000
121364	121747	384	14	3	185	0.000	0.000	0.000	0.000	0.000
121749	122132	384	15	3	186	0.000	0.000	0.000	0.000	0.000
122134	122517	384	16	3	187	0.000	0.000	0.000	0.000	0.000
122520	122903	384	17	3	188	0.000	0.000	0.000	0.000	0.000
122905	123288	384	18	3	189	0.000	0.000	0.000	0.000	0.000
123290	123673	384	19	3	190	0.000	0.000	0.000	0.000	0.000
123676	124059	384	20	3	191	0.000	0.000	0.000	0.000	0.000
124061	124444	384	21	3	192	0.000	0.000	0.000	0.000	0.000
124446	124829	384	22	3	193	0.000	0.000	0.000	0.000	0.000
124832	125215	384	23	3	194	0.000	1.000	0.000	0.000	0.000
125217	125600	384	24	3	195	0.000	0.000	0.000	0.000	0.000
125602	125985	384	25	3	196	0.000	0.000	0.000	0.000	0.000
125988	126371	384	26	3	197	0.000	0.000	0.000	0.000	0.000
126373	126756	384	27	3	198	0.000	0.000	0.000	0.000	0.000
126758	127141	384	28	3	199	0.000	0.000	0.000	0.000	0.000
127144	127527	384	29	3	200	0.000	0.000	0.000	0.000	0.000
127529	127912	384	30	3	201	0.000	0.000	0.000	0.000	0.000
127914	128297	384	31	3	202	1.955	0.000	0.000	0.000	0.000
128300	128683	384	32	3	203	1.000	0.000	0.000	0.000	0.000
128685	129068	384	33	3	204	0.000	0.000	0.000	0.000	0.000
129070	129453	384	34	3	205	0.000	0.000	0.000	0.000	0.000
129455	129838	384	35	3	206	0.000	0.000	0.000	0.000	0.000
129841	130224	384	36	3	207	0.000	0.000	0.000	0.000	0.000
130226	130609	384	37	3	208	0.000	0.000	0.000	0.000	0.000
130611	130994	384	38	3	209	0.000	0.000	0.000	0.000	0.000
130997	131380	384	39	3	210	0.000	0.000	0.000	0.000	0.000
131382	131765	384	40	3	211	0.000	0.000	0.000	0.000	0.000
131767	132150	384	41	3	212	0.000	0.000	0.000	0.000	0.000
132153	132536	384	42	3	213	0.000	0.000	0.000	0.000	0.000
132538	132921	384	43	3	214	0.000	0.000	0.000	0.000	0.000
132923	133306	384	44	3	215	0.000	0.000	0.000	0.000	0.000
133309	133692	384	45	3	216	0.000	0.000	0.000	0.000	0.000
133694	134077	384	46	3	217	0.000	0.000	0.000	0.000	0.000
134079	134462	384	47	3	218	0.000	0.000	0.000	0.000	0.000
134465	134848	384	48	3	219	0.000	0.000	0.000	0.000	0.000
134850	135233	384	49	3	220	0.000	0.000	0.000	0.000	0.000
135235	135618	384	50	3	221	0.000	0.000	0.000	0.000	0.000
135621	136004	384	51	3	222	0.000	0.000	0.000	0.000	0.000
136006	136389	384	52	3	223	0.000	0.000	0.000	0.000	0.000
136391	136774	384	53	3	224	0.000	0.000	0.000	0.000	0.000
136776	137159	384	54	3	225	0.000	0.000	0.000	0.000	0.000
137162	137545	384	55	3	226	0.000	0.000	0.000	0.000	0.000
137547	137930	384	56	3	227	0.000	0.000	0.000	0.000	0.000
154472	154855	384	0	4	228	0.000	0.000	0.000	0.000	0.000
154857	155240	384	1	4	229	0.000	0.000	0.000	0.000	0.000
155243	155626	384	2	4	230	0.000	0.000	0.000	0.000	0.000
155628	156011	384	3	4	231	0.000	0.000	0.000	0.000	0.000
156013	156396	384	4	4	232	0.000	0.000	0.000	1.000	0.000
156398	156781	384	5	4	233	0.000	0.000	2.327	0.000	0.000
156784	157167	384	6	4	234	1.000	0.000	0.000	0.000	0.000
157169	157552	384	7	4	235	0.000	0.000	0.000	0.000	0.000
157554	157937	384	8	4	236	0.000	0.000	0.000	0.000	0.000
157940	158323	384	9	4	237	0.000	0.000	0.000	0.000	0.000
158325	158708	384	10	4	238	0.000	0.000	0.000	0.000	0.000
158710	159093	384	11	4	239	0.000	0.000	0.000	0.000	0.000
159096	159479	384	12	4	240	0.000	0.000	0.000	0.000	0.000
159481	159864	384	13	4	241	0.000	0.000	0.000	0.000	0.000
159866	160249	384	14	4	242	0.000	0.000	0.000	0.000	0.000
160252	160635	384	15	4	243	0.000	0.000	0.000	0.000	0.000
160637	161020	384	16	4	244	0.000	0.000	0.000	0.000	0.000
161022	161405	384	17	4	245	0.000	0.000	0.000	0.000	0.000
161408	161791	384	18	4	246	0.000	0.000	0.000	0.000	0.000
161793	162176	384	19	4	247	0.000	0.000	0.000	0.000	0.000
162178	162561	384	20	4	248	0.000	0.000	0.000	0.000	0.000
162564	162947	384	21	4	249	0.000	0.000	0.000	0.000	0.000
162949	163332	384	22	4	250	0.000	0.000	0.000	0.000	0.000
163334	163717	384	23	4	251	0.000	0.000	0.000	0.000	0.000
163720	164103	384	24	4	252	0.000	0.000	0.000	0.000	0.000
164105	164488	384	25	4	253	0.000	0.000	0.000	0.000	0.000
164490	164873	384	26	4	254	0.000	0.000	0.000	0.000	0.000
164875	165258	384	27	4	255	0.000	0.000	0.000	0.000	0.000
165261	165644	384	28	4	256	0.000	0.000	0.000	0.000	0.000
165646	166029	384	29	4	257	0.000	0.000	0.000	0.000	0.000
166031	166414	384	30	4	258	0.000	0.000	0.000	0.000	0.000
166417	166800	384	31	4	259	0.000	0.000	0.000	0.000	0.000
166802	167185	384	32	4	260	0.000	0.000	1.000	0.000	0.000
167187	167570	384	33	4	261	0.000	0.000	0.000	0.000	0.000
167573	167956	384	34	4	262	0.000	0.000	0.000	0.000	0.000
167958	168341	384	35	4	263	0.000	0.000	0.000	0.000	0.000
168343	168726	384	36	4	264	0.000	0.000	0.000	0.000	0.000
168729	169112	384	37	4	265	0.000	1.000	0.000	0.000	0.000
169114	169497	384	38	4	266	0.000	0.000	0.000	0.000	0.000
169499	169882	384	39	4	267	0.000	0.000	0.000	1.000	0.000
169885	170268	384	40	4	268	0.000	0.000	0.000	0.000	0.000
170270	170653	384	41	4	269	0.000	0.000	0.000	0.000	0.000
170655	171038	384	42	4	270	0.000	0.000	0.000	0.000	0.000
171041	171424	384	43	4	271	0.000	0.000	1.000	0.000	0.000
171426	171809	384	44	4	272	0.000	0.000	0.000	0.000	0.000
171811	172194	384	45	4	273	0.000	0.000	0.000	0.000	0.000
172197	172580	384	46	4	274	0.000	0.000	0.000	0.000	0.000
172582	172965	384	47	4	275	0.000	0.000	0.000	0.000	0.000
172967	173350	384	48	4	276	0.000	0.000	0.000	0.000	0.000
173352	173735	384	49	4	277	0.000	0.000	0.000	0.000	0.000
173738	174121	384	50	4	278	0.000	0.000	0.000	0.000	0.000
174123	174506	384	51	4	279	0.000	0.000	0.000	0.000	0.000
174508	174891	384	52	4	280	0.000	0.000	0.000	0.000	0.000
174894	175277	384	53	4	281	0.000	0.000	0.000	0.000	0.000
175279	175662	384	54	4	282	0.000	0.000	0.000	0.000	0.000
175664	176047	384	55	4	283	0.000	0.000	0.000	0.000	0.000
176050	176433	384	56	4	284	0.000	0.000	0.000	0.000	0.000
192820	193203	384	0	5	285	0.000	0.000	0.000	0.000	0.000
193205	193588	384	1	5	286	0.000	0.000	0.000	0.000	0.000
193590	193973	384	2	5	287	0.000	0.000	0.000	0.000	0.000
193975	194358	384	3	5	288	0.000	0.000	0.000	0.000	0.000
194361	194744	384	4	5	289	0.000	0.000	0.000	0.000	0.000
194746	195129	384	5	5	290	0.000	0.000	1.210	0.000	0.000
195131	195514	384	6	5	291	0.000	0.000	0.000	0.000	0.000
195517	195900	384	7	5	292	0.000	0.000	0.000	0.000	0.000
195902	196285	384	8	5	293	0.000	1.000	0.000	0.000	0.000
196287	196670	384	9	5	294	0.000	0.000	0.000	0.000	0.000
196673	197056	384	10	5	295	0.000	0.000	0.000	0.000	0.000
197058	197441	384	11	5	296	0.000	0.000	0.000	0.000	0.000
197443	197826	384	12	5	297	0.000	0.000	0.000	0.000	0.000
197829	198212	384	13	5	298	0.000	0.000	0.000	0.000	0.000
198214	198597	384	14	5	299	0.000	0.000	0.000	0.000	0.000
198599	198982	384	15	5	300	0.000	0.000	0.000	0.000	0.000
198985	199368	384	16	5	301	0.000	0.000	0.000	0.000	0.000
199370	199753	384	17	5	302	0.000	0.000	0.000	0.000	0.000
199755	200138	384	18	5	303	0.000	0.000	0.000	0.000	0.000
200141	200524	384	19	5	304	0.000	0.000	0.000	0.000	0.000
200526	200909	384	20	5	305	0.000	0.000	0.000	0.000	0.000
200911	201294	384	21	5	306	0.000	0.000	0.000	0.000	0.000
201297	201680	384	22	5	307	0.000	0.000	0.000	0.000	0.000
201682	202065	384	23	5	308	1.000	0.000	0.000	0.000	0.000
202067	202450	384	24	5	309	0.000	0.000	0.000	0.000	0.000
202452	202835	384	25	5	310	0.000	0.000	0.000	0.000	0.000
202838	203221	384	26	5	311	0.000	0.000	0.000	0.000	0.000
203223	203606	384	27	5	312	0.000	0.000	0.000	0.000	0.000
203608	203991	384	28	5	313	0.000	0.000	0.000	0.000	0.000
203994	204377	384	29	5	314	0.000	0.000	0.000	0.000	0.000
204379	204762	384	30	5	315	0.000	0.000	0.000	0.000	0.000
204764	205147	384	31	5	316	0.000	0.000	0.000	0.000	0.000
205150	205533	384	32	5	317	0.000	0.000	0.000	0.000	0.000
205535	205918	384	33	5	318	0.000	0.000	0.000	0.000	0.000
205920	206303	384	34	5	319	0.000	0.000	0.000	0.000	0.000
206306	206689	384	35	5	320	0.000	0.000	0.000	0.000	0.000
206691	207074	384	36	5	321	0.000	0.000	0.000	0.000	0.000
207076	207459	384	37	5	322	0.000	0.000	0.000	1.575	0.000
207462	207845	384	38	5	323	0.000	0.000	0.000	0.000	0.000
207847	208230	384	39	5	324	0.000	0.000	0.000	0.000	0.000
208232	208615	384	40	5	325	0.000	0.000	0.000	0.000	0.000
208618	209001	384	41	5	326	1.000	0.000	0.000	0.000	0.000
209003	209386	384	42	5	327	0.000	0.000	0.000	1.700	0.000
209388	209771	384	43	5	328	0.000	0.000	0.000	0.000	0.000
209773	210156	384	44	5	329	0.000	1.039	1.000	0.000	0.000
210159	210542	384	45	5	330	0.000	0.000	0.000	0.000	0.000
210544	210927	384	46	5	331	0.000	0.000	0.000	0.000	0.000
210929	211312	384	47	5	332	0.000	0.000	0.000	0.000	0.000
211315	211698	384	48	5	333	0.000	0.000	0.000	0.000	0.000
211700	212083	384	49	5	334	0.000	0.000	0.000	0.000	0.000
212085	212468	384	50	5	335	0.000	0.000	0.000	0.000	0.000
212471	212854	384	51	5	336	0.000	0.000	0.000	0.000	0.000
212856	213239	384	52	5	337	0.000	0.000	0.000	0.000	0.000
213241	213624	384	53	5	338	0.000	0.000	0.000	0.000	0.000
213627	214010	384	54	5	339	0.000	0.000	0.000	0.000	0.000
214012	214395	384	55	5	340	0.000	0.000	0.000	0.000	0.000
214397	214780	384	56	5	341	1.000	1.000	0.000	0.000	0.000
230755	231138	384	0	6	342	0.000	0.000	0.000	0.000	0.000
231140	231523	384	1	6	343	0.000	0.000	0.000	0.000	0.000
231526	231909	384	2	6	344	0.000	0.000	0.000	0.000	0.000
231911	232294	384	3	6	345	0.000	0.000	0.000	0.000	0.000
232296	232679	384	4	6	346	1.000	0.000	0.000	0.000	0.000
232682	233065	384	5	6	347	0.000	0.000	0.000	0.000	0.000
233067	233450	384	6	6	348	0.000	0.000	0.000	0.000	0.000
233452	233835	384	7	6	349	0.000	0.000	0.000	0.000	0.000
233838	234221	384	8	6	350	0.000	0.000	0.000	0.000	0.000
234223	234606	384	9	6	351	0.000	0.000	0.000	0.000	0.000
234608	234991	384	10	6	352	0.000	0.000	0.000	0.000	0.000
234994	235377	384	11	6	353	0.000	0.000	0.000	0.000	0.000
235379	235762	384	12	6	354	0.000	0.000	0.000	0.000	0.000
235764	236147	384	13	6	355	0.000	0.000	1.000	0.000	0.000
236150	236533	384	14	6	356	0.000	0.000	0.000	0.000	0.000
236535	236918	384	15	6	357	0.000	1.000	0.000	0.000	0.000
236920	237303	384	16	6	358	0.000	0.000	0.000	0.000	0.000
237306	237689	384	17	6	359	0.000	0.000	0.000	0.000	0.000
237691	238074	384	18	6	360	0.000	0.000	0.000	0.000	0.000
238076	238459	384	19	6	361	0.000	0.000	0.000	1.000	0.000
238461	238844	384	20	6	362	0.000	0.000	0.000	0.000	0.000
238847	239230	384	21	6	363	0.000	0.000	0.000	1.000	0.000
239232	239615	384	22	6	364	0.000	0.000	0.000	0.000	0.000
239617	240000	384	23	6	365	0.000	0.000	0.000	0.000	0.000
240003	240386	384	24	6	366	0.000	0.000	0.000	0.000	0.000
240388	240771	384	25	6	367	0.000	0.000	0.000	0.000	0.000
240773	241156	384	26	6	368	0.000	0.000	0.000	0.000	0.000
241159	241542	384	27	6	369	0.000	0.000	0.000	0.000	0.000
241544	241927	384	28	6	370	0.000	0.000	0.000	0.000	0.000
241929	242312	384	29	6	371	0.000	0.000	0.000	0.000	0.000
242315	242698	384	30	6	372	0.000	0.000	0.000	1.323	0.000
242700	243083	384	31	6	373	0.000	0.000	0.000	0.000	1.000
243085	243468	384	32	6	374	0.000	0.000	0.000	0.000	0.000
243471	243854	384	33	6	375	0.000	0.000	0.000	0.000	0.000
243856	244239	384	34	6	376	0.000	0.000	0.000	0.000	0.000
244241	244624	384	35	6	377	0.000	0.000	0.000	0.000	0.000
244627	245010	384	36	6	378	0.000	0.000	0.000	0.000	0.000
245012	245395	384	37	6	379	0.000	0.000	0.000	0.000	0.000
245397	245780	384	38	6	380	0.000	0.000	0.000	0.000	0.000
245783	246166	384	39	6	381	0.000	0.000	0.000	0.000	0.000
246168	246551	384	40	6	382	0.000	0.000	0.000	0.000	0.000
246553	246936	384	41	6	383	0.000	0.000	0.000	0.000	0.000
246939	247322	384	42	6	384	0.000	0.000	0.000	0.000	0.000
247324	247707	384	43	6	385	0.000	0.000	0.000	0.000	0.000
247709	248092	384	44	6	386	0.000	0.000	0.000	0.000	0.000
248094	248477	384	45	6	387	0.000	0.000	0.000	0.000	0.000
248480	248863	384	46	6	388	0.000	0.000	0.000	0.000	0.000
248865	249248	384	47	6	389	0.000	0.000	0.000	0.000	0.000
249250	249633	384	48	6	390	0.000	0.000	0.000	0.000	0.000
249636	250019	384	49	6	391	0.000	0.000	0.000	0.000	0.000
250021	250404	384	50	6	392	0.000	0.000	0.000	0.000	0.000
250406	250789	384	51	6	393	0.000	0.000	0.000	0.000	0.000
250792	251175	384	52	6	394	1.000	0.000	0.000	0.000	0.000
251177	251560	384	53	6	395	0.000	0.000	0.000	0.000	0.000
251562	251945	384	54	6	396	0.000	0.000	0.000	0.000	0.000
251948	252331	384	55	6	397	0.000	0.000	0.000	0.000	0.000
252333	252716	384	56	6	398	0.000	0.000	0.000	0.000	0.000
268636	269019	384	0	7	399	0.000	0.000	0.000	0.000	0.000
269022	269405	384	1	7	400	0.000	0.000	0.000	0.000	0.000
269407	269790	384	2	7	401	0.000	0.000	0.000	0.000	0.000
269792	270175	384	3	7	402	0.000	0.000	0.000	0.000	0.000
