Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
57618	58001	384	5	1	98	0.000	0.000	0.000	0.000	0.000
58003	58386	384	6	1	99	0.000	0.000	0.000	1.000	0.000
58389	58772	384	7	1	100	0.000	0.000	0.000	0.000	0.000
58774	59157	384	8	1	101	0.000	0.000	0.000	0.000	0.000
59159	59542	384	9	1	102	0.000	0.000	0.000	0.000	0.000
59545	59928	384	10	1	103	0.000	0.000	0.000	0.000	0.000
59930	60313	384	11	1	104	0.000	0.000	1.000	1.000	0.000
60315	60698	384	12	1	105	0.000	0.000	0.000	0.000	0.000
60701	61084	384	13	1	106	0.000	0.000	0.000	0.000	1.000
61086	61469	384	14	1	107	0.000	0.000	0.000	0.000	0.000
61471	61854	384	15	1	108	0.000	0.000	0.000	0.000	0.000
61857	62240	384	16	1	109	0.000	0.000	0.000	0.000	0.000
62242	62625	384	17	1	110	0.000	0.000	0.000	0.000	1.000
62627	63010	384	18	1	111	0.000	0.000	0.000	0.000	0.000
63013	63396	384	19	1	112	0.000	0.000	0.000	0.000	0.000
63398	63781	384	20	1	113	0.000	1.000	0.000	0.000	0.000
63783	64166	384	21	1	114	0.000	0.000	0.000	0.000	0.000
64169	64552	384	22	1	115	0.000	0.000	0.000	0.000	0.000
64554	64937	384	23	1	116	0.000	0.000	0.000	0.000	0.000
64939	65322	384	24	1	117	0.000	0.000	0.000	0.000	0.000
65324	65707	384	25	1	118	0.000	0.000	0.000	0.000	0.000
65710	66093	384	26	1	119	0.000	0.000	0.000	0.000	0.000
66095	66478	384	27	1	120	0.000	0.000	0.000	0.000	0.000
66480	66863	384	28	1	121	0.000	0.000	0.000	0.000	0.000
66866	67249	384	29	1	122	0.000	0.000	0.000	0.000	0.000
67251	67634	384	30	1	123	0.000	0.000	0.000	0.000	0.000
67636	68019	384	31	1	124	0.000	0.000	0.000	0.000	0.000
68022	68405	384	32	1	125	0.000	0.000	0.000	0.000	1.000
68407	68790	384	33	1	126	0.000	0.000	0.000	0.000	0.000
68792	69175	384	34	1	127	0.000	0.000	0.000	0.000	0.000
69178	69561	384	35	1	128	0.000	0.000	0.000	0.000	0.000
69563	69946	384	36	1	129	0.000	0.000	0.000	0.000	0.000
69948	70331	384	37	1	130	0.000	0.000	0.000	0.000	0.000
70334	70717	384	38	1	131	0.000	0.000	0.000	0.000	0.000
70719	71102	384	39	1	132	0.000	0.000	0.000	0.000	0.000
71104	71487	384	40	1	133	0.000	0.000	0.000	0.000	0.000
71490	71873	384	41	1	134	0.000	0.000	0.000	0.000	0.000
71875	72258	384	42	1	135	0.000	0.000	0.000	0.000	0.000
72260	72643	384	43	1	136	0.000	0.000	0.000	0.000	0.000
72646	73029	384	44	1	137	0.000	0.000	0.000	0.000	0.000
73031	73414	384	45	1	138	0.000	0.000	0.000	0.000	0.000
73416	73799	384	46	1	139	0.000	0.000	0.000	0.000	0.000
73801	74184	384	47	1	140	0.000	0.000	0.000	0.000	0.000
74187	74570	384	48	1	141	0.000	0.000	0.000	0.000	0.000
74572	74955	384	49	1	142	0.000	0.000	0.000	0.000	0.000
74957	75340	384	50	1	143	0.000	0.000	0.000	0.000	0.000
75343	75726	384	51	1	144	0.000	0.000	0.000	0.000	0.000
75728	76111	384	52	1	145	0.000	0.000	0.000	0.000	0.000
76113	76496	384	53	1	146	0.000	0.000	0.000	0.000	0.000
76499	76882	384	54	1	147	0.000	0.000	1.000	0.000	0.000
76884	77267	384	55	1	148	0.000	0.000	0.000	0.000	0.000
77269	77652	384	56	1	149	0.000	0.000	0.000	0.000	0.000
77655	78038	384	57	1	150	0.000	1.000	0.000	1.567	0.000
78040	78423	384	58	1	151	0.000	0.000	0.000	0.000	0.000
78425	78808	384	59	1	152	0.000	0.000	0.000	2.471	0.000
78811	79194	384	60	1	153	0.000	0.000	0.000	2.312	0.000
79196	79579	384	61	1	154	0.000	0.000	0.000	0.480	0.000
79581	79964	384	62	1	155	0.000	0.000	0.000	0.000	0.000
79967	80350	384	63	1	156	0.000	0.000	0.000	0.000	0.000
80352	80735	384	64	1	157	0.000	0.000	0.000	0.000	0.000
80737	81120	384	65	1	158	0.000	0.000	0.000	0.000	0.000
81123	81506	384	66	1	159	0.000	0.000	0.000	0.000	0.000
81508	81891	384	67	1	160	0.000	0.000	0.000	0.000	0.000
81893	82276	384	68	1	161	0.000	0.000	0.000	0.000	0.000
82279	82662	384	69	1	162	0.000	0.000	0.000	0.000	0.000
82664	83047	384	70	1	163	0.000	0.000	0.000	0.000	0.000
83049	83432	384	71	1	164	0.000	0.000	0.000	0.000	0.000
83434	83817	384	72	1	165	0.000	0.000	0.000	0.000	0.000
83820	84203	384	73	1	166	0.000	0.000	0.000	0.000	0.000
84205	84588	384	74	1	167	0.000	0.000	0.000	0.000	0.000
84590	84973	384	75	1	168	0.000	0.000	0.000	0.000	0.000
84976	85359	384	76	1	169	0.000	0.000	0.000	0.000	0.000
85361	85744	384	77	1	170	0.000	0.000	0.000	0.000	0.000
85746	86129	384	78	1	171	0.000	0.000	0.000	0.000	0.000
86132	86515	384	79	1	172	0.000	0.000	0.000	0.000	0.000
86517	86900	384	80	1	173	0.000	0.000	0.000	0.000	0.000
86902	87285	384	81	1	174	0.000	0.000	0.000	0.000	0.000
87288	87671	384	82	1	175	0.000	0.000	0.000	0.000	0.000
87673	88056	384	83	1	176	0.000	0.000	0.000	0.000	0.000
88058	88441	384	84	1	177	0.000	0.000	0.000	0.000	0.000
88444	88827	384	85	1	178	0.000	0.000	0.000	0.000	0.000
88829	89212	384	86	1	179	0.000	0.000	0.000	0.000	0.000
89214	89597	384	87	1	180	0.000	0.000	0.000	0.000	0.000
89600	89983	384	88	1	181	0.000	0.000	0.000	0.000	0.000
89985	90368	384	89	1	182	0.000	0.000	0.000	0.000	0.000
90370	90753	384	90	1	183	0.000	0.000	0.000	0.000	0.000
90756	91139	384	91	1	184	0.000	0.000	0.000	0.000	0.000
91141	91524	384	92	1	185	0.000	0.000	0.000	1.000	0.000
109941	110324	384	0	2	186	0.000	0.000	0.000	0.000	0.000
110327	110710	384	1	2	187	0.000	0.000	0.000	0.000	0.000
110712	111095	384	2	2	188	0.000	0.000	0.000	0.000	0.000
111097	111480	384	3	2	189	0.000	1.000	0.000	0.000	0.000
111482	111865	384	4	2	190	0.000	0.000	0.000	0.000	0.000
111868	112251	384	5	2	191	0.000	0.000	0.000	0.000	0.000
112253	112636	384	6	2	192	0.000	0.000	0.000	0.000	0.000
112638	113021	384	7	2	193	0.000	0.000	0.000	0.000	0.000
113024	113407	384	8	2	194	0.000	0.000	0.000	0.000	0.000
113409	113792	384	9	2	195	0.000	0.000	0.000	0.000	0.000
113794	114177	384	10	2	196	0.000	0.000	0.000	0.000	0.000
114180	114563	384	11	2	197	0.000	0.000	0.000	0.000	0.000
114565	114948	384	12	2	198	0.000	0.000	0.000	0.000	0.000
114950	115333	384	13	2	199	0.000	0.000	0.000	0.000	0.000
115336	115719	384	14	2	200	0.000	0.000	0.000	0.000	0.000
115721	116104	384	15	2	201	0.000	0.000	0.000	0.000	0.000
116106	116489	384	16	2	202	0.000	0.000	0.000	0.000	0.000
116492	116875	384	17	2	203	0.000	0.000	0.000	0.000	0.000
116877	117260	384	18	2	204	0.000	0.000	0.000	0.000	0.000
117262	117645	384	19	2	205	0.000	0.000	0.000	0.000	0.000
117648	118031	384	20	2	206	0.000	0.000	0.000	0.000	0.000
118033	118416	384	21	2	207	0.000	0.000	0.000	0.000	0.000
118418	118801	384	22	2	208	0.000	0.000	0.000	0.000	0.000
118804	119187	384	23	2	209	0.000	0.000	0.000	0.000	0.000
119189	119572	384	24	2	210	0.000	0.000	0.000	0.000	0.000
119574	119957	384	25	2	211	0.000	0.000	0.000	0.000	0.000
119959	120342	384	26	2	212	0.000	0.000	0.000	0.000	0.000
120345	120728	384	27	2	213	0.000	0.000	0.000	0.000	0.000
120730	121113	384	28	2	214	0.000	0.000	0.000	0.000	0.000
121115	121498	384	29	2	215	0.000	0.000	0.000	0.000	0.000
121501	121884	384	30	2	216	0.000	0.000	0.000	0.000	0.000
121886	122269	384	31	2	217	0.000	0.000	0.000	0.000	0.000
122271	122654	384	32	2	218	0.000	0.000	0.000	0.000	0.000
122657	123040	384	33	2	219	0.000	0.000	0.000	0.000	0.000
123042	123425	384	34	2	220	0.000	0.000	0.000	0.000	0.000
123427	123810	384	35	2	221	0.000	0.000	0.000	0.000	0.000
123813	124196	384	36	2	222	0.000	0.000	0.000	0.000	0.000
124198	124581	384	37	2	223	0.000	0.000	0.000	0.000	0.000
124583	124966	384	38	2	224	0.000	0.000	0.000	0.000	0.000
124969	125352	384	39	2	225	0.000	0.000	0.000	0.000	0.000
125354	125737	384	40	2	226	0.000	0.000	0.000	0.000	0.000
125739	126122	384	41	2	227	0.000	0.000	0.000	0.000	0.000
126125	126508	384	42	2	228	1.000	0.000	0.000	0.000	0.000
126510	126893	384	43	2	229	0.000	1.000	0.000	0.000	0.000
126895	127278	384	44	2	230	0.000	0.000	0.000	0.000	0.000
127281	127664	384	45	2	231	0.000	0.000	0.000	0.000	1.000
127666	128049	384	46	2	232	0.000	0.000	0.000	0.000	0.000
128051	128434	384	47	2	233	0.000	0.000	0.000	0.000	0.000
128436	128819	384	48	2	234	0.000	0.000	0.000	0.000	0.000
128822	129205	384	49	2	235	0.000	0.000	0.000	0.000	0.000
129207	129590	384	50	2	236	0.000	0.000	0.000	0.000	0.000
129592	129975	384	51	2	237	0.000	0.000	0.000	0.000	0.000
129978	130361	384	52	2	238	0.000	0.000	1.000	0.000	0.000
130363	130746	384	53	2	239	0.000	0.000	0.000	0.000	0.000
130748	131131	384	54	2	240	0.000	0.000	1.000	1.535	0.000
131134	131517	384	55	2	241	0.000	0.000	1.000	0.000	5.415
131519	131902	384	56	2	242	0.000	1.000	0.000	2.791	1.000
131904	132287	384	57	2	243	0.000	1.000	2.009	1.000	2.272
132290	132673	384	58	2	244	0.000	1.000	1.000	3.759	1.473
132675	133058	384	59	2	245	0.000	0.000	1.324	7.750	2.373
133060	133443	384	60	2	246	0.000	0.000	1.607	6.830	0.000
133446	133829	384	61	2	247	1.000	0.000	1.000	4.382	0.000
133831	134214	384	62	2	248	0.000	0.000	0.000	1.000	1.373
134216	134599	384	63	2	249	0.000	0.000	0.000	7.631	1.540
134602	134985	384	64	2	250	0.000	0.000	0.000	0.000	1.000
134987	135370	384	65	2	251	0.511	0.000	0.000	0.000	0.000
135372	135755	384	66	2	252	0.000	0.000	0.000	0.000	0.000
135758	136141	384	67	2	253	0.000	0.000	0.000	0.000	0.000
136143	136526	384	68	2	254	0.000	0.000	0.000	0.000	0.000
136528	136911	384	69	2	255	0.000	0.000	0.000	0.000	0.000
136913	137296	384	70	2	256	0.000	0.000	0.000	0.000	0.000
137299	137682	384	71	2	257	0.000	0.000	0.000	0.000	0.000
137684	138067	384	72	2	258	0.000	0.000	0.000	0.000	0.000
138069	138452	384	73	2	259	0.000	0.000	0.000	0.000	0.000
138455	138838	384	74	2	260	0.000	0.000	0.000	0.000	0.000
138840	139223	384	75	2	261	0.000	0.000	0.000	0.000	0.000
139225	139608	384	76	2	262	0.000	0.000	0.000	0.000	0.000
139611	139994	384	77	2	263	0.000	0.000	0.000	0.000	0.000
139996	140379	384	78	2	264	0.000	0.000	0.000	0.000	0.000
140381	140764	384	79	2	265	0.000	0.000	0.000	0.000	0.000
140767	141150	384	80	2	266	0.000	0.000	0.000	0.000	0.000
141152	141535	384	81	2	267	0.000	0.000	1.000	0.000	0.000
141537	141920	384	82	2	268	0.000	0.000	0.000	0.000	0.000
141923	142306	384	83	2	269	0.000	0.000	0.000	0.000	0.000
142308	142691	384	84	2	270	0.000	0.000	0.000	0.000	0.000
142693	143076	384	85	2	271	0.000	0.000	0.000	0.000	0.000
143079	143462	384	86	2	272	0.000	0.000	0.000	0.000	0.000
143464	143847	384	87	2	273	0.000	0.000	0.000	0.000	0.000
143849	144232	384	88	2	274	0.000	0.000	0.000	0.000	0.000
144235	144618	384	89	2	275	0.000	0.000	0.000	0.000	0.000
144620	145003	384	90	2	276	0.000	0.000	0.000	0.000	0.000
145005	145388	384	91	2	277	0.000	0.000	0.000	0.000	0.000
145391	145774	384	92	2	278	0.000	0.000	0.000	0.000	0.000
164200	164583	384	0	3	279	0.000	0.000	0.000	0.000	0.000
164586	164969	384	1	3	280	0.000	0.000	0.000	0.000	0.000
164971	165354	384	2	3	281	0.000	0.000	0.000	0.000	0.000
165356	165739	384	3	3	282	0.000	0.000	0.000	0.000	0.000
165742	166125	384	4	3	283	0.000	0.000	0.000	0.000	0.000
166127	166510	384	5	3	284	0.000	0.000	0.000	0.000	0.000
166512	166895	384	6	3	285	0.000	0.000	0.000	0.000	0.000
166898	167281	384	7	3	286	0.000	0.000	0.000	0.000	0.000
167283	167666	384	8	3	287	0.000	0.000	0.000	0.000	0.000
167668	168051	384	9	3	288	0.000	0.000	0.000	0.000	0.000
168054	168437	384	10	3	289	0.000	0.000	0.000	0.000	0.000
168439	168822	384	11	3	290	0.000	0.000	0.000	0.000	0.000
168824	169207	384	12	3	291	0.000	0.000	0.000	0.000	0.000
169210	169593	384	13	3	292	0.000	0.000	0.000	0.000	0.000
169595	169978	384	14	3	293	1.000	0.000	0.000	0.000	0.000
169980	170363	384	15	3	294	0.000	0.000	0.000	0.000	0.000
170365	170748	384	16	3	295	0.000	0.000	0.000	0.000	0.000
170751	171134	384	17	3	296	0.000	0.000	0.000	0.000	0.000
171136	171519	384	18	3	297	0.000	0.000	0.000	0.000	0.000
171521	171904	384	19	3	298	0.000	0.000	0.000	0.000	0.000
171907	172290	384	20	3	299	0.000	0.000	0.000	1.000	0.000
172292	172675	384	21	3	300	0.000	0.000	0.000	0.000	0.000
172677	173060	384	22	3	301	0.000	0.000	0.000	0.000	0.000
173063	173446	384	23	3	302	0.000	0.000	0.000	0.000	0.000
173448	173831	384	24	3	303	0.000	0.000	0.000	0.000	0.000
173833	174216	384	25	3	304	0.000	0.000	0.000	0.000	0.000
174219	174602	384	26	3	305	0.000	0.000	0.000	0.000	0.000
174604	174987	384	27	3	306	0.000	0.000	0.000	0.000	0.000
174989	175372	384	28	3	307	0.000	0.000	0.000	0.000	0.000
175375	175758	384	29	3	308	0.000	0.000	0.000	0.000	0.000
175760	176143	384	30	3	309	0.000	0.000	0.000	0.000	0.000
176145	176528	384	31	3	310	0.000	0.000	0.000	0.000	0.000
176531	176914	384	32	3	311	0.000	0.000	0.000	0.000	0.000
176916	177299	384	33	3	312	0.000	1.000	1.000	0.000	0.000
177301	177684	384	34	3	313	0.000	1.000	0.000	0.000	0.000
177687	178070	384	35	3	314	0.000	0.000	0.000	0.000	0.000
178072	178455	384	36	3	315	1.000	0.000	0.000	0.000	0.000
178457	178840	384	37	3	316	0.000	0.000	0.000	0.000	0.000
178843	179226	384	38	3	317	0.000	0.000	0.000	0.000	0.000
179228	179611	384	39	3	318	0.000	0.000	0.000	0.000	0.000
179613	179996	384	40	3	319	0.000	0.000	0.000	0.000	0.000
179998	180381	384	41	3	320	0.000	0.000	0.000	0.000	0.000
180384	180767	384	42	3	321	0.000	0.000	0.000	0.000	0.000
180769	181152	384	43	3	322	0.000	0.000	0.000	0.000	0.000
181154	181537	384	44	3	323	0.000	0.000	0.000	0.000	0.000
181540	181923	384	45	3	324	0.000	0.000	0.000	0.000	0.000
181925	182308	384	46	3	325	0.000	1.000	0.000	0.000	0.000
182310	182693	384	47	3	326	0.000	0.000	0.000	0.000	0.000
182696	183079	384	48	3	327	0.000	0.000	0.000	0.000	0.000
183081	183464	384	49	3	328	0.000	0.000	0.000	0.000	0.000
183466	183849	384	50	3	329	0.000	0.000	0.000	0.000	0.000
183852	184235	384	51	3	330	0.000	0.000	0.000	2.727	0.000
184237	184620	384	52	3	331	0.000	0.000	1.000	2.951	0.000
184622	185005	384	53	3	332	1.000	0.000	0.000	4.495	0.000
185008	185391	384	54	3	333	0.000	0.000	0.000	2.280	1.005
185393	185776	384	55	3	334	0.000	0.000	0.000	0.000	4.804
185778	186161	384	56	3	335	0.000	0.000	0.000	7.223	8.511
186164	186547	384	57	3	336	1.419	0.000	0.000	3.503	3.009
186549	186932	384	58	3	337	0.000	0.000	2.900	5.727	9.099
186934	187317	384	59	3	338	1.078	0.000	0.000	5.352	9.453
187320	187703	384	60	3	339	0.000	0.000	2.000	6.278	5.511
187705	188088	384	61	3	340	0.000	0.000	0.000	13.198	5.487
188090	188473	384	62	3	341	0.000	0.000	0.000	6.088	2.000
188475	188858	384	63	3	342	0.000	0.000	2.000	1.000	0.000
188861	189244	384	64	3	343	0.000	0.000	0.000	4.446	2.000
189246	189629	384	65	3	344	0.000	0.000	0.000	1.000	1.909
189631	190014	384	66	3	345	0.000	0.000	0.000	0.000	1.000
190017	190400	384	67	3	346	0.000	0.000	0.000	0.000	0.000
190402	190785	384	68	3	347	0.000	0.000	0.000	0.000	0.000
190787	191170	384	69	3	348	0.000	0.000	0.000	0.000	0.000
191173	191556	384	70	3	349	0.000	0.000	0.000	0.000	0.000
191558	191941	384	71	3	350	0.000	0.000	0.000	0.000	0.000
191943	192326	384	72	3	351	0.000	0.000	0.000	0.000	0.000
192329	192712	384	73	3	352	0.000	0.000	0.000	0.000	0.000
192714	193097	384	74	3	353	0.000	0.000	0.000	0.000	0.000
193099	193482	384	75	3	354	0.000	0.000	0.000	0.000	0.000
193485	193868	384	76	3	355	0.000	0.000	0.000	0.000	0.000
193870	194253	384	77	3	356	0.000	0.000	0.000	0.000	0.000
194255	194638	384	78	3	357	0.000	0.000	0.000	0.000	0.000
194641	195024	384	79	3	358	0.000	0.000	0.000	0.000	0.000
195026	195409	384	80	3	359	0.000	0.000	0.000	0.000	0.000
195411	195794	384	81	3	360	0.000	0.000	0.000	0.000	0.000
195797	196180	384	82	3	361	0.000	0.000	0.000	0.000	0.000
196182	196565	384	83	3	362	1.000	0.000	0.000	0.000	0.000
196567	196950	384	84	3	363	0.000	0.000	0.000	0.000	0.000
196952	197335	384	85	3	364	0.000	0.000	0.000	0.000	0.000
197338	197721	384	86	3	365	0.000	0.000	0.000	0.000	0.000
197723	198106	384	87	3	366	0.000	0.000	0.000	0.000	0.000
198108	198491	384	88	3	367	0.000	0.000	0.000	0.000	0.000
198494	198877	384	89	3	368	0.000	0.000	0.000	0.000	0.000
198879	199262	384	90	3	369	0.000	0.000	0.000	0.000	0.000
199264	199647	384	91	3	370	0.000	0.000	0.000	0.000	0.000
199650	200033	384	92	3	371	0.000	0.000	0.000	0.000	0.000
218404	218787	384	0	4	372	0.000	0.000	0.000	0.000	0.000
218790	219173	384	1	4	373	0.000	0.000	0.000	0.000	0.000
219175	219558	384	2	4	374	0.000	0.000	0.000	0.000	0.000
219560	219943	384	3	4	375	0.000	0.000	0.000	0.000	0.000
219946	220329	384	4	4	376	0.000	0.000	0.000	0.000	0.000
220331	220714	384	5	4	377	0.000	0.000	0.000	0.000	0.000
220716	221099	384	6	4	378	0.000	0.000	0.000	0.000	0.000
221102	221485	384	7	4	379	0.000	0.000	0.000	0.000	0.000
221487	221870	384	8	4	380	0.000	0.000	0.000	0.000	0.000
221872	222255	384	9	4	381	0.000	0.000	0.000	0.000	0.000
222258	222641	384	10	4	382	0.000	0.000	0.000	0.000	0.000
222643	223026	384	11	4	383	0.000	0.000	0.000	0.000	0.000
223028	223411	384	12	4	384	0.000	0.000	0.000	0.000	0.000
223414	223797	384	13	4	385	0.000	0.000	0.000	0.000	0.000
223799	224182	384	14	4	386	0.000	0.000	0.000	0.000	0.000
224184	224567	384	15	4	387	0.000	0.000	0.000	0.000	0.000
224570	224953	384	16	4	388	0.000	0.000	0.000	0.000	0.000
224955	225338	384	17	4	389	0.000	0.000	0.000	0.000	0.000
225340	225723	384	18	4	390	0.000	0.000	0.000	0.000	0.000
225726	226109	384	19	4	391	0.000	0.000	0.000	0.000	0.000
226111	226494	384	20	4	392	0.000	0.000	0.000	0.000	0.000
226496	226879	384	21	4	393	0.000	0.000	0.000	0.000	0.000
226881	227264	384	22	4	394	1.000	0.000	1.000	0.000	0.000
227267	227650	384	23	4	395	0.000	0.000	0.000	0.000	0.000
227652	228035	384	24	4	396	0.000	0.000	0.000	0.000	0.000
228037	228420	384	25	4	397	0.000	0.000	0.000	0.000	0.000
228423	228806	384	26	4	398	0.000	0.000	0.000	0.000	0.000
228808	229191	384	27	4	399	0.000	0.000	0.000	0.000	0.000
229193	229576	384	28	4	400	0.000	0.000	0.000	0.000	0.000
229579	229962	384	29	4	401	0.000	0.000	0.000	0.000	0.000
229964	230347	384	30	4	402	0.000	0.000	0.000	0.000	0.000
