Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
42633	43016	384	5	1	64	0.000	0.000	0.000	0.000	0.000
43018	43401	384	6	1	65	0.000	0.000	0.000	0.000	0.000
43404	43787	384	7	1	66	0.000	0.000	0.000	0.000	0.000
43789	44172	384	8	1	67	0.000	0.000	0.000	0.000	0.000
44174	44557	384	9	1	68	0.000	0.000	0.000	0.000	0.000
44560	44943	384	10	1	69	0.000	0.000	0.000	0.000	0.000
44945	45328	384	11	1	70	1.000	0.000	0.000	0.000	0.000
45330	45713	384	12	1	71	0.000	0.000	0.000	0.000	0.000
45716	46099	384	13	1	72	0.000	0.000	0.000	0.000	0.000
46101	46484	384	14	1	73	0.000	0.000	0.000	0.000	0.000
46486	46869	384	15	1	74	0.000	0.000	0.000	0.000	0.000
46872	47255	384	16	1	75	0.000	0.000	0.000	0.000	0.000
47257	47640	384	17	1	76	0.000	0.000	0.000	0.000	0.000
47642	48025	384	18	1	77	0.000	0.000	0.000	0.000	0.000
48027	48410	384	19	1	78	0.000	0.000	0.000	0.000	0.000
48413	48796	384	20	1	79	0.000	0.000	0.000	0.000	0.000
48798	49181	384	21	1	80	0.000	0.000	0.000	0.000	0.000
49183	49566	384	22	1	81	0.000	0.000	0.000	0.000	0.000
49569	49952	384	23	1	82	0.000	0.000	0.000	0.000	0.000
49954	50337	384	24	1	83	0.000	0.000	0.000	0.000	0.000
50339	50722	384	25	1	84	0.000	0.000	0.000	0.000	0.000
50725	51108	384	26	1	85	0.000	0.000	0.000	0.000	0.000
51110	51493	384	27	1	86	1.000	0.000	0.000	0.000	0.000
51495	51878	384	28	1	87	0.000	0.000	0.000	0.000	0.000
51881	52264	384	29	1	88	0.000	0.000	2.085	0.000	0.000
52266	52649	384	30	1	89	0.000	0.000	0.000	0.000	0.000
52651	53034	384	31	1	90	0.000	0.000	0.000	0.000	0.000
53037	53420	384	32	1	91	0.000	0.000	0.000	0.000	0.000
53422	53805	384	33	1	92	0.000	0.000	0.000	0.000	0.000
53807	54190	384	34	1	93	0.000	0.000	0.000	0.000	0.000
54193	54576	384	35	1	94	1.000	0.000	0.000	0.000	0.000
54578	54961	384	36	1	95	0.000	0.000	0.000	0.000	0.000
54963	55346	384	37	1	96	0.000	0.000	0.000	0.000	0.000
55349	55732	384	38	1	97	0.000	0.000	0.000	0.000	0.000
55734	56117	384	39	1	98	0.000	0.000	0.000	0.000	0.000
56119	56502	384	40	1	99	0.000	0.000	0.000	0.000	0.000
56504	56887	384	41	1	100	0.000	0.000	0.000	0.000	0.000
56890	57273	384	42	1	101	0.000	0.000	0.000	0.000	0.000
57275	57658	384	43	1	102	0.000	0.000	0.000	0.000	0.000
57660	58043	384	44	1	103	0.000	0.000	0.000	0.000	0.000
58046	58429	384	45	1	104	0.000	0.000	0.000	0.000	0.000
58431	58814	384	46	1	105	0.000	0.000	0.000	0.000	0.000
58816	59199	384	47	1	106	0.000	0.000	0.000	0.000	0.000
59202	59585	384	48	1	107	0.000	0.000	0.000	0.000	0.000
59587	59970	384	49	1	108	0.000	0.000	1.000	0.000	0.000
59972	60355	384	50	1	109	0.000	0.000	1.395	1.000	0.000
60358	60741	384	51	1	110	0.000	0.000	0.000	0.000	0.000
60743	61126	384	52	1	111	1.000	1.000	0.000	0.000	0.000
61128	61511	384	53	1	112	0.000	0.000	0.000	0.000	0.000
61514	61897	384	54	1	113	0.000	0.000	0.000	0.000	0.000
61899	62282	384	55	1	114	0.000	0.000	0.000	0.000	0.000
62284	62667	384	56	1	115	0.000	0.000	0.000	0.000	0.000
62670	63053	384	57	1	116	0.000	0.000	0.000	0.000	0.000
63055	63438	384	58	1	117	0.000	0.000	0.000	0.000	0.000
79603	79986	384	0	2	118	0.000	0.000	0.000	0.000	0.000
79988	80371	384	1	2	119	0.000	1.000	0.000	0.000	0.000
80374	80757	384	2	2	120	0.000	0.000	0.000	0.000	0.000
80759	81142	384	3	2	121	0.000	0.000	0.000	0.000	0.000
81144	81527	384	4	2	122	1.000	0.000	0.000	0.000	0.000
81530	81913	384	5	2	123	0.000	0.000	0.000	0.000	0.000
81915	82298	384	6	2	124	0.000	0.000	0.000	0.000	0.000
82300	82683	384	7	2	125	0.000	0.000	0.000	0.000	0.000
82686	83069	384	8	2	126	0.000	0.000	0.000	0.000	0.000
83071	83454	384	9	2	127	0.000	0.000	0.000	0.000	0.000
83456	83839	384	10	2	128	0.000	0.000	0.000	0.000	0.000
83841	84224	384	11	2	129	0.000	0.000	0.000	0.000	0.000
84227	84610	384	12	2	130	0.000	0.000	0.000	0.000	0.000
84612	84995	384	13	2	131	0.000	0.000	0.000	0.000	0.000
84997	85380	384	14	2	132	0.000	0.000	0.000	0.000	0.000
85383	85766	384	15	2	133	0.000	0.000	0.000	0.000	0.000
85768	86151	384	16	2	134	0.000	0.000	0.000	0.000	0.000
86153	86536	384	17	2	135	0.000	0.000	0.000	0.000	0.000
86539	86922	384	18	2	136	0.000	0.000	0.000	0.000	0.000
86924	87307	384	19	2	137	0.000	0.000	0.000	0.000	0.000
87309	87692	384	20	2	138	0.000	0.000	0.000	0.000	0.000
87695	88078	384	21	2	139	0.000	0.000	0.000	0.000	0.000
88080	88463	384	22	2	140	0.000	0.000	0.000	0.000	0.000
88465	88848	384	23	2	141	0.000	0.000	1.581	0.000	0.000
88851	89234	384	24	2	142	0.000	0.000	0.000	0.000	0.000
89236	89619	384	25	2	143	0.000	0.000	0.000	0.000	0.000
89621	90004	384	26	2	144	0.000	0.000	1.000	0.000	0.000
90007	90390	384	27	2	145	0.000	0.000	0.000	0.000	0.000
90392	90775	384	28	2	146	0.000	0.000	1.178	0.000	0.000
90777	91160	384	29	2	147	0.000	0.000	1.000	0.000	0.000
91163	91546	384	30	2	148	0.000	0.000	0.000	0.000	0.000
91548	91931	384	31	2	149	0.000	0.000	1.000	0.000	0.000
91933	92316	384	32	2	150	0.000	0.000	1.000	0.000	0.000
92318	92701	384	33	2	151	0.000	0.000	0.000	1.000	0.000
92704	93087	384	34	2	152	0.000	0.000	0.000	0.000	0.000
93089	93472	384	35	2	153	0.000	0.000	0.000	0.000	0.000
93474	93857	384	36	2	154	0.000	0.000	0.000	0.000	0.000
93860	94243	384	37	2	155	0.000	0.000	0.000	0.000	0.000
94245	94628	384	38	2	156	0.000	0.000	0.000	0.000	0.000
94630	95013	384	39	2	157	0.000	0.000	0.000	0.000	0.000
95016	95399	384	40	2	158	0.000	0.000	0.000	0.000	0.000
95401	95784	384	41	2	159	0.000	0.000	0.000	0.000	0.000
95786	96169	384	42	2	160	0.000	0.000	0.000	0.000	0.000
96172	96555	384	43	2	161	0.000	0.000	0.000	0.000	0.000
96557	96940	384	44	2	162	0.000	0.000	0.000	0.000	0.000
96942	97325	384	45	2	163	0.000	0.000	0.000	0.000	0.000
97328	97711	384	46	2	164	0.000	0.000	0.000	0.000	0.000
97713	98096	384	47	2	165	0.000	0.000	0.000	0.000	0.000
98098	98481	384	48	2	166	0.000	0.000	0.000	0.000	0.000
98484	98867	384	49	2	167	0.000	0.000	0.000	0.000	0.000
98869	99252	384	50	2	168	0.000	0.000	0.000	0.000	0.000
99254	99637	384	51	2	169	0.000	0.000	0.000	0.000	0.000
99640	100023	384	52	2	170	0.000	0.000	0.000	0.000	0.000
100025	100408	384	53	2	171	0.000	0.000	0.000	0.000	0.000
100410	100793	384	54	2	172	0.000	0.000	0.000	0.000	0.000
100796	101179	384	55	2	173	0.000	0.000	0.000	0.000	0.000
101181	101564	384	56	2	174	0.000	0.000	0.000	0.000	0.000
101566	101949	384	57	2	175	0.000	0.000	0.000	0.000	0.000
101951	102334	384	58	2	176	0.000	0.000	0.000	0.000	0.000
118563	118946	384	0	3	177	0.000	0.000	0.000	0.000	0.000
118949	119332	384	1	3	178	0.000	0.000	0.000	0.000	0.000
119334	119717	384	2	3	179	0.000	0.000	0.000	0.000	0.000
119719	120102	384	3	3	180	0.000	0.000	0.000	0.000	0.000
120105	120488	384	4	3	181	0.000	0.000	0.000	0.000	0.000
120490	120873	384	5	3	182	0.000	0.000	0.000	0.000	0.000
120875	121258	384	6	3	183	0.000	0.000	0.000	0.000	0.000
121261	121644	384	7	3	184	0.000	0.000	0.000	0.000	0.000
121646	122029	384	8	3	185	0.000	1.000	0.000	0.000	0.000
122031	122414	384	9	3	186	0.000	0.000	0.000	0.000	0.000
122416	122799	384	10	3	187	0.000	0.000	0.000	0.000	0.000
122802	123185	384	11	3	188	0.000	0.000	0.000	0.000	0.000
123187	123570	384	12	3	189	0.000	0.000	1.000	0.000	0.000
123572	123955	384	13	3	190	0.000	0.000	0.000	0.000	0.000
123958	124341	384	14	3	191	0.000	0.000	0.000	0.000	0.000
124343	124726	384	15	3	192	0.000	0.000	0.000	0.000	0.000
124728	125111	384	16	3	193	0.000	0.000	0.000	0.000	0.000
125114	125497	384	17	3	194	0.000	0.000	0.000	0.000	0.000
125499	125882	384	18	3	195	0.000	0.000	0.000	0.000	0.000
125884	126267	384	19	3	196	0.000	1.000	0.000	0.000	0.000
126270	126653	384	20	3	197	0.000	0.000	0.000	0.000	0.000
126655	127038	384	21	3	198	0.000	0.000	1.000	0.000	0.000
127040	127423	384	22	3	199	0.000	0.000	8.401	0.000	0.000
127426	127809	384	23	3	200	0.000	0.000	7.000	0.000	2.437
127811	128194	384	24	3	201	0.000	1.000	44.034	3.636	3.009
128196	128579	384	25	3	202	0.000	1.000	21.748	4.164	0.000
128582	128965	384	26	3	203	0.000	0.000	22.575	5.222	0.000
128967	129350	384	27	3	204	0.000	0.000	15.221	2.227	1.000
129352	129735	384	28	3	205	0.000	0.000	2.426	0.000	0.000
129738	130121	384	29	3	206	0.000	0.000	1.000	0.000	0.000
130123	130506	384	30	3	207	0.000	0.000	0.000	0.000	0.000
130508	130891	384	31	3	208	0.000	0.000	0.000	0.000	0.000
130893	131276	384	32	3	209	0.000	0.000	0.000	0.000	0.000
131279	131662	384	33	3	210	0.000	0.000	0.000	0.000	0.000
131664	132047	384	34	3	211	0.000	0.000	1.000	0.000	0.000
132049	132432	384	35	3	212	0.000	0.000	0.000	0.000	0.000
132435	132818	384	36	3	213	0.000	0.000	0.000	0.000	0.000
132820	133203	384	37	3	214	0.000	0.000	0.000	0.000	0.000
133205	133588	384	38	3	215	0.000	0.000	0.000	0.000	0.000
133591	133974	384	39	3	216	0.000	0.000	0.000	0.000	0.000
133976	134359	384	40	3	217	0.000	0.000	0.000	0.000	0.000
134361	134744	384	41	3	218	0.000	0.000	0.000	0.000	0.000
134747	135130	384	42	3	219	0.000	0.000	0.000	0.000	0.000
135132	135515	384	43	3	220	0.000	0.000	0.000	0.000	0.000
135517	135900	384	44	3	221	0.000	0.000	0.000	0.000	0.000
135903	136286	384	45	3	222	0.000	0.000	0.000	0.000	0.000
136288	136671	384	46	3	223	0.000	0.000	0.000	0.000	0.000
136673	137056	384	47	3	224	0.000	0.000	0.000	0.000	0.000
137059	137442	384	48	3	225	0.000	0.000	0.000	0.000	0.000
137444	137827	384	49	3	226	0.000	0.000	0.000	0.000	0.000
137829	138212	384	50	3	227	0.000	0.000	0.000	0.000	0.000
138215	138598	384	51	3	228	0.000	0.000	0.000	0.000	0.000
138600	138983	384	52	3	229	0.000	0.000	0.000	0.000	0.000
138985	139368	384	53	3	230	0.000	0.000	0.000	0.000	0.000
139370	139753	384	54	3	231	0.000	0.000	0.000	0.000	0.000
139756	140139	384	55	3	232	0.000	0.000	0.000	0.000	0.000
140141	140524	384	56	3	233	0.000	0.000	0.000	0.000	0.000
140526	140909	384	57	3	234	0.000	0.000	0.000	0.000	0.000
140912	141295	384	58	3	235	0.000	0.000	0.000	0.000	0.000
157458	157841	384	0	4	236	0.000	0.000	0.000	0.000	0.000
157843	158226	384	1	4	237	0.000	0.000	0.000	0.000	0.000
158228	158611	384	2	4	238	0.000	0.000	0.000	0.000	0.000
158614	158997	384	3	4	239	0.000	0.000	0.000	0.000	0.000
158999	159382	384	4	4	240	0.000	0.000	0.000	0.000	0.000
159384	159767	384	5	4	241	0.000	0.000	0.000	0.000	0.000
159769	160152	384	6	4	242	0.000	0.000	0.000	0.000	0.000
160155	160538	384	7	4	243	0.000	0.000	0.000	0.000	0.000
160540	160923	384	8	4	244	0.000	0.000	0.000	0.000	0.000
160925	161308	384	9	4	245	0.000	1.000	0.000	0.000	0.000
161311	161694	384	10	4	246	0.000	0.000	0.000	0.000	0.000
161696	162079	384	11	4	247	0.000	0.000	0.000	0.000	0.000
162081	162464	384	12	4	248	0.000	0.000	0.000	0.000	0.000
162467	162850	384	13	4	249	0.000	0.000	0.000	1.000	0.000
162852	163235	384	14	4	250	0.000	0.000	1.000	0.000	0.000
163237	163620	384	15	4	251	0.000	0.000	0.000	0.000	0.000
163623	164006	384	16	4	252	0.000	0.000	0.000	0.000	0.000
164008	164391	384	17	4	253	0.000	0.000	0.000	0.000	0.000
164393	164776	384	18	4	254	0.000	0.000	0.000	0.000	0.000
164779	165162	384	19	4	255	0.000	0.000	0.000	0.000	0.000
165164	165547	384	20	4	256	0.000	0.000	0.000	0.000	0.000
165549	165932	384	21	4	257	0.000	2.862	0.000	1.888	0.000
165935	166318	384	22	4	258	0.000	3.466	0.000	1.101	2.153
166320	166703	384	23	4	259	0.000	6.839	1.403	10.631	2.449
166705	167088	384	24	4	260	0.000	0.000	3.883	15.472	2.000
167091	167474	384	25	4	261	1.000	5.862	3.728	26.153	0.000
167476	167859	384	26	4	262	0.000	8.954	9.959	27.854	3.173
167861	168244	384	27	4	263	0.000	0.000	10.308	11.631	0.000
168246	168629	384	28	4	264	0.000	1.000	4.604	0.000	0.000
168632	169015	384	29	4	265	0.000	0.000	0.000	0.000	0.000
169017	169400	384	30	4	266	0.000	0.000	1.000	0.000	0.000
169402	169785	384	31	4	267	0.000	0.000	1.000	0.000	0.000
169788	170171	384	32	4	268	0.000	0.000	0.000	0.000	0.000
170173	170556	384	33	4	269	0.000	0.000	0.000	0.000	0.000
170558	170941	384	34	4	270	0.000	0.000	0.000	0.000	0.000
170944	171327	384	35	4	271	0.000	0.000	0.000	0.000	0.000
171329	171712	384	36	4	272	0.000	0.000	0.000	0.000	0.000
171714	172097	384	37	4	273	0.000	0.000	0.000	0.000	0.000
172100	172483	384	38	4	274	0.000	0.000	0.000	0.000	0.000
172485	172868	384	39	4	275	0.000	0.000	0.000	0.000	0.000
172870	173253	384	40	4	276	0.000	0.000	0.000	0.000	0.000
173256	173639	384	41	4	277	0.000	0.000	0.000	0.000	0.000
173641	174024	384	42	4	278	0.000	0.000	0.000	0.000	0.000
174026	174409	384	43	4	279	0.000	0.000	0.000	0.000	0.000
174412	174795	384	44	4	280	0.000	0.000	0.000	0.000	0.000
174797	175180	384	45	4	281	0.000	0.000	0.000	0.000	0.000
175182	175565	384	46	4	282	0.000	0.000	0.000	0.000	0.000
175568	175951	384	47	4	283	0.000	0.000	0.000	0.000	0.000
175953	176336	384	48	4	284	0.000	0.000	0.000	0.000	0.000
176338	176721	384	49	4	285	0.000	0.000	0.000	0.000	0.000
176724	177107	384	50	4	286	0.000	0.000	0.000	0.000	0.000
177109	177492	384	51	4	287	0.000	0.000	0.000	0.000	0.000
177494	177877	384	52	4	288	0.000	0.000	0.000	0.000	0.000
177879	178262	384	53	4	289	0.000	0.000	0.000	0.000	0.000
178265	178648	384	54	4	290	0.000	0.000	0.000	0.000	0.000
178650	179033	384	55	4	291	0.000	0.000	0.000	0.000	0.000
179035	179418	384	56	4	292	0.000	0.000	0.000	0.000	0.000
179421	179804	384	57	4	293	2.000	0.000	0.000	0.000	0.000
179806	180189	384	58	4	294	0.000	1.000	0.000	0.000	0.000
196472	196855	384	0	5	295	0.000	0.000	0.000	0.000	0.000
196857	197240	384	1	5	296	0.000	0.000	0.000	0.000	0.000
197243	197626	384	2	5	297	0.000	0.000	0.000	0.000	0.000
197628	198011	384	3	5	298	0.000	0.000	0.000	0.000	0.000
198013	198396	384	4	5	299	0.000	0.000	0.000	0.000	0.000
198399	198782	384	5	5	300	0.000	0.000	0.000	0.000	0.000
198784	199167	384	6	5	301	0.000	0.000	0.000	0.000	0.000
199169	199552	384	7	5	302	0.000	0.000	0.000	0.000	0.000
199555	199938	384	8	5	303	0.000	0.000	0.000	0.000	0.000
199940	200323	384	9	5	304	0.000	0.000	1.000	0.000	0.000
200325	200708	384	10	5	305	0.000	0.000	0.000	0.000	0.000
200711	201094	384	11	5	306	0.000	0.000	0.000	0.000	0.000
201096	201479	384	12	5	307	0.000	0.000	0.000	0.000	0.000
201481	201864	384	13	5	308	1.000	0.000	0.000	0.000	0.000
201867	202250	384	14	5	309	0.000	0.000	0.000	0.000	0.000
202252	202635	384	15	5	310	1.000	0.000	0.000	0.000	0.000
202637	203020	384	16	5	311	0.000	0.000	0.000	0.000	0.000
203023	203406	384	17	5	312	0.000	0.000	0.000	0.000	0.000
203408	203791	384	18	5	313	0.000	0.000	0.000	0.000	0.000
203793	204176	384	19	5	314	0.000	0.000	0.000	0.000	0.000
204178	204561	384	20	5	315	0.000	0.000	0.000	0.000	0.000
204564	204947	384	21	5	316	0.000	4.023	1.000	2.258	0.000
204949	205332	384	22	5	317	2.032	1.000	1.000	2.604	1.000
205334	205717	384	23	5	318	0.000	12.030	2.682	5.240	0.000
205720	206103	384	24	5	319	0.000	3.710	0.000	10.645	0.000
206105	206488	384	25	5	320	0.000	3.000	1.000	13.362	3.515
206490	206873	384	26	5	321	3.404	8.572	10.625	14.638	6.338
206876	207259	384	27	5	322	0.000	0.000	19.359	4.636	2.976
207261	207644	384	28	5	323	0.000	6.465	31.898	2.793	2.000
207646	208029	384	29	5	324	0.000	0.000	12.548	0.000	0.000
208032	208415	384	30	5	325	0.000	0.000	1.000	0.000	0.000
208417	208800	384	31	5	326	0.000	1.000	1.240	0.000	0.000
208802	209185	384	32	5	327	0.000	0.000	0.000	0.000	0.000
209188	209571	384	33	5	328	0.000	0.000	0.000	0.000	0.000
209573	209956	384	34	5	329	0.000	0.000	0.000	0.000	0.000
209958	210341	384	35	5	330	1.000	0.000	0.000	0.000	0.000
210344	210727	384	36	5	331	0.000	0.000	0.000	0.000	0.000
210729	211112	384	37	5	332	0.000	0.000	0.000	0.000	0.000
211114	211497	384	38	5	333	0.000	0.000	0.000	0.000	0.000
211500	211883	384	39	5	334	0.000	0.000	0.000	0.000	0.000
211885	212268	384	40	5	335	0.000	0.000	0.000	0.000	0.000
212270	212653	384	41	5	336	0.000	0.000	0.000	0.000	0.000
212655	213038	384	42	5	337	0.000	1.000	0.000	0.000	0.000
213041	213424	384	43	5	338	0.000	0.000	0.000	0.000	0.000
213426	213809	384	44	5	339	0.000	0.000	1.000	0.000	0.000
213811	214194	384	45	5	340	0.000	0.000	0.000	0.000	0.000
214197	214580	384	46	5	341	0.000	0.000	0.000	0.000	0.000
214582	214965	384	47	5	342	0.000	0.000	0.000	0.000	0.000
214967	215350	384	48	5	343	0.000	0.000	0.000	0.000	0.000
215353	215736	384	49	5	344	1.000	0.000	0.000	0.000	0.000
215738	216121	384	50	5	345	0.000	0.000	0.000	0.000	0.000
216123	216506	384	51	5	346	0.000	0.000	0.000	0.000	0.000
216509	216892	384	52	5	347	0.000	0.000	0.000	0.000	0.000
216894	217277	384	53	5	348	0.000	0.000	0.000	0.000	0.000
217279	217662	384	54	5	349	0.000	0.000	0.000	0.000	0.000
217665	218048	384	55	5	350	0.000	0.000	0.000	0.000	0.000
218050	218433	384	56	5	351	0.000	0.000	0.000	0.000	0.000
218435	218818	384	57	5	352	0.000	0.000	0.000	0.000	0.000
218821	219204	384	58	5	353	0.000	1.000	0.000	0.000	0.000
235089	235472	384	0	6	354	0.000	0.000	0.000	0.000	0.000
235474	235857	384	1	6	355	0.000	0.000	0.000	0.000	0.000
235859	236242	384	2	6	356	0.000	0.000	0.000	0.000	0.000
236245	236628	384	3	6	357	0.000	0.000	0.000	0.000	0.000
236630	237013	384	4	6	358	0.000	0.000	0.000	0.000	0.000
237015	237398	384	5	6	359	0.000	0.000	0.000	0.000	0.000
237401	237784	384	6	6	360	0.000	0.000	0.000	0.000	0.000
237786	238169	384	7	6	361	0.000	0.000	0.000	0.000	0.000
238171	238554	384	8	6	362	0.000	0.000	1.000	0.000	0.000
238557	238940	384	9	6	363	0.000	0.000	0.000	0.000	0.000
238942	239325	384	10	6	364	0.000	0.000	1.767	0.000	0.000
239327	239710	384	11	6	365	0.000	0.000	0.000	0.000	0.000
239712	240095	384	12	6	366	0.000	0.000	0.000	0.000	0.000
240098	240481	384	13	6	367	0.000	0.000	0.000	0.000	0.000
240483	240866	384	14	6	368	0.000	0.000	0.000	0.000	0.000
240868	241251	384	15	6	369	0.000	0.000	0.000	0.000	0.000
241254	241637	384	16	6	370	0.000	1.000	1.000	0.000	0.000
241639	242022	384	17	6	371	0.000	0.000	1.000	0.000	0.000
242024	242407	384	18	6	372	0.000	0.000	1.000	0.000	2.009
242410	242793	384	19	6	373	0.000	2.221	6.286	0.000	0.000
242795	243178	384	20	6	374	1.005	1.130	1.000	2.000	2.515
243180	243563	384	21	6	375	0.000	8.244	2.085	3.573	2.000
243566	243949	384	22	6	376	0.000	18.816	4.449	13.387	0.000
243951	244334	384	23	6	377	1.000	7.473	7.641	7.670	2.679
244336	244719	384	24	6	378	0.000	13.625	1.457	14.744	0.000
244722	245105	384	25	6	379	0.000	8.473	5.308	7.984	4.338
245107	245490	384	26	6	380	0.000	11.160	6.092	20.049	1.218
245492	245875	384	27	6	381	0.000	9.397	5.976	29.461	2.581
245878	246261	384	28	6	382	1.000	10.565	13.618	25.530	2.000
246263	246646	384	29	6	383	0.000	2.000	9.377	2.164	0.000
246648	247031	384	30	6	384	0.000	0.000	7.579	1.000	0.000
247034	247417	384	31	6	385	0.000	0.000	0.000	0.000	0.000
247419	247802	384	32	6	386	0.000	0.000	0.000	0.000	0.000
247804	248187	384	33	6	387	0.000	0.000	0.000	0.000	0.000
248189	248572	384	34	6	388	0.000	0.000	0.000	0.000	0.000
248575	248958	384	35	6	389	0.000	0.000	0.000	0.000	0.000
248960	249343	384	36	6	390	0.000	0.000	0.000	0.000	0.000
249345	249728	384	37	6	391	0.000	0.000	0.000	0.000	0.000
249731	250114	384	38	6	392	0.000	0.000	0.000	0.000	0.000
250116	250499	384	39	6	393	0.000	0.000	0.000	0.000	0.000
250501	250884	384	40	6	394	0.000	0.000	0.000	0.000	0.000
250887	251270	384	41	6	395	0.000	0.000	0.000	0.000	0.000
251272	251655	384	42	6	396	0.000	0.000	0.000	0.000	0.000
251657	252040	384	43	6	397	0.000	0.000	0.000	0.000	0.000
252043	252426	384	44	6	398	0.000	0.000	0.000	0.000	0.000
252428	252811	384	45	6	399	0.000	0.000	0.000	0.000	0.000
252813	253196	384	46	6	400	0.000	0.000	0.000	0.000	0.000
253199	253582	384	47	6	401	0.000	0.000	0.000	0.000	0.000
253584	253967	384	48	6	402	0.000	0.000	0.000	0.000	0.000
