Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
26368	26751	384	64	0	64	0.000	0.000	0.000	0.000	0.000
26754	27137	384	65	0	65	0.000	0.583	0.000	0.000	0.000
27139	27522	384	66	0	66	0.000	0.000	0.000	0.000	0.000
27524	27907	384	67	0	67	0.000	0.000	0.000	0.000	0.000
27909	28292	384	68	0	68	1.000	0.000	0.000	0.000	1.191
28295	28678	384	69	0	69	0.000	0.000	1.000	0.000	0.000
28680	29063	384	70	0	70	0.000	0.000	0.000	0.000	0.000
29065	29448	384	71	0	71	0.000	0.000	0.000	0.000	0.000
29451	29834	384	72	0	72	0.000	0.000	0.000	0.000	0.000
29836	30219	384	73	0	73	0.000	0.000	0.000	0.000	0.000
30221	30604	384	74	0	74	0.000	0.000	0.000	0.000	0.000
30607	30990	384	75	0	75	0.000	0.000	0.000	0.000	0.000
30992	31375	384	76	0	76	0.000	0.000	0.000	0.000	0.000
31377	31760	384	77	0	77	0.000	0.000	0.000	0.000	0.000
31763	32146	384	78	0	78	0.000	0.000	0.000	0.000	0.000
49574	49957	384	0	1	79	0.000	0.000	0.000	0.000	0.000
49959	50342	384	1	1	80	0.000	0.000	0.000	0.000	0.000
50345	50728	384	2	1	81	0.000	0.000	0.000	0.000	0.000
50730	51113	384	3	1	82	0.000	0.000	0.000	0.000	0.000
51115	51498	384	4	1	83	0.000	0.000	0.000	0.000	0.000
51501	51884	384	5	1	84	0.000	0.000	0.000	0.000	0.000
51886	52269	384	6	1	85	0.000	0.000	0.000	0.000	0.000
52271	52654	384	7	1	86	1.000	0.000	0.000	0.000	0.000
52656	53039	384	8	1	87	0.000	0.000	0.000	0.000	0.000
53042	53425	384	9	1	88	0.000	0.000	0.000	0.000	0.000
53427	53810	384	10	1	89	0.000	0.000	0.000	0.000	0.000
53812	54195	384	11	1	90	0.000	0.000	0.000	0.000	0.000
54198	54581	384	12	1	91	0.000	0.000	0.000	0.000	0.000
54583	54966	384	13	1	92	0.000	0.000	0.000	0.000	0.000
54968	55351	384	14	1	93	0.000	0.000	0.000	0.000	0.000
55354	55737	384	15	1	94	0.000	0.000	0.000	0.000	0.000
55739	56122	384	16	1	95	0.000	0.000	0.000	0.000	0.000
56124	56507	384	17	1	96	1.093	0.000	0.000	0.000	0.000
56510	56893	384	18	1	97	0.000	0.000	0.000	0.000	0.000
56895	57278	384	19	1	98	0.000	0.000	0.000	0.000	0.000
57280	57663	384	20	1	99	0.000	0.000	0.000	0.601	0.000
57666	58049	384	21	1	100	0.000	0.000	0.000	0.000	0.000
58051	58434	384	22	1	101	0.000	0.000	0.000	0.000	0.000
58436	58819	384	23	1	102	0.000	0.000	0.000	0.000	0.000
58822	59205	384	24	1	103	0.000	0.000	0.000	0.000	0.000
59207	59590	384	25	1	104	0.000	0.000	0.000	0.000	0.000
59592	59975	384	26	1	105	0.000	0.000	1.000	0.000	0.000
59978	60361	384	27	1	106	0.000	0.000	0.000	0.000	0.000
60363	60746	384	28	1	107	0.000	0.000	0.000	0.000	0.000
60748	61131	384	29	1	108	0.000	0.000	0.000	0.000	0.000
61133	61516	384	30	1	109	0.000	0.000	0.000	0.000	0.000
61519	61902	384	31	1	110	0.000	0.000	0.000	0.000	0.000
61904	62287	384	32	1	111	0.000	0.000	0.000	0.000	0.000
62289	62672	384	33	1	112	0.000	0.000	0.000	0.000	0.000
62675	63058	384	34	1	113	0.000	0.000	0.000	0.000	0.000
63060	63443	384	35	1	114	0.000	0.000	0.000	0.000	0.000
63445	63828	384	36	1	115	0.000	0.000	0.000	0.000	0.000
63831	64214	384	37	1	116	0.000	0.000	0.000	0.000	0.000
64216	64599	384	38	1	117	0.000	0.000	0.000	0.000	0.000
64601	64984	384	39	1	118	0.000	0.000	0.000	0.000	0.000
64987	65370	384	40	1	119	0.000	0.000	0.000	0.000	0.000
65372	65755	384	41	1	120	0.000	0.000	0.000	0.000	0.000
65757	66140	384	42	1	121	0.000	0.000	0.000	0.000	0.000
66143	66526	384	43	1	122	0.000	0.000	0.000	0.000	0.000
66528	66911	384	44	1	123	0.000	0.000	0.000	0.000	0.000
66913	67296	384	45	1	124	0.000	0.000	0.000	0.000	0.000
67299	67682	384	46	1	125	0.000	0.000	0.000	0.000	0.000
67684	68067	384	47	1	126	0.000	0.000	0.000	0.000	0.000
68069	68452	384	48	1	127	0.000	0.000	0.000	0.000	0.000
68455	68838	384	49	1	128	0.000	0.000	0.000	0.000	0.000
68840	69223	384	50	1	129	0.000	0.000	0.000	0.000	0.000
69225	69608	384	51	1	130	0.000	0.000	0.000	0.000	0.000
69611	69994	384	52	1	131	0.000	0.000	0.000	0.000	0.000
69996	70379	384	53	1	132	0.000	0.000	0.000	0.000	0.000
70381	70764	384	54	1	133	1.000	0.000	0.000	0.000	0.000
70766	71149	384	55	1	134	0.000	0.000	0.000	0.000	0.000
71152	71535	384	56	1	135	0.000	0.000	0.000	0.000	0.000
71537	71920	384	57	1	136	0.000	0.000	0.000	0.000	0.000
71922	72305	384	58	1	137	0.000	0.000	0.000	0.000	0.000
72308	72691	384	59	1	138	0.000	0.000	0.000	0.000	0.000
72693	73076	384	60	1	139	0.000	0.000	0.000	0.000	0.000
73078	73461	384	61	1	140	0.000	0.000	0.000	0.000	0.000
73464	73847	384	62	1	141	0.000	0.000	0.000	0.000	0.000
73849	74232	384	63	1	142	0.000	0.000	0.000	0.000	0.000
74234	74617	384	64	1	143	0.000	0.000	0.000	0.000	0.000
74620	75003	384	65	1	144	0.000	0.000	0.000	0.000	0.000
75005	75388	384	66	1	145	0.000	0.000	0.000	0.000	0.000
75390	75773	384	67	1	146	0.000	0.000	0.000	0.000	0.000
75776	76159	384	68	1	147	0.000	0.000	0.000	0.000	0.000
76161	76544	384	69	1	148	0.000	0.000	0.000	0.000	0.000
76546	76929	384	70	1	149	0.000	0.000	0.000	0.000	0.000
76932	77315	384	71	1	150	0.000	0.000	0.000	0.000	0.000
77317	77700	384	72	1	151	0.000	0.000	0.000	0.000	0.000
77702	78085	384	73	1	152	0.000	0.000	0.000	0.000	0.000
78088	78471	384	74	1	153	0.000	0.000	0.000	0.000	0.000
78473	78856	384	75	1	154	0.000	0.000	0.000	0.000	0.000
78858	79241	384	76	1	155	0.000	0.000	0.000	0.000	0.000
79243	79626	384	77	1	156	0.000	0.000	0.000	0.000	0.000
79629	80012	384	78	1	157	0.000	0.000	0.000	0.000	0.000
97170	97553	384	0	2	158	0.000	0.000	0.000	0.000	0.000
97556	97939	384	1	2	159	0.000	0.000	0.000	0.000	0.000
97941	98324	384	2	2	160	0.000	0.000	0.000	0.000	0.000
98326	98709	384	3	2	161	0.000	0.000	0.000	0.000	0.000
98712	99095	384	4	2	162	0.000	0.000	0.000	0.000	0.000
99097	99480	384	5	2	163	0.000	0.000	0.000	0.000	0.000
99482	99865	384	6	2	164	0.000	0.000	0.000	0.000	0.000
99868	100251	384	7	2	165	1.000	0.000	0.000	0.000	0.000
100253	100636	384	8	2	166	0.000	0.000	0.000	0.000	0.000
100638	101021	384	9	2	167	0.000	0.000	0.000	0.000	0.000
101024	101407	384	10	2	168	0.000	0.000	0.000	0.000	0.000
101409	101792	384	11	2	169	0.000	1.000	0.000	0.000	0.000
101794	102177	384	12	2	170	0.000	1.000	0.000	0.000	0.000
102179	102562	384	13	2	171	0.000	1.000	5.370	0.000	0.000
102565	102948	384	14	2	172	0.000	1.000	2.000	0.000	0.000
102950	103333	384	15	2	173	0.000	0.000	0.000	0.000	0.000
103335	103718	384	16	2	174	0.000	0.000	0.000	0.000	0.000
103721	104104	384	17	2	175	0.000	0.000	0.000	0.000	0.000
104106	104489	384	18	2	176	0.000	0.000	0.000	0.000	0.000
104491	104874	384	19	2	177	0.000	0.000	0.000	0.000	0.000
104877	105260	384	20	2	178	0.000	0.000	0.000	0.000	0.000
105262	105645	384	21	2	179	0.000	0.000	0.000	0.000	0.000
105647	106030	384	22	2	180	0.000	0.000	0.000	0.000	0.000
106033	106416	384	23	2	181	0.000	0.000	0.000	0.000	0.000
106418	106801	384	24	2	182	0.000	0.000	0.000	0.000	0.000
106803	107186	384	25	2	183	0.000	0.000	0.000	0.000	0.000
107189	107572	384	26	2	184	0.000	0.000	0.000	0.000	0.000
107574	107957	384	27	2	185	0.000	0.000	0.000	0.000	0.000
107959	108342	384	28	2	186	0.000	0.000	0.000	0.000	0.000
108345	108728	384	29	2	187	0.000	0.000	0.000	0.000	0.000
108730	109113	384	30	2	188	0.000	0.000	0.000	0.000	0.000
109115	109498	384	31	2	189	0.000	0.000	0.000	0.000	0.000
109501	109884	384	32	2	190	0.000	0.000	0.000	0.000	0.000
109886	110269	384	33	2	191	0.000	0.000	0.000	0.000	0.000
110271	110654	384	34	2	192	0.000	0.000	0.000	0.000	0.000
110657	111040	384	35	2	193	0.000	0.000	0.000	0.000	0.000
111042	111425	384	36	2	194	0.000	0.000	0.000	0.000	0.000
111427	111810	384	37	2	195	0.000	0.000	0.000	0.000	0.000
111812	112195	384	38	2	196	0.000	0.000	0.000	0.000	0.000
112198	112581	384	39	2	197	0.000	0.000	0.000	0.000	0.000
112583	112966	384	40	2	198	0.000	0.000	0.000	0.000	0.000
112968	113351	384	41	2	199	0.000	0.000	0.000	1.000	0.000
113354	113737	384	42	2	200	0.000	0.000	0.000	0.000	0.000
113739	114122	384	43	2	201	0.000	0.000	0.000	0.000	0.000
114124	114507	384	44	2	202	0.000	0.000	0.000	0.000	0.000
114510	114893	384	45	2	203	0.000	0.000	0.000	0.000	0.000
114895	115278	384	46	2	204	0.000	0.000	0.000	0.000	0.000
115280	115663	384	47	2	205	0.000	1.933	0.000	0.000	0.000
115666	116049	384	48	2	206	0.000	0.000	0.000	0.000	0.000
116051	116434	384	49	2	207	0.000	0.000	0.000	0.000	0.000
116436	116819	384	50	2	208	0.000	0.000	0.000	0.000	0.000
116822	117205	384	51	2	209	0.000	0.000	0.000	0.000	0.000
117207	117590	384	52	2	210	0.000	0.000	0.000	0.000	0.000
117592	117975	384	53	2	211	0.000	0.000	0.000	0.000	0.000
117978	118361	384	54	2	212	0.000	0.000	0.000	0.000	0.000
118363	118746	384	55	2	213	0.000	0.000	0.000	0.000	0.000
118748	119131	384	56	2	214	0.000	0.000	0.000	0.000	0.000
119134	119517	384	57	2	215	0.000	0.000	0.000	0.000	0.000
119519	119902	384	58	2	216	0.000	0.000	0.000	0.000	0.000
119904	120287	384	59	2	217	0.000	0.000	0.000	0.000	0.000
120289	120672	384	60	2	218	0.000	0.000	0.000	0.000	0.000
120675	121058	384	61	2	219	0.000	0.000	0.000	0.000	0.000
121060	121443	384	62	2	220	0.000	0.000	0.000	0.000	0.000
121445	121828	384	63	2	221	0.000	0.000	0.000	0.000	0.000
121831	122214	384	64	2	222	0.000	0.000	0.000	0.000	0.000
122216	122599	384	65	2	223	0.000	0.000	0.000	0.000	0.000
122601	122984	384	66	2	224	0.000	0.000	0.000	0.000	0.000
122987	123370	384	67	2	225	0.000	0.000	0.000	0.000	0.000
123372	123755	384	68	2	226	0.000	0.000	0.000	0.000	0.000
123757	124140	384	69	2	227	0.000	0.000	0.000	0.000	0.000
124143	124526	384	70	2	228	0.000	0.000	0.000	0.000	0.000
124528	124911	384	71	2	229	0.000	0.000	0.000	0.000	0.000
124913	125296	384	72	2	230	0.000	0.000	0.000	0.000	0.000
125299	125682	384	73	2	231	0.000	0.000	0.000	0.000	0.000
125684	126067	384	74	2	232	0.000	0.000	0.000	1.000	0.000
126069	126452	384	75	2	233	0.000	1.000	0.000	0.000	0.000
126455	126838	384	76	2	234	0.000	0.000	0.000	0.000	0.000
126840	127223	384	77	2	235	0.000	0.000	0.000	0.000	0.000
127225	127608	384	78	2	236	0.000	0.000	0.000	0.000	0.000
144876	145259	384	0	3	237	0.000	0.000	0.000	0.000	0.000
145262	145645	384	1	3	238	0.000	0.000	0.000	0.000	0.000
145647	146030	384	2	3	239	1.000	0.000	0.000	0.000	0.000
146032	146415	384	3	3	240	0.000	0.000	0.000	0.000	0.000
146418	146801	384	4	3	241	0.000	0.000	0.000	0.000	0.000
146803	147186	384	5	3	242	0.000	0.000	0.000	0.000	0.000
147188	147571	384	6	3	243	0.000	0.000	0.000	0.000	0.000
147574	147957	384	7	3	244	0.000	0.000	0.000	0.000	0.000
147959	148342	384	8	3	245	0.000	0.000	0.000	0.000	0.000
148344	148727	384	9	3	246	0.000	0.000	0.000	0.000	0.000
148730	149113	384	10	3	247	0.000	0.000	0.000	0.000	0.000
149115	149498	384	11	3	248	0.000	0.000	5.519	0.000	0.000
149500	149883	384	12	3	249	0.000	4.479	4.768	0.000	1.000
149886	150269	384	13	3	250	0.000	2.117	16.779	0.000	1.000
150271	150654	384	14	3	251	0.000	0.000	11.450	0.000	1.191
150656	151039	384	15	3	252	0.000	2.270	10.440	0.000	0.000
151042	151425	384	16	3	253	0.000	0.000	5.917	0.000	0.000
151427	151810	384	17	3	254	0.000	0.000	2.059	0.000	0.000
151812	152195	384	18	3	255	0.000	0.000	1.000	0.000	1.588
152198	152581	384	19	3	256	0.000	0.000	0.000	0.000	0.000
152583	152966	384	20	3	257	0.000	0.000	0.000	0.000	0.000
152968	153351	384	21	3	258	0.000	0.000	0.000	0.000	0.000
153353	153736	384	22	3	259	0.000	0.000	0.000	0.000	0.000
153739	154122	384	23	3	260	0.000	0.000	0.000	0.000	0.000
154124	154507	384	24	3	261	0.000	0.000	0.000	0.000	0.000
154509	154892	384	25	3	262	0.000	0.000	0.000	0.000	0.000
154895	155278	384	26	3	263	0.000	0.000	0.000	0.000	0.000
155280	155663	384	27	3	264	0.000	0.000	0.000	0.000	0.000
155665	156048	384	28	3	265	0.000	0.000	0.000	0.000	0.000
156051	156434	384	29	3	266	0.000	0.000	0.000	0.000	0.000
156436	156819	384	30	3	267	0.000	0.000	0.000	0.000	0.000
156821	157204	384	31	3	268	0.000	0.000	0.000	0.000	0.000
157207	157590	384	32	3	269	0.000	0.000	1.000	0.000	0.000
157592	157975	384	33	3	270	0.000	0.000	0.000	0.000	0.000
157977	158360	384	34	3	271	0.000	0.000	1.000	0.000	0.000
158363	158746	384	35	3	272	0.000	1.000	0.000	0.000	0.000
158748	159131	384	36	3	273	0.000	0.000	0.000	0.000	0.000
159133	159516	384	37	3	274	0.000	0.000	0.000	0.000	0.000
159519	159902	384	38	3	275	0.000	0.000	0.000	0.000	0.000
159904	160287	384	39	3	276	0.000	0.000	0.000	0.000	0.000
160289	160672	384	40	3	277	0.000	0.000	0.000	0.000	0.000
160675	161058	384	41	3	278	0.000	0.000	0.000	0.000	0.000
161060	161443	384	42	3	279	0.000	0.000	1.000	0.000	0.000
161445	161828	384	43	3	280	0.000	0.000	0.000	0.000	0.000
161830	162213	384	44	3	281	0.000	0.000	0.000	0.000	0.000
162216	162599	384	45	3	282	0.000	0.000	0.000	0.000	0.000
162601	162984	384	46	3	283	0.000	0.000	0.000	0.000	0.000
162986	163369	384	47	3	284	0.000	0.000	0.000	0.000	0.000
163372	163755	384	48	3	285	0.000	0.000	0.000	0.000	0.000
163757	164140	384	49	3	286	0.000	0.000	0.000	0.000	0.000
164142	164525	384	50	3	287	0.000	0.000	0.000	0.000	0.000
164528	164911	384	51	3	288	0.000	0.000	0.000	0.000	0.000
164913	165296	384	52	3	289	0.000	0.000	0.000	0.000	0.000
165298	165681	384	53	3	290	0.000	0.000	0.000	0.000	0.000
165684	166067	384	54	3	291	0.000	0.000	0.000	0.000	0.000
166069	166452	384	55	3	292	0.000	0.000	1.000	0.000	0.000
166454	166837	384	56	3	293	0.000	0.000	0.000	0.000	0.000
166840	167223	384	57	3	294	0.000	0.000	0.000	0.000	0.000
167225	167608	384	58	3	295	1.000	0.000	0.000	0.000	0.000
167610	167993	384	59	3	296	0.000	0.000	0.000	0.000	0.000
167996	168379	384	60	3	297	0.000	0.000	0.000	0.000	0.000
168381	168764	384	61	3	298	0.000	0.000	0.000	0.000	0.000
168766	169149	384	62	3	299	0.000	0.000	0.000	0.000	0.000
169152	169535	384	63	3	300	0.000	0.000	0.000	0.000	0.000
169537	169920	384	64	3	301	0.000	1.000	0.000	0.000	0.000
169922	170305	384	65	3	302	0.000	0.000	0.000	0.000	0.000
170307	170690	384	66	3	303	0.000	0.000	0.000	0.000	0.000
170693	171076	384	67	3	304	0.000	0.000	0.000	0.000	0.000
171078	171461	384	68	3	305	0.000	1.000	0.000	0.000	0.000
171463	171846	384	69	3	306	0.000	0.000	0.000	0.000	0.000
171849	172232	384	70	3	307	0.000	0.000	0.000	0.000	0.000
172234	172617	384	71	3	308	0.000	0.000	0.000	0.000	0.000
172619	173002	384	72	3	309	0.000	0.000	0.000	0.000	0.000
173005	173388	384	73	3	310	0.000	0.000	0.000	0.000	0.000
173390	173773	384	74	3	311	0.000	0.000	0.000	0.000	0.000
173775	174158	384	75	3	312	0.000	0.000	0.000	1.170	0.000
174161	174544	384	76	3	313	0.000	0.000	0.000	0.000	0.000
174546	174929	384	77	3	314	0.000	0.000	0.000	0.000	0.000
174931	175314	384	78	3	315	0.000	0.000	0.000	0.000	0.000
192831	193214	384	0	4	316	0.000	0.000	0.000	0.000	0.000
193216	193599	384	1	4	317	0.000	0.000	0.000	0.000	0.000
193602	193985	384	2	4	318	0.000	0.000	0.000	0.000	0.000
193987	194370	384	3	4	319	0.000	0.000	0.000	0.000	0.000
194372	194755	384	4	4	320	0.000	0.000	0.000	0.000	0.000
194758	195141	384	5	4	321	0.000	1.000	0.000	0.000	0.000
195143	195526	384	6	4	322	0.000	0.000	1.000	0.000	0.000
195528	195911	384	7	4	323	0.000	0.000	0.000	0.000	0.000
195913	196296	384	8	4	324	0.000	0.000	0.000	1.000	0.000
196299	196682	384	9	4	325	0.000	0.000	0.000	0.000	0.000
196684	197067	384	10	4	326	0.000	0.000	1.000	1.000	1.323
197069	197452	384	11	4	327	0.000	4.841	3.000	0.000	0.000
197455	197838	384	12	4	328	0.000	4.129	9.862	0.000	2.555
197840	198223	384	13	4	329	0.000	0.000	19.713	2.000	2.754
198225	198608	384	14	4	330	0.000	0.000	32.561	0.000	2.000
198611	198994	384	15	4	331	0.000	1.012	31.467	0.000	1.000
198996	199379	384	16	4	332	0.000	0.000	19.450	0.000	3.250
199381	199764	384	17	4	333	0.000	0.000	9.664	0.000	0.000
199767	200150	384	18	4	334	0.000	0.000	20.011	0.000	1.621
200152	200535	384	19	4	335	0.000	0.000	11.533	0.000	1.000
200537	200920	384	20	4	336	0.000	0.000	5.367	0.000	0.000
200923	201306	384	21	4	337	0.000	0.000	14.277	0.000	0.000
201308	201691	384	22	4	338	0.000	0.000	12.758	0.000	0.000
201693	202076	384	23	4	339	0.000	0.000	3.585	0.000	0.000
202079	202462	384	24	4	340	0.000	0.000	3.464	0.000	1.000
202464	202847	384	25	4	341	0.000	0.000	2.121	0.000	0.000
202849	203232	384	26	4	342	0.000	0.000	1.837	0.000	0.000
203235	203618	384	27	4	343	0.000	0.000	0.000	0.000	0.000
203620	204003	384	28	4	344	0.000	0.000	0.000	0.000	0.000
204005	204388	384	29	4	345	0.000	0.000	0.000	0.000	0.000
204390	204773	384	30	4	346	0.000	0.000	0.000	0.000	0.000
204776	205159	384	31	4	347	0.000	0.000	0.000	0.000	0.000
205161	205544	384	32	4	348	0.000	0.000	0.000	0.000	0.000
205546	205929	384	33	4	349	0.000	0.000	0.000	0.000	0.000
205932	206315	384	34	4	350	0.000	0.000	0.000	0.000	0.000
206317	206700	384	35	4	351	0.000	0.000	0.000	0.000	0.000
206702	207085	384	36	4	352	0.000	0.000	0.000	0.000	0.000
207088	207471	384	37	4	353	0.000	0.000	0.000	0.000	0.000
207473	207856	384	38	4	354	0.000	0.000	0.000	0.000	0.000
207858	208241	384	39	4	355	0.000	0.000	0.000	0.000	0.000
208244	208627	384	40	4	356	0.000	0.000	0.000	0.000	0.000
208629	209012	384	41	4	357	0.000	0.000	0.000	0.000	0.000
209014	209397	384	42	4	358	0.000	0.000	0.000	0.000	0.000
209400	209783	384	43	4	359	0.000	0.000	0.000	0.000	0.000
209785	210168	384	44	4	360	0.000	0.000	0.000	0.000	0.000
210170	210553	384	45	4	361	0.000	0.000	0.000	0.000	0.000
210556	210939	384	46	4	362	0.000	0.000	0.000	0.000	0.000
210941	211324	384	47	4	363	0.000	0.000	0.000	0.000	0.000
211326	211709	384	48	4	364	0.000	0.000	0.000	0.000	0.000
211712	212095	384	49	4	365	0.000	0.000	0.000	0.000	0.000
212097	212480	384	50	4	366	0.000	0.000	0.000	0.000	0.000
212482	212865	384	51	4	367	0.000	0.000	0.000	0.000	0.000
212867	213250	384	52	4	368	0.000	0.000	0.000	0.000	0.000
213253	213636	384	53	4	369	0.000	0.000	0.000	0.000	0.000
213638	214021	384	54	4	370	0.000	0.000	0.000	0.000	0.000
214023	214406	384	55	4	371	0.000	0.000	0.000	0.000	0.000
214409	214792	384	56	4	372	0.000	0.000	0.000	0.000	0.000
214794	215177	384	57	4	373	0.000	0.000	0.000	0.000	0.000
215179	215562	384	58	4	374	0.000	0.000	0.000	0.000	0.000
215565	215948	384	59	4	375	0.000	1.000	0.000	0.000	0.000
215950	216333	384	60	4	376	0.000	0.000	0.000	0.000	0.000
216335	216718	384	61	4	377	0.000	0.000	0.000	0.000	0.000
216721	217104	384	62	4	378	0.000	0.000	0.000	0.000	0.000
217106	217489	384	63	4	379	1.000	0.000	0.000	0.000	0.000
217491	217874	384	64	4	380	0.000	0.000	0.000	0.000	0.000
217877	218260	384	65	4	381	0.000	0.000	0.000	0.000	0.000
218262	218645	384	66	4	382	0.000	0.000	0.000	0.000	0.000
218647	219030	384	67	4	383	0.000	0.000	0.000	0.000	0.000
219033	219416	384	68	4	384	0.000	0.000	1.000	0.000	0.000
219418	219801	384	69	4	385	0.000	0.000	0.000	0.000	0.000
219803	220186	384	70	4	386	0.000	0.000	0.000	0.000	0.000
220189	220572	384	71	4	387	0.000	0.000	0.000	0.000	0.000
220574	220957	384	72	4	388	0.000	0.000	0.000	0.000	0.000
220959	221342	384	73	4	389	0.000	0.000	0.000	0.000	0.000
221344	221727	384	74	4	390	0.000	0.000	0.000	0.000	0.000
221730	222113	384	75	4	391	0.000	0.000	0.000	0.000	0.000
222115	222498	384	76	4	392	0.000	0.000	0.000	0.000	0.000
222500	222883	384	77	4	393	0.000	0.000	0.000	0.000	0.000
222886	223269	384	78	4	394	0.000	0.000	0.000	0.000	0.000
240503	240886	384	0	5	395	0.000	0.000	0.000	0.000	0.000
240888	241271	384	1	5	396	0.000	0.000	0.000	0.000	0.000
241273	241656	384	2	5	397	0.000	0.000	0.000	0.000	0.000
241659	242042	384	3	5	398	0.000	0.000	0.000	0.000	0.000
242044	242427	384	4	5	399	0.000	0.000	0.000	0.000	0.000
242429	242812	384	5	5	400	1.000	0.000	0.000	0.000	0.000
242815	243198	384	6	5	401	0.000	0.000	0.000	0.000	0.000
243200	243583	384	7	5	402	0.000	0.000	2.803	0.000	0.000
