Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
41159	41542	384	29	1	64	0.000	0.000	0.000	0.000	0.000
41544	41927	384	30	1	65	0.000	0.000	0.000	0.000	0.000
41930	42313	384	31	1	66	0.000	0.000	0.000	0.000	0.000
42315	42698	384	32	1	67	0.000	0.000	0.000	0.000	0.000
42700	43083	384	33	1	68	0.000	0.000	3.553	0.000	0.000
43086	43469	384	34	1	69	0.000	0.000	0.000	0.000	0.000
58106	58489	384	0	2	70	0.000	1.000	0.000	0.000	0.000
58491	58874	384	1	2	71	0.000	0.000	0.000	0.000	0.000
58876	59259	384	2	2	72	0.000	0.000	0.000	0.000	0.000
59261	59644	384	3	2	73	0.000	0.000	0.000	0.000	0.000
59647	60030	384	4	2	74	0.000	0.000	0.000	0.000	0.000
60032	60415	384	5	2	75	0.000	0.000	6.652	0.000	0.000
60417	60800	384	6	2	76	0.000	0.000	12.159	0.000	1.159
60803	61186	384	7	2	77	0.000	0.000	43.881	9.528	0.000
61188	61571	384	8	2	78	0.000	0.000	77.115	9.404	8.827
61573	61956	384	9	2	79	1.000	0.000	71.293	6.625	10.953
61959	62342	384	10	2	80	0.505	0.000	71.036	8.073	1.000
62344	62727	384	11	2	81	0.000	0.000	69.418	6.467	1.258
62729	63112	384	12	2	82	2.431	0.000	34.928	6.903	3.258
63115	63498	384	13	2	83	3.000	0.000	11.970	5.708	1.000
63500	63883	384	14	2	84	0.000	0.000	16.142	11.351	4.582
63885	64268	384	15	2	85	1.290	0.000	31.240	6.567	3.880
64271	64654	384	16	2	86	0.000	0.000	36.617	3.530	4.530
64656	65039	384	17	2	87	0.000	0.000	43.244	5.290	17.032
65041	65424	384	18	2	88	0.000	0.000	47.023	1.000	32.242
65427	65810	384	19	2	89	0.000	0.000	29.758	2.265	42.520
65812	66195	384	20	2	90	0.000	1.000	49.762	2.000	31.176
66197	66580	384	21	2	91	0.000	0.000	23.284	2.277	36.057
66582	66965	384	22	2	92	0.000	0.000	117.705	7.820	12.066
66968	67351	384	23	2	93	0.000	0.000	147.149	6.966	6.370
67353	67736	384	24	2	94	0.000	0.000	242.726	4.246	4.013
67738	68121	384	25	2	95	0.000	0.000	185.158	2.000	1.000
68124	68507	384	26	2	96	0.000	1.000	91.578	0.000	0.000
68509	68892	384	27	2	97	0.000	0.000	44.328	1.000	1.000
68894	69277	384	28	2	98	0.000	0.000	9.797	0.000	0.000
69280	69663	384	29	2	99	0.000	0.000	1.776	0.000	0.000
69665	70048	384	30	2	100	0.000	0.000	0.000	0.000	0.000
70050	70433	384	31	2	101	0.000	1.000	0.000	0.000	0.000
70436	70819	384	32	2	102	0.000	0.000	0.000	0.000	0.000
70821	71204	384	33	2	103	0.000	0.000	0.000	0.000	0.000
71206	71589	384	34	2	104	0.000	0.000	1.000	0.000	0.000
86179	86562	384	0	3	105	0.000	0.000	0.000	0.000	0.000
86564	86947	384	1	3	106	0.000	0.000	0.000	0.000	0.000
86949	87332	384	2	3	107	0.000	0.000	0.000	0.000	0.000
87334	87717	384	3	3	108	0.000	0.000	0.000	0.000	0.000
87720	88103	384	4	3	109	0.000	0.000	1.000	0.000	0.000
88105	88488	384	5	3	110	0.000	0.000	30.492	0.000	1.987
88490	88873	384	6	3	111	0.000	0.000	16.856	3.574	4.351
88876	89259	384	7	3	112	0.000	0.000	40.566	5.219	39.129
89261	89644	384	8	3	113	1.347	0.000	35.186	8.360	48.367
89646	90029	384	9	3	114	1.000	0.000	24.528	3.000	34.037
90032	90415	384	10	3	115	0.000	0.000	18.653	6.676	7.191
90417	90800	384	11	3	116	0.000	0.000	6.929	12.698	2.000
90802	91185	384	12	3	117	0.000	0.000	7.241	10.219	6.808
91188	91571	384	13	3	118	2.000	0.000	37.523	10.302	1.987
91573	91956	384	14	3	119	0.000	0.000	3.278	6.891	0.000
91958	92341	384	15	3	120	0.000	0.000	2.000	14.299	3.980
92344	92727	384	16	3	121	1.000	0.000	12.012	8.582	16.158
92729	93112	384	17	3	122	0.000	0.000	11.292	4.360	28.369
93114	93497	384	18	3	123	0.000	0.000	42.014	2.202	31.421
93500	93883	384	19	3	124	1.000	0.000	31.599	5.000	28.263
93885	94268	384	20	3	125	0.000	0.000	23.741	2.000	35.521
94270	94653	384	21	3	126	3.000	0.000	9.207	5.000	36.713
94656	95039	384	22	3	127	0.000	1.000	23.432	3.372	37.110
95041	95424	384	23	3	128	0.000	0.000	54.440	11.922	17.853
95426	95809	384	24	3	129	1.000	0.000	146.478	2.139	11.913
95811	96194	384	25	3	130	0.000	0.000	187.588	2.625	7.522
96197	96580	384	26	3	131	0.000	0.000	142.559	0.000	6.318
96582	96965	384	27	3	132	0.000	0.000	102.709	0.000	4.635
96967	97350	384	28	3	133	0.000	1.000	71.645	0.000	5.715
97353	97736	384	29	3	134	0.000	0.000	9.355	0.000	2.715
97738	98121	384	30	3	135	0.000	0.000	4.615	0.000	0.000
98123	98506	384	31	3	136	0.000	0.000	0.000	0.000	0.000
98509	98892	384	32	3	137	0.000	0.000	0.000	0.000	0.000
98894	99277	384	33	3	138	0.000	0.000	0.000	0.000	0.000
99279	99662	384	34	3	139	0.000	0.000	0.000	0.000	0.000
114217	114600	384	0	4	140	0.000	0.000	0.000	0.000	0.000
114602	114985	384	1	4	141	0.000	0.000	0.000	0.000	0.000
114987	115370	384	2	4	142	0.000	0.000	0.000	0.000	0.000
115373	115756	384	3	4	143	0.000	0.000	0.000	0.000	0.000
115758	116141	384	4	4	144	0.000	0.000	13.185	0.000	0.000
116143	116526	384	5	4	145	0.000	1.074	36.365	3.613	1.788
116529	116912	384	6	4	146	1.000	1.000	24.520	4.998	12.854
116914	117297	384	7	4	147	0.000	0.000	2.808	2.455	77.801
117299	117682	384	8	4	148	0.000	0.000	15.001	0.759	64.663
117685	118068	384	9	4	149	0.000	1.000	6.493	5.815	39.143
118070	118453	384	10	4	150	0.000	0.000	7.961	12.299	22.502
118455	118838	384	11	4	151	1.000	0.000	86.141	13.338	4.582
118840	119223	384	12	4	152	1.000	0.000	81.036	10.112	3.357
119226	119609	384	13	4	153	0.000	0.000	32.568	6.788	6.668
119611	119994	384	14	4	154	1.000	0.000	14.570	13.616	3.755
119996	120379	384	15	4	155	0.000	0.000	7.828	13.976	2.417
120382	120765	384	16	4	156	0.000	0.000	6.301	12.229	4.649
120767	121150	384	17	4	157	0.000	0.000	21.418	2.676	25.389
121152	121535	384	18	4	158	0.000	0.000	28.976	10.820	29.614
121538	121921	384	19	4	159	1.000	0.000	19.389	5.392	66.967
121923	122306	384	20	4	160	0.000	0.000	6.493	3.728	48.029
122308	122691	384	21	4	161	0.000	0.000	0.000	1.000	40.321
122694	123077	384	22	4	162	0.000	0.000	8.054	9.453	29.316
123079	123462	384	23	4	163	2.000	0.000	20.335	8.771	29.382
123464	123847	384	24	4	164	2.347	1.443	53.807	9.959	2.556
123850	124233	384	25	4	165	0.000	0.000	89.485	11.059	10.105
124235	124618	384	26	4	166	0.000	0.000	190.804	2.000	2.291
124620	125003	384	27	4	167	0.000	1.000	172.352	0.000	7.953
125006	125389	384	28	4	168	0.000	0.000	100.545	0.000	2.185
125391	125774	384	29	4	169	0.000	0.000	20.587	0.000	1.000
125776	126159	384	30	4	170	1.000	0.000	1.000	0.000	0.000
126162	126545	384	31	4	171	0.000	0.000	0.000	0.000	0.000
126547	126930	384	32	4	172	0.000	0.000	0.000	0.000	0.000
126932	127315	384	33	4	173	0.000	0.000	0.000	0.000	0.000
127318	127701	384	34	4	174	0.000	0.000	0.000	0.000	0.000
142342	142725	384	0	5	175	0.000	0.000	0.000	0.000	0.000
142728	143111	384	1	5	176	0.000	0.000	0.000	0.000	0.000
143113	143496	384	2	5	177	0.000	0.000	0.000	0.000	0.000
143498	143881	384	3	5	178	0.000	0.000	0.000	0.000	0.000
143884	144267	384	4	5	179	0.000	0.000	39.934	0.000	1.000
144269	144652	384	5	5	180	1.880	0.000	17.485	1.000	2.722
144654	145037	384	6	5	181	0.000	0.000	7.275	1.613	61.333
145040	145423	384	7	5	182	0.000	0.000	4.615	2.000	70.815
145425	145808	384	8	5	183	1.000	0.000	2.122	1.961	22.840
145810	146193	384	9	5	184	1.000	0.000	1.000	1.000	26.469
146196	146579	384	10	5	185	0.000	0.000	12.191	3.000	18.482
146581	146964	384	11	5	186	0.000	0.000	23.613	11.939	3.523
146966	147349	384	12	5	187	3.170	0.000	22.265	13.117	2.000
147352	147735	384	13	5	188	0.000	0.000	71.809	13.674	3.000
147737	148120	384	14	5	189	2.627	0.000	21.930	18.514	6.715
148122	148505	384	15	5	190	1.824	0.000	8.360	9.022	4.311
148507	148890	384	16	5	191	0.000	0.000	2.932	14.864	5.880
148893	149276	384	17	5	192	0.000	0.000	0.000	10.859	13.906
149278	149661	384	18	5	193	0.000	0.000	2.060	4.530	50.221
149663	150046	384	19	5	194	0.000	0.000	7.765	8.093	52.989
150049	150432	384	20	5	195	0.000	0.000	1.000	2.594	58.538
150434	150817	384	21	5	196	0.000	1.000	0.000	6.878	40.812
150819	151202	384	22	5	197	1.000	0.000	2.278	4.910	43.129
151205	151588	384	23	5	198	0.000	0.000	0.000	2.139	18.012
151590	151973	384	24	5	199	1.150	0.000	3.026	10.131	11.430
151975	152358	384	25	5	200	1.000	0.000	14.391	16.767	6.973
152361	152744	384	26	5	201	0.000	0.000	73.090	13.964	3.086
152746	153129	384	27	5	202	0.000	0.000	235.533	5.156	3.000
153131	153514	384	28	5	203	0.000	0.000	105.797	0.000	0.000
153517	153900	384	29	5	204	0.000	1.000	39.694	1.000	0.000
153902	154285	384	30	5	205	0.000	0.000	13.706	0.000	1.000
154287	154670	384	31	5	206	0.000	0.000	9.236	0.000	0.000
154673	155056	384	32	5	207	1.000	0.000	2.558	0.000	0.000
155058	155441	384	33	5	208	0.000	0.000	0.000	0.000	0.000
155443	155826	384	34	5	209	0.000	0.000	0.000	0.000	0.000
170524	170907	384	0	6	210	0.000	0.000	1.000	0.000	1.000
170909	171292	384	1	6	211	0.000	0.000	2.745	0.000	0.000
171294	171677	384	2	6	212	0.000	0.000	0.000	0.000	0.000
171680	172063	384	3	6	213	0.000	0.000	4.612	0.000	0.000
172065	172448	384	4	6	214	0.000	0.000	36.900	0.000	1.000
172450	172833	384	5	6	215	1.543	0.000	12.451	2.582	2.000
172836	173219	384	6	6	216	1.000	0.000	9.924	3.151	29.137
173221	173604	384	7	6	217	0.000	0.000	5.649	0.000	39.130
173606	173989	384	8	6	218	0.000	0.000	5.490	6.903	58.976
173992	174375	384	9	6	219	0.000	0.000	1.776	6.871	57.333
174377	174760	384	10	6	220	0.000	0.000	3.184	13.382	13.860
174762	175145	384	11	6	221	0.000	1.000	26.276	18.633	4.377
175148	175531	384	12	6	222	0.000	0.000	19.403	7.832	4.093
175533	175916	384	13	6	223	1.000	0.000	16.689	9.397	0.000
175918	176301	384	14	6	224	0.000	0.000	23.806	7.562	1.000
176303	176686	384	15	6	225	1.000	1.000	5.490	11.090	5.000
176689	177072	384	16	6	226	0.000	0.000	4.808	20.178	3.847
177074	177457	384	17	6	227	0.000	0.000	1.247	23.290	14.661
177459	177842	384	18	6	228	1.000	0.000	1.000	11.054	27.461
177845	178228	384	19	6	229	0.000	0.000	2.000	14.078	24.277
178230	178613	384	20	6	230	0.000	0.000	2.808	3.265	21.853
178615	178998	384	21	6	231	0.000	0.000	48.604	8.005	25.204
179001	179384	384	22	6	232	0.000	0.000	0.000	3.543	17.946
179386	179769	384	23	6	233	0.000	0.000	0.000	15.248	13.443
179771	180154	384	24	6	234	4.655	1.000	0.000	10.080	13.483
180157	180540	384	25	6	235	0.000	0.000	3.929	6.479	12.814
180542	180925	384	26	6	236	0.000	0.000	8.298	10.187	13.741
180927	181310	384	27	6	237	0.000	0.000	66.288	15.983	3.424
181313	181696	384	28	6	238	0.000	0.000	120.864	1.000	0.000
181698	182081	384	29	6	239	0.000	0.000	99.638	1.000	3.391
182083	182466	384	30	6	240	0.000	0.000	33.118	0.000	1.000
182469	182852	384	31	6	241	0.000	0.000	8.230	0.000	2.285
182854	183237	384	32	6	242	0.000	0.000	2.000	0.000	0.000
183239	183622	384	33	6	243	0.000	0.000	0.000	0.000	0.000
183625	184008	384	34	6	244	0.000	0.000	0.000	0.000	0.000
198711	199094	384	0	7	245	0.000	0.000	0.000	0.000	0.000
199096	199479	384	1	7	246	0.000	0.000	0.000	0.000	0.000
199482	199865	384	2	7	247	0.000	0.000	1.000	0.000	0.000
199867	200250	384	3	7	248	0.000	0.000	14.698	1.107	0.000
200252	200635	384	4	7	249	1.683	0.000	16.596	2.000	2.920
200638	201021	384	5	7	250	1.000	0.000	7.082	9.314	13.377
201023	201406	384	6	7	251	0.000	0.430	4.213	5.321	45.188
201408	201791	384	7	7	252	0.000	0.000	0.000	1.000	38.077
201794	202177	384	8	7	253	0.000	0.000	0.779	8.073	47.182
202179	202562	384	9	7	254	0.000	0.000	1.153	1.550	36.441
202564	202947	384	10	7	255	0.000	0.000	4.278	6.360	8.390
202950	203333	384	11	7	256	1.178	0.000	3.278	8.883	3.000
203335	203718	384	12	7	257	0.000	0.000	2.932	11.533	6.682
203720	204103	384	13	7	258	0.000	0.000	4.000	12.971	3.020
204106	204489	384	14	7	259	1.290	0.000	2.000	3.961	7.622
204491	204874	384	15	7	260	0.000	1.000	6.077	9.022	3.464
204876	205259	384	16	7	261	0.000	0.000	1.589	7.504	2.682
205262	205645	384	17	7	262	2.000	0.000	1.870	14.003	1.589
205647	206030	384	18	7	263	1.000	0.000	0.000	9.706	3.112
206032	206415	384	19	7	264	1.000	0.000	0.000	10.966	2.126
206418	206801	384	20	7	265	0.000	0.000	1.000	11.560	10.304
206803	207186	384	21	7	266	0.000	0.000	2.527	13.375	18.648
207188	207571	384	22	7	267	0.000	0.000	1.714	3.720	34.077
207573	207956	384	23	7	268	0.000	0.000	0.000	0.000	33.441
207959	208342	384	24	7	269	0.000	0.000	2.400	5.170	29.859
208344	208727	384	25	7	270	0.000	0.000	0.000	2.645	49.427
208729	209112	384	26	7	271	0.000	0.000	1.000	3.265	16.522
209115	209498	384	27	7	272	2.000	0.000	9.414	9.041	22.946
209500	209883	384	28	7	273	1.000	0.000	82.102	8.492	3.953
209885	210268	384	29	7	274	0.000	0.000	135.981	1.000	3.880
210271	210654	384	30	7	275	0.000	0.000	70.509	0.000	0.000
210656	211039	384	31	7	276	0.000	0.000	22.205	0.000	1.000
211041	211424	384	32	7	277	0.000	0.000	8.386	0.000	0.000
211427	211810	384	33	7	278	0.000	1.000	3.493	0.000	0.000
211812	212195	384	34	7	279	0.000	0.000	1.434	0.000	0.000
226884	227267	384	0	8	280	0.000	0.000	0.000	0.000	1.225
227270	227653	384	1	8	281	0.000	0.000	0.000	0.000	0.000
227655	228038	384	2	8	282	0.000	0.000	2.213	0.000	0.000
228040	228423	384	3	8	283	0.000	0.000	9.145	1.000	0.000
228426	228809	384	4	8	284	0.000	0.000	8.000	1.613	0.000
228811	229194	384	5	8	285	0.000	0.000	21.522	12.932	8.178
229196	229579	384	6	8	286	0.000	1.000	5.527	5.044	27.455
229582	229965	384	7	8	287	0.000	0.000	1.000	6.219	45.547
229967	230350	384	8	8	288	2.048	0.000	0.000	6.586	53.644
230352	230735	384	9	8	289	1.000	0.000	3.714	1.190	38.672
230738	231121	384	10	8	290	1.000	0.000	5.301	6.492	5.582
231123	231506	384	11	8	291	0.000	0.000	6.856	14.363	0.000
231508	231891	384	12	8	292	0.000	0.000	4.519	6.878	7.979
231893	232276	384	13	8	293	0.000	0.000	1.028	7.467	10.973
232279	232662	384	14	8	294	0.000	0.000	0.000	3.506	2.000
232664	233047	384	15	8	295	1.000	0.000	11.162	10.275	10.767
233049	233432	384	16	8	296	0.000	0.000	4.774	8.613	2.000
233435	233818	384	17	8	297	0.000	0.000	1.000	5.372	1.000
233820	234203	384	18	8	298	0.000	0.000	1.000	5.669	2.059
234205	234588	384	19	8	299	0.000	0.000	11.380	13.825	2.556
234591	234974	384	20	8	300	0.000	0.000	0.000	7.530	22.277
234976	235359	384	21	8	301	0.000	0.000	0.748	6.183	27.031
235361	235744	384	22	8	302	0.000	0.000	1.621	5.764	35.527
235747	236130	384	23	8	303	3.254	0.000	0.000	2.000	31.680
236132	236515	384	24	8	304	0.000	0.000	0.000	2.835	47.175
236517	236900	384	25	8	305	0.000	0.000	1.000	3.910	30.302
236903	237286	384	26	8	306	1.000	0.000	5.587	0.000	26.534
237288	237671	384	27	8	307	1.094	0.000	3.000	3.088	15.602
237673	238056	384	28	8	308	0.000	0.000	24.511	12.718	6.867
238059	238442	384	29	8	309	0.000	1.105	156.841	9.840	3.814
238444	238827	384	30	8	310	0.000	0.000	120.470	1.360	3.642
238829	239212	384	31	8	311	0.000	0.000	43.946	2.467	0.000
239215	239598	384	32	8	312	0.000	0.000	43.147	1.000	0.000
239600	239983	384	33	8	313	0.000	0.000	3.335	0.000	0.000
239985	240368	384	34	8	314	0.000	0.000	1.184	0.000	0.000
254996	255379	384	0	9	315	0.000	0.000	0.000	1.708	0.000
255381	255764	384	1	9	316	0.000	0.000	0.000	0.000	0.000
255766	256149	384	2	9	317	0.000	0.000	1.000	0.000	0.000
256152	256535	384	3	9	318	0.000	0.000	18.785	0.000	0.000
256537	256920	384	4	9	319	0.000	0.000	35.345	2.170	2.000
256922	257305	384	5	9	320	1.000	0.000	14.202	11.888	3.000
257308	257691	384	6	9	321	1.000	0.000	3.961	10.591	17.727
257693	258076	384	7	9	322	0.000	0.000	1.215	5.669	38.288
258078	258461	384	8	9	323	0.000	0.000	0.000	3.000	40.620
258463	258846	384	9	9	324	0.000	0.000	3.745	4.720	23.793
258849	259232	384	10	9	325	0.000	0.000	0.000	23.244	19.958
259234	259617	384	11	9	326	2.413	0.000	0.000	12.282	11.708
259619	260002	384	12	9	327	0.000	0.000	1.184	4.448	11.476
260005	260388	384	13	9	328	0.000	0.000	1.000	12.497	31.905
260390	260773	384	14	9	329	0.000	0.000	0.000	7.694	36.937
260775	261158	384	15	9	330	0.000	0.000	0.000	8.402	15.237
261161	261544	384	16	9	331	0.000	0.000	1.000	2.000	5.291
261546	261929	384	17	9	332	1.000	0.000	51.831	13.229	11.297
261931	262314	384	18	9	333	0.000	1.412	3.057	2.000	2.000
262317	262700	384	19	9	334	0.000	0.000	0.000	10.295	2.953
262702	263085	384	20	9	335	1.206	0.000	3.060	12.217	13.979
263087	263470	384	21	9	336	0.000	0.000	1.000	3.012	26.256
263473	263856	384	22	9	337	0.000	1.381	1.000	3.866	33.567
263858	264241	384	23	9	338	1.000	0.000	0.000	2.360	34.169
264243	264626	384	24	9	339	1.000	0.000	0.000	7.207	45.229
264629	265012	384	25	9	340	0.000	0.000	0.000	4.226	28.542
265014	265397	384	26	9	341	1.000	0.000	0.000	2.000	36.845
265399	265782	384	27	9	342	0.000	0.000	3.994	8.681	21.403
265785	266168	384	28	9	343	0.000	0.000	6.332	18.689	10.310
266170	266553	384	29	9	344	1.000	0.000	57.459	13.433	4.225
266555	266938	384	30	9	345	0.000	0.000	167.190	2.392	1.000
266940	267323	384	31	9	346	0.000	0.000	83.855	0.000	3.225
267326	267709	384	32	9	347	0.000	0.000	12.599	0.000	1.000
267711	268094	384	33	9	348	0.000	0.000	3.402	0.000	0.000
268096	268479	384	34	9	349	0.000	0.000	0.000	0.000	0.000
283229	283612	384	0	10	350	0.000	0.000	0.000	0.000	0.000
283614	283997	384	1	10	351	0.000	0.000	2.867	0.000	0.000
284000	284383	384	2	10	352	0.000	0.000	6.584	0.000	0.000
284385	284768	384	3	10	353	0.000	0.000	33.464	1.000	1.000
284770	285153	384	4	10	354	0.000	0.000	17.403	4.701	3.476
285156	285539	384	5	10	355	0.000	0.000	18.151	9.436	4.841
285541	285924	384	6	10	356	2.000	0.000	3.553	9.290	2.000
285926	286309	384	7	10	357	1.000	0.000	1.000	6.000	8.966
286312	286695	384	8	10	358	0.000	0.000	0.000	11.465	15.727
286697	287080	384	9	10	359	0.000	0.000	3.555	8.516	6.900
287082	287465	384	10	10	360	0.000	0.000	1.465	9.599	9.615
287468	287851	384	11	10	361	0.000	0.000	11.032	2.720	30.004
287853	288236	384	12	10	362	1.000	0.000	13.060	3.024	25.700
288238	288621	384	13	10	363	0.000	0.000	1.091	0.000	36.699
288624	289007	384	14	10	364	0.000	0.000	0.000	0.000	34.792
289009	289392	384	15	10	365	0.000	0.000	38.490	7.642	44.347
289394	289777	384	16	10	366	0.000	0.000	0.000	4.119	9.245
289780	290163	384	17	10	367	0.000	0.000	1.436	3.815	13.483
290165	290548	384	18	10	368	0.000	0.000	0.000	5.397	17.502
290550	290933	384	19	10	369	0.000	0.000	1.000	5.479	1.000
290936	291319	384	20	10	370	0.000	0.000	3.119	4.170	11.960
291321	291704	384	21	10	371	0.000	0.000	1.000	7.333	17.959
291706	292089	384	22	10	372	0.000	0.000	0.000	1.518	22.117
292091	292474	384	23	10	373	0.000	0.000	1.000	5.017	15.912
292477	292860	384	24	10	374	0.000	0.000	0.000	6.638	13.476
292862	293245	384	25	10	375	0.000	0.000	0.810	8.764	7.159
293247	293630	384	26	10	376	1.000	0.000	7.703	14.407	11.383
293633	294016	384	27	10	377	0.000	0.000	7.168	16.285	7.105
294018	294401	384	28	10	378	0.365	0.000	2.000	26.521	2.821
294403	294786	384	29	10	379	0.000	0.000	38.129	27.193	2.000
294789	295172	384	30	10	380	0.000	0.000	55.125	2.886	1.000
295174	295557	384	31	10	381	0.000	0.000	9.389	0.000	0.000
295559	295942	384	32	10	382	0.000	0.000	2.686	0.000	0.000
295945	296328	384	33	10	383	0.000	0.000	0.000	0.000	0.000
296330	296713	384	34	10	384	0.000	0.000	0.000	0.000	0.000
311362	311745	384	0	11	385	0.000	0.000	1.153	0.000	0.000
311747	312130	384	1	11	386	0.000	0.000	12.295	0.000	1.000
312132	312515	384	2	11	387	0.000	0.000	30.724	0.000	1.000
312518	312901	384	3	11	388	0.000	0.000	14.817	1.000	2.000
312903	313286	384	4	11	389	2.347	0.000	17.253	6.385	2.000
313288	313671	384	5	11	390	0.000	0.000	32.792	13.112	3.126
313674	314057	384	6	11	391	1.543	0.000	15.531	7.535	2.357
314059	314442	384	7	11	392	2.000	0.000	6.374	3.000	7.814
314444	314827	384	8	11	393	0.000	1.000	6.765	9.939	4.543
314830	315213	384	9	11	394	0.000	0.000	1.000	6.910	8.629
315215	315598	384	10	11	395	0.000	0.000	1.122	7.973	12.311
315600	315983	384	11	11	396	0.000	0.000	0.000	2.000	43.712
315986	316369	384	12	11	397	0.000	0.000	1.000	1.000	34.719
316371	316754	384	13	11	398	0.000	0.000	0.000	0.000	35.057
316756	317139	384	14	11	399	1.000	0.000	0.000	5.277	27.025
317142	317525	384	15	11	400	0.000	0.000	1.000	1.000	33.348
317527	317910	384	16	11	401	1.000	0.000	0.000	3.075	16.138
317912	318295	384	17	11	402	0.000	0.000	1.000	4.518	21.654
