Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
42308	42691	384	11	1	64	0.000	0.000	0.000	0.000	0.000
42693	43076	384	12	1	65	0.000	0.000	0.000	0.000	0.000
43078	43461	384	13	1	66	0.000	0.000	0.000	0.000	0.000
43464	43847	384	14	1	67	0.000	0.000	0.000	0.000	0.000
43849	44232	384	15	1	68	0.000	0.000	0.000	0.000	0.000
44234	44617	384	16	1	69	0.000	1.000	0.000	0.000	0.000
44620	45003	384	17	1	70	0.000	0.000	0.000	0.000	0.000
45005	45388	384	18	1	71	0.000	0.000	0.000	0.000	0.000
45390	45773	384	19	1	72	0.000	0.000	0.000	0.000	0.000
45776	46159	384	20	1	73	0.000	0.000	0.000	0.000	0.000
46161	46544	384	21	1	74	0.000	0.000	0.000	0.000	0.000
46546	46929	384	22	1	75	0.000	0.000	0.000	0.000	0.000
46932	47315	384	23	1	76	0.000	0.000	0.000	0.000	0.000
47317	47700	384	24	1	77	0.000	0.000	0.000	0.000	0.000
47702	48085	384	25	1	78	0.000	0.000	0.000	0.000	0.000
48088	48471	384	26	1	79	0.000	0.000	0.000	0.000	0.000
48473	48856	384	27	1	80	0.000	0.000	0.000	0.000	0.000
48858	49241	384	28	1	81	0.000	0.000	0.000	0.000	0.000
49244	49627	384	29	1	82	0.000	0.000	0.000	0.000	0.000
49629	50012	384	30	1	83	0.000	0.000	0.000	0.000	0.000
50014	50397	384	31	1	84	0.000	0.000	0.000	0.000	0.000
50399	50782	384	32	1	85	0.000	0.000	0.000	0.000	0.000
50785	51168	384	33	1	86	0.000	0.000	0.000	0.000	0.000
51170	51553	384	34	1	87	0.000	0.000	0.000	0.000	0.000
51555	51938	384	35	1	88	0.000	0.000	0.000	0.000	0.000
51941	52324	384	36	1	89	0.000	0.000	0.000	0.000	0.000
52326	52709	384	37	1	90	0.000	0.000	0.000	0.000	0.000
52711	53094	384	38	1	91	0.000	0.000	1.000	0.000	0.000
53097	53480	384	39	1	92	0.000	0.000	0.000	0.000	0.000
53482	53865	384	40	1	93	0.000	0.000	0.000	0.000	0.000
53867	54250	384	41	1	94	0.000	0.000	0.000	0.000	0.000
54253	54636	384	42	1	95	0.000	0.000	0.000	0.000	0.000
54638	55021	384	43	1	96	0.000	0.000	0.000	0.000	0.000
55023	55406	384	44	1	97	0.000	0.000	0.000	0.000	0.000
55409	55792	384	45	1	98	0.000	0.000	0.000	0.000	0.000
55794	56177	384	46	1	99	0.000	0.000	0.000	0.000	0.000
56179	56562	384	47	1	100	0.000	0.000	0.000	0.000	0.000
56565	56948	384	48	1	101	0.000	0.000	0.000	1.000	0.000
56950	57333	384	49	1	102	0.000	0.000	0.000	0.000	0.000
57335	57718	384	50	1	103	0.000	0.000	0.000	0.000	0.000
57721	58104	384	51	1	104	0.000	0.000	0.000	0.000	0.000
58106	58489	384	52	1	105	0.000	0.000	0.000	0.000	0.000
74464	74847	384	0	2	106	0.000	0.000	0.000	0.000	0.000
74849	75232	384	1	2	107	0.000	0.000	0.000	0.000	0.000
75235	75618	384	2	2	108	0.000	0.000	0.000	0.000	0.000
75620	76003	384	3	2	109	0.000	0.000	0.000	0.000	0.000
76005	76388	384	4	2	110	0.000	1.000	0.000	0.000	0.000
76391	76774	384	5	2	111	0.000	0.000	0.000	0.000	0.000
76776	77159	384	6	2	112	0.000	0.000	1.000	0.000	0.000
77161	77544	384	7	2	113	0.000	0.000	0.000	0.000	0.000
77547	77930	384	8	2	114	0.000	0.000	0.000	0.000	0.000
77932	78315	384	9	2	115	0.000	0.000	0.000	0.000	0.000
78317	78700	384	10	2	116	0.000	0.000	0.000	0.000	0.000
78703	79086	384	11	2	117	0.000	0.000	0.000	0.000	0.000
79088	79471	384	12	2	118	0.000	0.000	0.000	0.000	0.000
79473	79856	384	13	2	119	0.000	0.000	0.000	0.000	0.000
79859	80242	384	14	2	120	0.000	1.000	0.000	0.000	0.000
80244	80627	384	15	2	121	0.000	0.000	0.000	0.000	0.000
80629	81012	384	16	2	122	0.000	0.000	0.000	0.000	0.000
81015	81398	384	17	2	123	0.000	0.000	0.000	0.000	0.000
81400	81783	384	18	2	124	0.000	0.000	0.000	0.000	0.000
81785	82168	384	19	2	125	0.000	0.000	0.000	0.000	0.000
82171	82554	384	20	2	126	0.000	0.000	0.000	0.000	0.000
82556	82939	384	21	2	127	0.000	0.000	0.000	0.000	0.000
82941	83324	384	22	2	128	0.000	0.000	0.000	0.000	0.000
83326	83709	384	23	2	129	0.000	0.000	1.000	0.000	0.000
83712	84095	384	24	2	130	0.000	0.000	0.000	0.000	0.000
84097	84480	384	25	2	131	0.000	0.000	0.000	0.000	0.000
84482	84865	384	26	2	132	0.000	0.000	0.000	0.000	0.000
84868	85251	384	27	2	133	0.000	0.000	0.000	0.000	0.000
85253	85636	384	28	2	134	0.000	0.000	0.000	0.000	0.000
85638	86021	384	29	2	135	0.000	0.000	0.000	0.000	0.000
86024	86407	384	30	2	136	0.000	0.000	0.000	0.000	0.000
86409	86792	384	31	2	137	0.000	0.000	0.000	0.000	0.000
86794	87177	384	32	2	138	0.000	0.000	0.000	0.000	1.000
87180	87563	384	33	2	139	0.000	0.000	0.000	1.852	0.000
87565	87948	384	34	2	140	0.000	0.000	0.000	0.000	0.000
87950	88333	384	35	2	141	0.000	0.000	0.000	0.000	0.000
88336	88719	384	36	2	142	0.000	0.000	0.000	0.000	0.000
88721	89104	384	37	2	143	0.000	0.000	0.000	0.000	0.000
89106	89489	384	38	2	144	0.000	0.000	0.000	0.000	0.000
89492	89875	384	39	2	145	0.000	0.000	0.000	0.000	0.000
89877	90260	384	40	2	146	0.000	0.000	0.000	0.000	0.000
90262	90645	384	41	2	147	0.000	0.000	0.000	0.000	0.000
90648	91031	384	42	2	148	0.000	0.000	0.000	0.000	0.000
91033	91416	384	43	2	149	0.000	0.000	0.000	0.000	0.000
91418	91801	384	44	2	150	0.000	0.000	0.000	0.000	0.000
91803	92186	384	45	2	151	0.000	0.000	0.000	0.000	0.000
92189	92572	384	46	2	152	0.000	0.000	0.000	0.000	0.000
92574	92957	384	47	2	153	0.000	0.000	0.000	0.000	0.000
92959	93342	384	48	2	154	0.000	0.000	0.000	0.000	0.000
93345	93728	384	49	2	155	0.000	0.000	0.000	0.000	0.000
93730	94113	384	50	2	156	0.000	0.000	0.000	0.000	0.000
94115	94498	384	51	2	157	0.000	0.000	0.000	0.000	0.000
94501	94884	384	52	2	158	0.000	0.000	0.000	0.000	0.000
110828	111211	384	0	3	159	0.000	0.000	0.000	0.000	0.000
111213	111596	384	1	3	160	0.000	0.000	0.000	0.000	0.000
111598	111981	384	2	3	161	0.000	0.000	0.000	0.000	0.000
111983	112366	384	3	3	162	0.000	1.000	0.000	0.000	0.000
112369	112752	384	4	3	163	0.000	0.000	0.000	0.000	1.000
112754	113137	384	5	3	164	0.000	0.000	0.000	0.000	0.000
113139	113522	384	6	3	165	0.000	0.000	0.000	0.000	0.000
113525	113908	384	7	3	166	0.000	0.000	0.000	0.000	0.000
113910	114293	384	8	3	167	0.000	0.000	0.000	0.000	0.000
114295	114678	384	9	3	168	0.000	0.000	0.000	0.000	0.000
114681	115064	384	10	3	169	0.000	0.000	0.000	0.000	0.000
115066	115449	384	11	3	170	0.000	0.000	0.000	0.000	0.000
115451	115834	384	12	3	171	0.000	0.000	0.000	0.000	0.000
115837	116220	384	13	3	172	0.000	0.000	0.000	0.000	0.000
116222	116605	384	14	3	173	0.000	0.000	0.000	0.000	0.000
116607	116990	384	15	3	174	0.000	0.000	0.000	0.000	0.000
116993	117376	384	16	3	175	0.000	0.000	0.000	0.000	0.000
117378	117761	384	17	3	176	0.000	0.000	0.000	0.000	0.000
117763	118146	384	18	3	177	0.000	0.000	0.000	0.000	0.000
118149	118532	384	19	3	178	0.000	0.000	0.000	0.000	0.000
118534	118917	384	20	3	179	0.000	0.000	0.000	0.000	0.000
118919	119302	384	21	3	180	0.000	0.000	0.000	0.000	0.000
119304	119687	384	22	3	181	0.000	0.000	0.000	0.000	0.000
119690	120073	384	23	3	182	0.000	0.000	0.000	0.000	0.000
120075	120458	384	24	3	183	0.000	0.000	0.000	0.000	0.000
120460	120843	384	25	3	184	0.000	0.000	0.000	0.000	0.000
120846	121229	384	26	3	185	0.000	0.000	0.000	0.000	0.000
121231	121614	384	27	3	186	0.000	0.000	0.000	0.000	0.000
121616	121999	384	28	3	187	0.000	0.000	0.000	0.000	0.000
122002	122385	384	29	3	188	0.000	0.000	0.000	0.000	0.000
122387	122770	384	30	3	189	0.000	0.000	0.000	0.000	0.000
122772	123155	384	31	3	190	0.000	0.000	0.000	0.000	0.000
123158	123541	384	32	3	191	0.000	0.000	0.000	0.000	0.000
123543	123926	384	33	3	192	0.000	0.000	1.825	0.000	0.000
123928	124311	384	34	3	193	0.000	0.000	0.000	0.000	0.000
124314	124697	384	35	3	194	0.000	0.000	0.000	0.000	0.000
124699	125082	384	36	3	195	0.000	0.000	0.000	0.000	0.000
125084	125467	384	37	3	196	0.000	0.000	0.000	0.000	1.571
125470	125853	384	38	3	197	0.000	0.000	0.000	0.000	0.000
125855	126238	384	39	3	198	0.000	0.000	0.000	0.000	0.000
126240	126623	384	40	3	199	0.000	0.000	0.000	0.000	0.000
126626	127009	384	41	3	200	0.000	0.000	0.000	0.000	0.000
127011	127394	384	42	3	201	0.000	0.000	0.000	0.000	0.000
127396	127779	384	43	3	202	0.000	0.000	0.000	0.000	0.000
127782	128165	384	44	3	203	1.000	0.000	0.000	0.000	0.000
128167	128550	384	45	3	204	0.000	0.000	0.000	0.000	0.000
128552	128935	384	46	3	205	0.000	0.000	0.000	0.000	0.000
128937	129320	384	47	3	206	0.000	0.000	0.000	0.000	0.000
129323	129706	384	48	3	207	0.000	0.000	0.000	0.000	0.000
129708	130091	384	49	3	208	0.000	1.000	0.000	0.000	0.000
130093	130476	384	50	3	209	0.000	0.000	0.000	0.000	0.000
130479	130862	384	51	3	210	0.000	0.000	0.000	0.000	0.000
130864	131247	384	52	3	211	0.000	0.000	0.000	0.000	0.000
147255	147638	384	0	4	212	0.000	0.000	0.000	0.000	0.000
147640	148023	384	1	4	213	0.000	0.000	0.000	0.000	0.000
148026	148409	384	2	4	214	0.000	0.000	0.000	0.000	0.000
148411	148794	384	3	4	215	0.000	0.000	0.000	0.000	0.000
148796	149179	384	4	4	216	0.000	0.000	0.000	0.000	0.000
149182	149565	384	5	4	217	0.000	0.000	0.000	0.000	0.000
149567	149950	384	6	4	218	0.000	0.000	0.000	1.000	0.000
149952	150335	384	7	4	219	0.000	0.000	0.000	0.000	0.702
150337	150720	384	8	4	220	0.000	0.000	0.000	1.000	0.000
150723	151106	384	9	4	221	0.000	0.000	0.000	0.000	1.872
151108	151491	384	10	4	222	0.000	0.000	0.000	0.000	0.000
151493	151876	384	11	4	223	0.000	0.000	0.000	0.000	0.000
151879	152262	384	12	4	224	0.000	0.000	0.000	0.000	0.000
152264	152647	384	13	4	225	0.000	0.000	0.000	0.000	0.000
152649	153032	384	14	4	226	0.000	0.000	0.000	0.000	0.000
153035	153418	384	15	4	227	0.000	0.000	0.000	0.000	0.000
153420	153803	384	16	4	228	0.000	0.000	0.000	0.000	0.000
153805	154188	384	17	4	229	0.000	0.000	0.000	0.000	0.000
154191	154574	384	18	4	230	0.000	0.000	0.000	0.000	0.000
154576	154959	384	19	4	231	0.000	0.000	0.000	0.000	0.000
154961	155344	384	20	4	232	0.000	0.000	0.000	0.000	0.000
155347	155730	384	21	4	233	0.000	0.000	0.000	0.000	0.000
155732	156115	384	22	4	234	0.000	0.000	0.000	0.000	1.638
156117	156500	384	23	4	235	0.000	0.000	0.000	0.000	0.000
156503	156886	384	24	4	236	0.000	0.000	0.000	0.000	0.000
156888	157271	384	25	4	237	0.000	0.000	0.000	0.000	0.000
157273	157656	384	26	4	238	0.000	0.000	0.000	0.000	0.000
157659	158042	384	27	4	239	0.000	0.000	0.000	0.000	0.000
158044	158427	384	28	4	240	0.000	0.000	0.000	0.000	0.000
158429	158812	384	29	4	241	0.000	0.000	0.000	0.000	0.000
158814	159197	384	30	4	242	0.000	0.000	0.000	0.000	0.000
159200	159583	384	31	4	243	0.000	0.000	0.000	0.000	0.000
159585	159968	384	32	4	244	0.000	0.000	0.000	0.000	0.000
159970	160353	384	33	4	245	0.000	0.000	0.000	0.000	0.000
160356	160739	384	34	4	246	0.000	0.000	0.000	0.000	0.000
160741	161124	384	35	4	247	0.000	0.000	0.000	0.000	0.000
161126	161509	384	36	4	248	0.000	0.000	0.000	0.000	0.000
161512	161895	384	37	4	249	0.000	0.000	1.000	0.000	0.000
161897	162280	384	38	4	250	0.000	0.000	0.000	0.000	0.000
162282	162665	384	39	4	251	0.000	0.806	0.000	0.000	0.000
162668	163051	384	40	4	252	0.000	0.000	0.000	0.000	0.000
163053	163436	384	41	4	253	0.000	0.000	0.000	0.000	0.000
163438	163821	384	42	4	254	0.000	0.000	0.000	0.000	0.000
163824	164207	384	43	4	255	0.000	0.000	0.000	0.000	0.000
164209	164592	384	44	4	256	0.000	0.000	0.000	0.000	0.000
164594	164977	384	45	4	257	0.000	0.000	0.000	0.000	0.000
164980	165363	384	46	4	258	0.000	0.000	0.000	0.000	0.000
165365	165748	384	47	4	259	0.000	0.000	0.000	0.000	0.000
165750	166133	384	48	4	260	0.000	0.000	0.000	0.000	0.000
166136	166519	384	49	4	261	1.000	0.000	0.000	0.000	0.000
166521	166904	384	50	4	262	0.000	0.000	0.000	0.000	0.000
166906	167289	384	51	4	263	0.000	0.000	0.000	0.000	0.000
167291	167674	384	52	4	264	0.000	0.000	0.000	0.000	0.000
183528	183911	384	0	5	265	0.000	0.000	0.000	0.000	0.000
183913	184296	384	1	5	266	0.000	0.000	0.000	0.000	0.000
184298	184681	384	2	5	267	0.000	0.000	0.000	0.000	0.000
184684	185067	384	3	5	268	0.000	0.000	0.000	0.000	0.000
185069	185452	384	4	5	269	0.000	0.000	0.000	0.000	0.000
185454	185837	384	5	5	270	0.000	0.000	0.000	0.000	0.000
185840	186223	384	6	5	271	0.000	0.000	0.000	0.000	0.000
186225	186608	384	7	5	272	0.000	0.000	0.000	0.000	0.000
186610	186993	384	8	5	273	0.000	0.000	0.000	0.000	0.000
186996	187379	384	9	5	274	0.000	0.000	0.000	0.000	0.000
187381	187764	384	10	5	275	0.000	0.000	0.000	0.000	0.000
187766	188149	384	11	5	276	1.000	0.000	0.000	0.000	0.000
188151	188534	384	12	5	277	0.000	0.000	0.000	0.000	0.000
188537	188920	384	13	5	278	0.000	0.000	0.000	0.000	0.000
188922	189305	384	14	5	279	0.000	0.000	0.000	0.000	0.000
189307	189690	384	15	5	280	0.000	1.000	0.000	0.000	0.000
189693	190076	384	16	5	281	0.000	0.000	1.000	0.000	0.000
190078	190461	384	17	5	282	0.000	0.000	2.000	0.000	0.000
190463	190846	384	18	5	283	0.000	0.000	2.000	0.000	1.000
190849	191232	384	19	5	284	0.000	0.000	1.227	0.000	0.000
191234	191617	384	20	5	285	0.000	0.000	5.045	0.000	1.003
191619	192002	384	21	5	286	0.000	0.000	5.950	2.000	1.905
192005	192388	384	22	5	287	0.000	0.000	1.000	0.000	0.000
192390	192773	384	23	5	288	0.000	0.000	0.000	1.000	0.000
192775	193158	384	24	5	289	0.000	0.000	0.000	0.000	0.000
193161	193544	384	25	5	290	0.000	0.000	0.000	0.000	0.000
193546	193929	384	26	5	291	0.000	0.000	0.000	0.000	0.000
193931	194314	384	27	5	292	0.000	0.000	0.000	0.000	0.000
194317	194700	384	28	5	293	0.000	0.000	0.000	1.000	0.000
194702	195085	384	29	5	294	0.000	0.000	0.000	0.000	0.000
195087	195470	384	30	5	295	0.000	0.000	0.000	0.000	0.000
195473	195856	384	31	5	296	0.000	0.000	0.000	0.000	0.000
195858	196241	384	32	5	297	0.000	0.000	0.000	0.000	0.000
196243	196626	384	33	5	298	0.000	0.000	0.000	0.000	0.000
196628	197011	384	34	5	299	0.000	0.000	0.000	2.000	0.000
197014	197397	384	35	5	300	0.000	0.000	0.000	0.000	0.000
197399	197782	384	36	5	301	0.000	0.000	0.000	0.000	0.000
197784	198167	384	37	5	302	0.000	0.000	0.000	0.000	0.000
198170	198553	384	38	5	303	0.000	0.000	0.000	0.000	0.000
198555	198938	384	39	5	304	0.000	0.000	0.000	0.000	0.000
198940	199323	384	40	5	305	0.000	0.000	0.000	0.000	0.000
199326	199709	384	41	5	306	0.000	0.000	1.000	0.000	0.000
199711	200094	384	42	5	307	0.000	0.000	0.000	0.000	0.000
200096	200479	384	43	5	308	0.000	0.000	0.000	0.000	0.000
200482	200865	384	44	5	309	0.000	0.000	0.000	0.000	0.000
200867	201250	384	45	5	310	0.000	0.000	0.000	0.000	0.000
201252	201635	384	46	5	311	0.000	0.000	0.000	0.000	0.000
201638	202021	384	47	5	312	0.000	0.000	0.000	0.000	0.000
202023	202406	384	48	5	313	0.000	0.000	0.000	0.000	0.000
202408	202791	384	49	5	314	0.000	0.000	0.000	0.000	0.000
202794	203177	384	50	5	315	0.000	0.000	0.000	0.000	0.000
203179	203562	384	51	5	316	0.000	0.000	0.000	0.000	0.000
203564	203947	384	52	5	317	0.000	0.000	0.000	0.000	0.000
219892	220275	384	0	6	318	0.000	1.000	0.000	0.000	0.000
220278	220661	384	1	6	319	0.000	0.000	0.000	0.000	0.000
220663	221046	384	2	6	320	0.000	0.000	0.000	0.000	0.000
221048	221431	384	3	6	321	0.000	0.000	0.000	0.000	1.003
221434	221817	384	4	6	322	0.000	1.000	0.000	0.000	0.000
221819	222202	384	5	6	323	1.000	0.000	0.000	0.000	0.000
222204	222587	384	6	6	324	0.000	0.000	0.000	0.000	0.000
222590	222973	384	7	6	325	0.000	0.000	0.000	0.000	0.000
222975	223358	384	8	6	326	0.000	0.000	0.000	0.000	0.000
223360	223743	384	9	6	327	0.000	0.000	0.000	0.000	0.000
223745	224128	384	10	6	328	0.000	0.000	0.000	0.000	0.000
224131	224514	384	11	6	329	0.000	0.000	0.000	0.000	0.000
224516	224899	384	12	6	330	0.000	0.000	0.000	0.000	0.000
224901	225284	384	13	6	331	0.000	0.000	0.000	0.000	0.000
225287	225670	384	14	6	332	0.000	0.000	1.000	1.000	0.000
225672	226055	384	15	6	333	0.000	0.000	3.020	2.820	0.000
226057	226440	384	16	6	334	0.000	0.000	1.000	2.213	0.000
226443	226826	384	17	6	335	0.000	0.000	3.000	5.756	3.676
226828	227211	384	18	6	336	0.000	0.000	8.153	4.927	3.504
227213	227596	384	19	6	337	1.000	0.000	12.173	2.000	2.638
227599	227982	384	20	6	338	0.000	0.000	6.957	0.000	5.142
227984	228367	384	21	6	339	0.000	0.000	3.384	1.150	3.607
228369	228752	384	22	6	340	0.000	0.000	1.000	2.150	1.000
228755	229138	384	23	6	341	0.000	0.000	9.072	1.000	0.000
229140	229523	384	24	6	342	0.000	0.000	7.989	1.373	0.000
229525	229908	384	25	6	343	0.000	0.000	6.851	0.000	0.000
229911	230294	384	26	6	344	0.000	0.000	3.000	0.000	0.000
230296	230679	384	27	6	345	0.000	0.000	4.856	0.000	1.872
230681	231064	384	28	6	346	0.000	0.000	5.335	0.000	0.000
231067	231450	384	29	6	347	0.000	0.000	3.964	0.000	0.000
231452	231835	384	30	6	348	0.000	0.000	0.000	0.000	0.000
231837	232220	384	31	6	349	0.000	0.000	1.856	0.000	0.000
232222	232605	384	32	6	350	0.000	0.000	0.000	0.000	0.000
232608	232991	384	33	6	351	0.000	0.000	1.227	0.000	0.000
232993	233376	384	34	6	352	0.000	0.000	0.000	0.000	0.000
233378	233761	384	35	6	353	0.000	0.000	0.000	0.000	0.000
233764	234147	384	36	6	354	0.000	0.000	0.000	0.000	1.471
234149	234532	384	37	6	355	0.000	0.000	1.000	0.000	0.000
234534	234917	384	38	6	356	0.000	0.000	0.000	0.000	0.000
234920	235303	384	39	6	357	0.000	0.000	0.000	0.000	0.000
235305	235688	384	40	6	358	0.000	0.000	0.000	0.000	0.000
235690	236073	384	41	6	359	0.000	0.000	0.000	0.000	0.000
236076	236459	384	42	6	360	0.000	0.000	0.000	0.000	0.000
236461	236844	384	43	6	361	0.000	0.000	0.000	0.000	0.000
236846	237229	384	44	6	362	0.000	0.000	0.000	0.000	0.000
237232	237615	384	45	6	363	0.000	0.000	0.000	0.000	0.000
237617	238000	384	46	6	364	0.000	0.000	0.000	0.000	0.000
238002	238385	384	47	6	365	0.000	0.000	0.000	0.000	0.000
238388	238771	384	48	6	366	0.000	0.000	0.000	0.000	0.000
238773	239156	384	49	6	367	0.000	0.000	0.000	0.000	0.000
239158	239541	384	50	6	368	0.000	0.000	0.000	0.000	0.000
239544	239927	384	51	6	369	0.000	0.000	0.000	0.000	0.000
239929	240312	384	52	6	370	0.000	0.000	1.000	0.000	0.000
256475	256858	384	0	7	371	0.000	0.000	0.000	0.000	0.000
256860	257243	384	1	7	372	0.000	0.000	0.000	0.000	0.000
257245	257628	384	2	7	373	0.000	0.000	0.000	0.000	0.000
257631	258014	384	3	7	374	0.000	1.000	0.000	0.000	0.000
258016	258399	384	4	7	375	0.000	0.000	0.000	0.000	1.000
258401	258784	384	5	7	376	0.000	0.000	0.000	0.000	0.000
258787	259170	384	6	7	377	0.000	0.000	0.000	0.000	0.000
259172	259555	384	7	7	378	0.000	0.000	0.000	0.000	0.000
259557	259940	384	8	7	379	0.000	0.000	0.000	0.000	0.000
259943	260326	384	9	7	380	0.000	0.000	0.000	0.000	0.000
260328	260711	384	10	7	381	0.000	0.000	0.000	0.000	0.000
260713	261096	384	11	7	382	0.000	0.000	0.000	0.000	0.000
261099	261482	384	12	7	383	0.000	0.000	0.944	1.181	0.000
261484	261867	384	13	7	384	0.000	0.000	13.858	0.000	1.036
261869	262252	384	14	7	385	0.000	0.000	18.395	0.000	4.545
262254	262637	384	15	7	386	0.000	0.000	7.890	0.000	2.103
262640	263023	384	16	7	387	1.000	0.000	26.637	3.150	3.070
263025	263408	384	17	7	388	0.000	0.000	8.454	3.980	4.607
263410	263793	384	18	7	389	0.000	0.000	26.563	3.000	5.406
263796	264179	384	19	7	390	1.000	0.000	9.247	3.203	3.000
264181	264564	384	20	7	391	1.000	0.000	15.011	4.161	6.013
264566	264949	384	21	7	392	0.000	0.000	16.867	3.938	2.273
264952	265335	384	22	7	393	0.000	0.000	3.926	4.724	2.000
265337	265720	384	23	7	394	1.000	0.000	17.314	4.161	1.638
265722	266105	384	24	7	395	0.000	0.000	13.564	3.991	4.000
266108	266491	384	25	7	396	0.000	0.000	16.665	5.672	1.000
266493	266876	384	26	7	397	0.000	0.000	8.353	2.000	2.237
266878	267261	384	27	7	398	0.000	0.000	6.007	3.523	1.000
267264	267647	384	28	7	399	0.000	0.000	7.045	0.000	2.303
267649	268032	384	29	7	400	0.000	0.000	6.744	0.000	1.036
268034	268417	384	30	7	401	0.000	0.000	7.964	0.000	0.000
268420	268803	384	31	7	402	0.000	0.000	4.000	2.022	1.000
