Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
26368	26751	384	64	0	64	0.000	0.000	10.381	0.000	0.000
26754	27137	384	65	0	65	0.000	0.000	22.278	0.000	1.000
27139	27522	384	66	0	66	0.000	0.000	30.242	2.000	1.000
27524	27907	384	67	0	67	0.000	0.000	18.740	0.000	1.000
27910	28293	384	68	0	68	0.000	0.000	6.547	0.000	0.000
28295	28678	384	69	0	69	0.000	0.000	1.000	0.000	0.000
28680	29063	384	70	0	70	0.000	0.000	5.484	0.000	2.535
29065	29448	384	71	0	71	0.000	0.000	27.256	0.000	0.000
29451	29834	384	72	0	72	0.000	0.000	6.462	0.000	0.000
29836	30219	384	73	0	73	0.000	0.000	7.592	0.000	1.134
30221	30604	384	74	0	74	0.000	0.000	0.000	0.000	0.000
30607	30990	384	75	0	75	0.000	0.000	2.000	0.000	0.000
30992	31375	384	76	0	76	0.000	0.000	0.000	0.000	0.000
31377	31760	384	77	0	77	0.000	0.000	0.000	0.000	0.000
31763	32146	384	78	0	78	0.000	1.000	0.000	0.000	0.000
32148	32531	384	79	0	79	0.000	0.000	0.000	0.000	0.000
32533	32916	384	80	0	80	1.000	0.000	0.000	0.000	0.000
32919	33302	384	81	0	81	0.000	0.000	0.000	0.000	0.000
50899	51282	384	0	1	82	0.000	0.000	0.000	0.000	0.000
51284	51667	384	1	1	83	0.000	0.000	0.000	0.000	0.000
51669	52052	384	2	1	84	0.000	1.000	0.000	0.000	0.000
52054	52437	384	3	1	85	0.000	0.000	0.000	0.000	0.000
52440	52823	384	4	1	86	0.000	0.000	0.000	0.000	0.000
52825	53208	384	5	1	87	0.000	0.000	0.000	0.000	0.000
53210	53593	384	6	1	88	0.000	0.000	0.000	0.000	0.000
53596	53979	384	7	1	89	0.000	0.000	0.000	0.000	0.000
53981	54364	384	8	1	90	0.000	0.000	0.000	0.000	0.000
54366	54749	384	9	1	91	0.000	0.000	0.000	0.000	0.000
54752	55135	384	10	1	92	0.000	0.000	0.000	0.000	0.000
55137	55520	384	11	1	93	0.000	0.000	0.000	0.000	0.000
55522	55905	384	12	1	94	0.000	0.000	0.000	0.000	0.000
55908	56291	384	13	1	95	0.000	0.000	0.000	0.000	0.000
56293	56676	384	14	1	96	0.000	0.000	0.000	0.000	0.000
56678	57061	384	15	1	97	0.000	0.000	0.000	0.000	0.000
57064	57447	384	16	1	98	0.000	0.000	0.000	0.000	0.000
57449	57832	384	17	1	99	0.000	0.000	0.000	0.000	0.000
57834	58217	384	18	1	100	0.000	0.000	0.000	0.000	0.000
58220	58603	384	19	1	101	0.000	0.000	0.000	0.000	0.000
58605	58988	384	20	1	102	0.000	0.000	0.000	0.000	1.000
58990	59373	384	21	1	103	0.000	0.000	0.000	0.000	0.000
59376	59759	384	22	1	104	0.000	0.000	0.000	0.000	0.000
59761	60144	384	23	1	105	0.000	0.000	0.000	0.000	1.000
60146	60529	384	24	1	106	0.000	0.000	0.000	0.000	0.000
60531	60914	384	25	1	107	0.000	0.000	0.000	0.000	0.000
60917	61300	384	26	1	108	0.000	0.000	0.000	0.000	0.000
61302	61685	384	27	1	109	0.000	0.000	0.000	0.000	0.000
61687	62070	384	28	1	110	0.000	0.000	0.000	0.000	0.000
62073	62456	384	29	1	111	0.000	0.000	0.000	0.000	0.000
62458	62841	384	30	1	112	0.000	0.000	0.000	0.000	0.000
62843	63226	384	31	1	113	0.000	0.000	0.000	0.000	0.000
63229	63612	384	32	1	114	0.000	0.000	0.000	0.000	0.000
63614	63997	384	33	1	115	1.000	0.000	0.000	0.000	0.000
63999	64382	384	34	1	116	1.046	0.000	0.000	0.000	0.000
64385	64768	384	35	1	117	0.000	0.000	0.000	0.000	0.000
64770	65153	384	36	1	118	1.000	0.000	0.000	0.000	0.000
65155	65538	384	37	1	119	0.000	0.000	0.000	0.000	0.000
65541	65924	384	38	1	120	0.000	0.000	0.000	0.000	0.000
65926	66309	384	39	1	121	0.000	0.000	0.000	0.000	0.000
66311	66694	384	40	1	122	0.000	0.000	0.000	0.000	0.000
66697	67080	384	41	1	123	0.000	0.000	0.000	0.000	0.000
67082	67465	384	42	1	124	0.000	0.000	0.000	0.000	0.000
67467	67850	384	43	1	125	0.000	0.000	0.000	0.000	0.000
67853	68236	384	44	1	126	0.000	0.000	0.000	0.000	0.000
68238	68621	384	45	1	127	0.000	0.000	0.000	0.000	0.000
68623	69006	384	46	1	128	0.000	0.000	0.000	0.000	0.000
69009	69392	384	47	1	129	0.000	0.000	0.000	0.000	0.000
69394	69777	384	48	1	130	0.000	0.000	0.000	0.000	0.000
69779	70162	384	49	1	131	0.000	0.000	0.000	0.000	0.000
70164	70547	384	50	1	132	0.000	0.000	0.000	0.000	0.000
70550	70933	384	51	1	133	0.000	0.000	0.000	0.000	0.000
70935	71318	384	52	1	134	0.000	0.000	0.000	0.000	0.000
71320	71703	384	53	1	135	0.000	1.000	2.260	0.000	0.000
71706	72089	384	54	1	136	0.000	0.000	0.000	0.000	0.000
72091	72474	384	55	1	137	0.000	0.000	0.000	1.000	0.000
72476	72859	384	56	1	138	0.000	0.000	0.000	0.000	0.000
72862	73245	384	57	1	139	0.000	0.000	0.000	0.000	0.000
73247	73630	384	58	1	140	0.000	0.000	0.000	0.000	0.000
73632	74015	384	59	1	141	0.000	0.000	0.000	0.000	0.000
74018	74401	384	60	1	142	0.000	0.000	0.000	0.000	0.000
74403	74786	384	61	1	143	0.000	0.000	0.000	0.000	0.000
74788	75171	384	62	1	144	0.000	0.000	0.000	0.000	0.000
75174	75557	384	63	1	145	0.000	0.000	0.000	0.000	0.000
75559	75942	384	64	1	146	0.000	0.000	0.000	0.000	0.000
75944	76327	384	65	1	147	0.000	0.000	0.000	0.000	0.000
76330	76713	384	66	1	148	0.000	0.000	0.000	0.000	0.000
76715	77098	384	67	1	149	0.000	0.000	0.000	0.000	0.000
77100	77483	384	68	1	150	0.000	0.000	0.000	0.000	0.000
77486	77869	384	69	1	151	0.000	0.000	0.000	0.000	0.000
77871	78254	384	70	1	152	0.141	0.000	0.000	0.000	0.000
78256	78639	384	71	1	153	0.000	0.000	3.570	0.000	0.000
78641	79024	384	72	1	154	0.000	0.000	0.000	0.000	0.000
79027	79410	384	73	1	155	0.000	0.000	1.000	0.000	0.000
79412	79795	384	74	1	156	0.000	0.000	0.000	0.000	1.301
79797	80180	384	75	1	157	0.000	0.000	0.000	0.000	0.000
80183	80566	384	76	1	158	0.000	0.000	0.000	1.000	0.000
80568	80951	384	77	1	159	0.000	0.000	0.000	0.000	0.000
80953	81336	384	78	1	160	0.000	0.000	0.000	0.000	0.000
81339	81722	384	79	1	161	0.000	0.000	0.000	0.000	0.000
81724	82107	384	80	1	162	0.000	0.000	0.000	0.000	0.000
82109	82492	384	81	1	163	0.000	0.000	0.000	0.000	0.000
99761	100144	384	0	2	164	0.000	0.000	1.000	0.000	0.000
100146	100529	384	1	2	165	0.000	0.000	0.000	0.000	0.000
100531	100914	384	2	2	166	0.000	0.000	0.000	0.000	0.000
100916	101299	384	3	2	167	0.000	0.000	0.000	0.000	0.000
101302	101685	384	4	2	168	0.000	0.000	0.000	0.000	0.000
101687	102070	384	5	2	169	0.000	0.000	0.000	0.000	0.000
102072	102455	384	6	2	170	0.000	0.000	0.000	0.000	0.000
102458	102841	384	7	2	171	0.000	0.000	0.000	0.000	0.000
102843	103226	384	8	2	172	0.000	0.000	0.000	0.000	0.000
103228	103611	384	9	2	173	0.000	1.000	0.000	0.000	0.000
103614	103997	384	10	2	174	0.000	0.000	0.000	0.000	0.000
103999	104382	384	11	2	175	0.000	0.000	0.000	0.000	0.000
104384	104767	384	12	2	176	0.000	0.000	0.000	0.000	0.000
104770	105153	384	13	2	177	0.000	0.000	0.000	0.000	0.000
105155	105538	384	14	2	178	0.000	0.000	0.000	0.000	0.000
105540	105923	384	15	2	179	0.000	0.000	0.000	0.000	0.000
105926	106309	384	16	2	180	0.000	0.000	0.000	0.000	0.000
106311	106694	384	17	2	181	0.000	0.000	0.000	0.000	0.000
106696	107079	384	18	2	182	0.000	1.000	0.000	0.000	0.000
107082	107465	384	19	2	183	0.000	0.000	0.000	0.000	0.000
107467	107850	384	20	2	184	0.000	0.000	0.000	0.000	0.000
107852	108235	384	21	2	185	0.000	0.000	0.000	0.000	0.000
108237	108620	384	22	2	186	0.000	0.000	0.000	0.000	0.000
108623	109006	384	23	2	187	0.000	0.000	0.000	0.000	0.000
109008	109391	384	24	2	188	0.000	0.000	0.000	0.000	0.000
109393	109776	384	25	2	189	0.000	0.000	0.000	0.000	0.000
109779	110162	384	26	2	190	0.000	0.000	0.000	0.000	0.000
110164	110547	384	27	2	191	0.000	0.000	0.000	0.000	0.000
110549	110932	384	28	2	192	0.000	0.000	0.000	0.000	0.000
110935	111318	384	29	2	193	0.000	0.000	0.000	0.000	0.000
111320	111703	384	30	2	194	0.000	0.000	0.000	0.000	0.000
111705	112088	384	31	2	195	0.000	1.000	0.000	0.000	0.000
112091	112474	384	32	2	196	0.000	0.000	0.000	0.000	0.000
112476	112859	384	33	2	197	0.000	1.000	0.000	0.000	0.000
112861	113244	384	34	2	198	0.000	0.000	0.000	0.000	0.000
113247	113630	384	35	2	199	0.000	0.000	0.000	0.000	0.000
113632	114015	384	36	2	200	0.000	0.000	0.000	0.000	0.000
114017	114400	384	37	2	201	0.000	0.000	0.000	0.000	0.000
114403	114786	384	38	2	202	0.000	0.000	0.000	0.000	0.000
114788	115171	384	39	2	203	0.000	0.000	0.000	0.000	0.000
115173	115556	384	40	2	204	0.000	0.000	0.000	0.000	0.000
115559	115942	384	41	2	205	0.000	0.000	0.000	0.000	0.000
115944	116327	384	42	2	206	0.000	0.000	0.000	0.000	0.000
116329	116712	384	43	2	207	0.000	0.000	0.000	0.000	0.000
116714	117097	384	44	2	208	0.000	0.000	0.000	0.000	0.000
117100	117483	384	45	2	209	0.000	0.000	0.000	0.000	0.000
117485	117868	384	46	2	210	0.000	0.000	0.000	0.000	0.000
117870	118253	384	47	2	211	0.000	0.000	0.000	0.000	0.000
118256	118639	384	48	2	212	0.000	0.000	0.000	0.000	0.000
118641	119024	384	49	2	213	0.000	1.000	0.000	0.000	0.000
119026	119409	384	50	2	214	0.000	0.000	0.000	0.000	0.000
119412	119795	384	51	2	215	0.000	0.000	0.000	0.000	0.000
119797	120180	384	52	2	216	0.000	0.000	0.000	0.000	0.000
120182	120565	384	53	2	217	0.000	0.000	0.000	0.000	0.000
120568	120951	384	54	2	218	0.000	0.000	0.000	0.000	0.000
120953	121336	384	55	2	219	0.000	0.000	0.000	0.000	0.000
121338	121721	384	56	2	220	0.000	0.000	0.000	0.000	0.000
121724	122107	384	57	2	221	0.000	0.000	0.000	0.000	0.000
122109	122492	384	58	2	222	0.000	0.000	0.000	0.000	0.000
122494	122877	384	59	2	223	0.000	0.000	0.000	1.000	0.000
122880	123263	384	60	2	224	0.000	0.000	0.000	0.000	0.000
123265	123648	384	61	2	225	0.000	0.000	0.000	0.000	0.000
123650	124033	384	62	2	226	1.356	0.000	0.000	0.000	0.000
124036	124419	384	63	2	227	0.000	0.000	0.000	0.000	0.000
124421	124804	384	64	2	228	0.000	0.000	0.000	0.000	0.000
124806	125189	384	65	2	229	0.000	0.000	2.695	0.000	0.000
125192	125575	384	66	2	230	0.000	0.000	0.000	0.000	0.000
125577	125960	384	67	2	231	0.000	0.000	0.000	0.000	0.000
125962	126345	384	68	2	232	0.000	0.000	0.000	0.000	0.000
126347	126730	384	69	2	233	0.000	0.000	0.000	0.000	0.000
126733	127116	384	70	2	234	0.000	0.000	0.000	0.000	0.000
127118	127501	384	71	2	235	0.000	0.000	7.000	0.000	0.000
127503	127886	384	72	2	236	0.000	0.000	3.004	0.000	0.000
127889	128272	384	73	2	237	0.000	0.000	3.978	0.000	0.000
128274	128657	384	74	2	238	0.000	0.000	5.700	0.000	0.000
128659	129042	384	75	2	239	0.000	0.000	3.700	0.000	0.000
129045	129428	384	76	2	240	0.000	0.000	0.000	0.000	0.000
129430	129813	384	77	2	241	0.000	0.000	0.000	0.000	0.000
129815	130198	384	78	2	242	0.000	0.000	0.000	0.000	0.000
130201	130584	384	79	2	243	0.000	0.000	0.000	0.000	0.000
130586	130969	384	80	2	244	0.000	0.000	0.000	0.000	0.000
130971	131354	384	81	2	245	0.000	0.000	0.000	0.000	0.000
149118	149501	384	0	3	246	0.000	0.000	0.000	0.000	0.000
149503	149886	384	1	3	247	0.000	0.000	0.000	0.000	0.000
149888	150271	384	2	3	248	0.000	0.000	0.000	0.000	0.000
150274	150657	384	3	3	249	0.000	0.000	0.000	0.000	0.000
150659	151042	384	4	3	250	1.000	0.000	0.000	0.000	0.000
151044	151427	384	5	3	251	0.000	0.000	0.000	0.000	0.000
151430	151813	384	6	3	252	0.000	0.000	0.000	0.000	0.000
151815	152198	384	7	3	253	0.000	0.000	0.000	0.000	0.000
152200	152583	384	8	3	254	0.000	0.000	0.000	0.000	0.000
152585	152968	384	9	3	255	0.000	0.000	0.000	0.000	1.034
152971	153354	384	10	3	256	0.000	0.000	0.000	0.000	0.000
153356	153739	384	11	3	257	0.000	0.000	0.000	0.000	0.000
153741	154124	384	12	3	258	0.000	0.000	0.000	0.000	0.000
154127	154510	384	13	3	259	0.000	0.000	0.000	0.000	0.000
154512	154895	384	14	3	260	0.000	0.000	0.000	0.000	0.000
154897	155280	384	15	3	261	0.000	0.000	0.000	0.000	0.000
155283	155666	384	16	3	262	0.000	0.000	0.000	0.000	0.000
155668	156051	384	17	3	263	0.000	0.000	0.000	0.000	0.000
156053	156436	384	18	3	264	0.000	0.000	0.000	0.000	0.000
156439	156822	384	19	3	265	0.000	0.000	0.000	0.000	0.000
156824	157207	384	20	3	266	0.000	0.000	0.000	0.000	0.000
157209	157592	384	21	3	267	0.000	0.000	0.000	0.000	1.667
157595	157978	384	22	3	268	0.000	0.000	0.000	0.000	0.000
157980	158363	384	23	3	269	0.000	0.000	0.000	0.000	0.000
158365	158748	384	24	3	270	0.000	0.000	0.000	0.000	0.000
158751	159134	384	25	3	271	0.000	0.000	0.000	0.000	0.000
159136	159519	384	26	3	272	0.000	0.000	0.000	0.000	0.000
159521	159904	384	27	3	273	0.000	0.000	0.000	0.000	0.000
159907	160290	384	28	3	274	0.000	0.000	0.000	0.000	0.000
160292	160675	384	29	3	275	0.000	0.000	0.000	0.000	0.000
160677	161060	384	30	3	276	0.000	0.000	0.000	0.000	0.000
161062	161445	384	31	3	277	0.000	0.000	0.000	0.000	0.000
161448	161831	384	32	3	278	0.000	0.000	0.000	0.000	0.000
161833	162216	384	33	3	279	0.000	0.000	0.000	0.000	0.000
162218	162601	384	34	3	280	0.000	1.000	0.000	0.000	0.000
162604	162987	384	35	3	281	0.000	0.000	0.000	0.000	0.000
162989	163372	384	36	3	282	0.000	0.000	0.000	0.000	0.000
163374	163757	384	37	3	283	0.000	0.000	0.000	0.000	0.000
163760	164143	384	38	3	284	0.000	0.000	1.318	0.000	0.000
164145	164528	384	39	3	285	0.000	1.000	0.000	0.000	0.000
164530	164913	384	40	3	286	0.000	0.000	0.000	0.000	0.000
164916	165299	384	41	3	287	0.000	0.000	0.000	0.000	0.000
165301	165684	384	42	3	288	0.000	0.000	0.000	0.000	0.000
165686	166069	384	43	3	289	0.000	0.000	0.000	0.000	0.000
166072	166455	384	44	3	290	0.000	0.000	1.000	0.000	0.000
166457	166840	384	45	3	291	0.000	0.000	0.000	0.000	0.000
166842	167225	384	46	3	292	0.000	0.000	0.000	0.000	0.000
167228	167611	384	47	3	293	0.000	0.000	0.000	0.000	0.000
167613	167996	384	48	3	294	0.000	0.000	0.000	0.000	0.000
167998	168381	384	49	3	295	0.000	0.000	0.000	0.000	0.000
168384	168767	384	50	3	296	0.000	0.000	0.000	0.000	0.000
168769	169152	384	51	3	297	0.000	0.000	0.000	0.000	0.000
169154	169537	384	52	3	298	0.000	0.000	1.000	0.000	0.000
169540	169923	384	53	3	299	0.000	0.000	0.000	0.000	0.000
169925	170308	384	54	3	300	0.000	0.000	0.000	0.000	0.000
170310	170693	384	55	3	301	0.000	0.000	0.000	0.000	0.000
170695	171078	384	56	3	302	0.000	0.000	0.000	0.000	0.000
171081	171464	384	57	3	303	0.000	0.000	0.000	0.000	0.000
171466	171849	384	58	3	304	0.000	0.000	0.000	0.000	0.000
171851	172234	384	59	3	305	0.000	0.000	0.000	0.000	0.000
172237	172620	384	60	3	306	0.000	0.000	4.444	0.000	0.000
172622	173005	384	61	3	307	0.000	0.000	13.466	0.000	0.000
173007	173390	384	62	3	308	0.000	0.000	5.040	0.000	0.000
173393	173776	384	63	3	309	0.000	0.000	10.354	0.000	0.000
173778	174161	384	64	3	310	0.000	0.000	10.646	0.000	0.000
174163	174546	384	65	3	311	0.000	0.000	5.099	1.000	1.000
174549	174932	384	66	3	312	0.000	0.000	3.000	0.000	0.000
174934	175317	384	67	3	313	0.000	0.000	6.695	0.000	1.000
175319	175702	384	68	3	314	0.000	0.000	11.152	0.000	0.000
175705	176088	384	69	3	315	0.000	0.000	16.332	0.000	1.000
176090	176473	384	70	3	316	0.000	0.000	29.211	0.000	0.000
176475	176858	384	71	3	317	0.000	0.000	12.641	0.000	1.000
176861	177244	384	72	3	318	0.000	0.000	10.368	0.000	1.267
177246	177629	384	73	3	319	0.000	0.000	20.825	0.000	0.000
177631	178014	384	74	3	320	0.000	0.000	4.610	0.000	1.000
178017	178400	384	75	3	321	0.000	0.000	0.000	0.000	1.000
178402	178785	384	76	3	322	0.000	0.000	3.673	0.000	0.000
178787	179170	384	77	3	323	0.000	0.000	1.287	0.000	0.000
179172	179555	384	78	3	324	0.000	0.000	0.000	0.000	0.000
179558	179941	384	79	3	325	0.000	0.000	0.000	1.000	0.000
179943	180326	384	80	3	326	0.000	0.000	0.000	0.000	0.000
180328	180711	384	81	3	327	0.000	0.000	0.000	0.000	0.000
198075	198458	384	0	4	328	0.000	0.000	0.000	0.000	0.000
198460	198843	384	1	4	329	0.000	0.000	0.000	0.000	0.000
198845	199228	384	2	4	330	0.000	0.000	0.000	0.000	0.000
199231	199614	384	3	4	331	0.000	0.000	0.000	0.000	0.000
199616	199999	384	4	4	332	0.000	1.000	0.000	0.000	0.000
200001	200384	384	5	4	333	0.000	0.000	1.000	0.000	0.000
200387	200770	384	6	4	334	0.000	0.000	0.000	0.000	0.000
200772	201155	384	7	4	335	0.000	0.000	0.000	0.000	0.000
201157	201540	384	8	4	336	0.000	0.000	0.000	0.000	1.000
201543	201926	384	9	4	337	0.000	0.000	0.000	0.000	0.000
201928	202311	384	10	4	338	0.000	0.000	0.000	0.000	0.000
202313	202696	384	11	4	339	0.000	0.000	0.000	0.000	0.000
202698	203081	384	12	4	340	1.000	0.000	0.000	0.000	0.000
203084	203467	384	13	4	341	0.000	0.000	0.000	0.000	0.000
203469	203852	384	14	4	342	0.000	0.000	0.000	0.000	0.000
203854	204237	384	15	4	343	0.000	1.000	0.000	0.000	0.000
204240	204623	384	16	4	344	0.000	0.000	0.000	0.000	1.000
204625	205008	384	17	4	345	0.000	0.000	0.000	0.000	0.000
205010	205393	384	18	4	346	0.000	0.000	0.000	0.000	0.000
205396	205779	384	19	4	347	0.000	0.000	0.000	0.000	0.000
205781	206164	384	20	4	348	0.000	0.000	0.000	0.000	0.000
206166	206549	384	21	4	349	0.000	0.000	0.000	0.000	0.000
206552	206935	384	22	4	350	0.000	0.000	0.000	0.000	0.000
206937	207320	384	23	4	351	0.000	0.000	0.000	0.000	0.000
207322	207705	384	24	4	352	0.000	0.000	0.000	0.000	0.000
207708	208091	384	25	4	353	0.000	0.000	0.000	0.000	0.000
208093	208476	384	26	4	354	0.000	0.000	0.000	0.000	0.000
208478	208861	384	27	4	355	0.000	0.000	0.000	0.000	0.000
208864	209247	384	28	4	356	0.000	0.000	0.000	0.000	0.000
209249	209632	384	29	4	357	0.000	0.000	0.000	0.000	0.000
209634	210017	384	30	4	358	0.000	0.000	0.000	0.000	0.000
210020	210403	384	31	4	359	0.000	0.000	0.000	0.000	0.000
210405	210788	384	32	4	360	0.000	0.000	0.000	0.000	0.000
210790	211173	384	33	4	361	0.000	0.000	0.000	0.000	0.000
211175	211558	384	34	4	362	0.000	0.000	0.000	0.000	0.000
211561	211944	384	35	4	363	0.000	0.000	0.000	0.000	0.000
211946	212329	384	36	4	364	0.000	0.000	0.000	0.000	0.000
212331	212714	384	37	4	365	0.000	0.000	0.000	0.000	0.000
212717	213100	384	38	4	366	0.000	0.000	0.000	0.000	1.000
213102	213485	384	39	4	367	0.000	0.000	0.000	0.000	0.000
213487	213870	384	40	4	368	0.000	0.000	0.000	0.000	0.000
213873	214256	384	41	4	369	0.000	0.000	0.000	0.000	0.000
214258	214641	384	42	4	370	0.000	0.000	0.000	0.000	0.000
214643	215026	384	43	4	371	0.000	0.000	0.000	0.000	0.000
215029	215412	384	44	4	372	1.000	0.000	0.000	0.000	0.000
215414	215797	384	45	4	373	0.000	0.000	0.000	0.000	0.000
215799	216182	384	46	4	374	0.000	0.000	0.000	0.000	0.000
216185	216568	384	47	4	375	0.000	0.000	0.000	0.000	0.000
216570	216953	384	48	4	376	0.000	0.000	0.000	0.000	0.000
216955	217338	384	49	4	377	0.000	0.000	0.000	0.000	1.101
217341	217724	384	50	4	378	0.000	0.000	0.000	0.000	0.000
217726	218109	384	51	4	379	0.000	0.000	0.000	0.000	0.000
218111	218494	384	52	4	380	0.000	0.000	0.000	0.000	0.000
218497	218880	384	53	4	381	0.000	0.000	0.000	0.000	0.000
218882	219265	384	54	4	382	0.000	0.000	0.000	0.000	0.000
219267	219650	384	55	4	383	0.000	0.000	0.000	0.000	0.000
219653	220036	384	56	4	384	0.000	0.000	0.000	0.000	0.000
220038	220421	384	57	4	385	0.000	0.000	0.000	0.000	0.000
220423	220806	384	58	4	386	1.000	0.000	6.682	0.000	0.000
220808	221191	384	59	4	387	0.000	0.000	26.112	1.466	0.000
221194	221577	384	60	4	388	0.000	0.000	28.852	1.338	1.000
221579	221962	384	61	4	389	0.000	0.000	29.726	4.218	0.000
221964	222347	384	62	4	390	0.000	0.000	17.013	6.914	1.000
222350	222733	384	63	4	391	0.000	0.000	21.570	4.059	2.168
222735	223118	384	64	4	392	0.000	1.000	16.928	0.000	1.000
223120	223503	384	65	4	393	0.000	0.000	39.166	4.262	2.000
223506	223889	384	66	4	394	0.000	0.000	18.314	0.000	2.634
223891	224274	384	67	4	395	0.000	0.000	18.063	1.000	1.000
224276	224659	384	68	4	396	0.000	0.000	21.305	0.000	3.334
224662	225045	384	69	4	397	0.000	0.000	30.013	1.000	1.201
225047	225430	384	70	4	398	0.000	0.000	19.987	1.000	2.000
225432	225815	384	71	4	399	0.000	0.000	13.848	1.402	1.000
225818	226201	384	72	4	400	1.000	0.000	21.157	0.000	0.000
226203	226586	384	73	4	401	0.000	0.000	15.987	0.000	1.567
226588	226971	384	74	4	402	0.000	0.000	9.874	2.167	3.768
