Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
55361	55744	384	45	1	98	0.000	0.000	0.000	7.671	0.000
55746	56129	384	46	1	99	2.327	0.000	1.671	3.000	0.000
56132	56515	384	47	1	100	1.930	0.000	0.000	0.000	2.105
56517	56900	384	48	1	101	0.000	0.000	0.000	1.000	2.005
56902	57285	384	49	1	102	0.000	0.000	0.000	0.000	3.875
57288	57671	384	50	1	103	0.000	0.000	0.000	3.775	4.516
57673	58056	384	51	1	104	0.000	0.000	0.000	2.792	1.000
58058	58441	384	52	1	105	0.000	0.000	0.000	0.000	2.947
74388	74771	384	0	2	106	0.000	0.000	0.000	0.000	0.000
74773	75156	384	1	2	107	0.000	1.000	0.000	0.000	0.000
75159	75542	384	2	2	108	0.000	0.000	0.000	0.000	0.000
75544	75927	384	3	2	109	0.000	0.000	0.000	0.000	0.000
75929	76312	384	4	2	110	0.000	0.000	0.000	0.000	0.000
76315	76698	384	5	2	111	0.000	0.000	3.292	0.000	0.000
76700	77083	384	6	2	112	0.000	0.000	7.854	0.000	1.105
77085	77468	384	7	2	113	0.000	0.000	12.033	0.000	0.000
77471	77854	384	8	2	114	0.000	1.000	23.770	0.000	0.000
77856	78239	384	9	2	115	0.000	0.000	16.829	0.000	0.000
78241	78624	384	10	2	116	0.000	0.000	22.342	2.440	2.808
78627	79010	384	11	2	117	0.000	0.000	28.927	0.000	0.000
79012	79395	384	12	2	118	0.000	0.000	28.491	0.000	1.206
79397	79780	384	13	2	119	0.000	0.000	26.770	0.000	0.000
79783	80166	384	14	2	120	1.000	0.000	20.325	0.000	0.000
80168	80551	384	15	2	121	0.000	0.000	18.821	0.000	0.000
80553	80936	384	16	2	122	0.000	0.000	24.558	1.000	6.162
80939	81322	384	17	2	123	0.000	0.000	32.641	0.000	3.005
81324	81707	384	18	2	124	0.000	0.000	25.314	0.000	0.000
81709	82092	384	19	2	125	0.000	0.000	28.300	0.000	0.000
82094	82477	384	20	2	126	0.000	0.000	11.714	0.000	2.574
82480	82863	384	21	2	127	0.000	0.000	22.715	0.000	0.000
82865	83248	384	22	2	128	0.000	0.000	12.236	0.000	1.000
83250	83633	384	23	2	129	0.000	0.000	3.450	0.000	0.000
83636	84019	384	24	2	130	0.000	0.000	0.000	0.000	0.000
84021	84404	384	25	2	131	0.000	0.000	0.000	0.000	0.000
84406	84789	384	26	2	132	0.000	0.000	0.000	0.000	0.000
84792	85175	384	27	2	133	0.000	0.000	0.000	0.000	0.000
85177	85560	384	28	2	134	0.000	0.000	0.000	0.000	0.000
85562	85945	384	29	2	135	0.000	0.000	0.000	0.000	0.000
85948	86331	384	30	2	136	0.000	0.000	0.000	0.000	0.000
86333	86716	384	31	2	137	1.000	0.000	1.000	0.000	0.000
86718	87101	384	32	2	138	0.000	0.000	1.198	0.000	0.000
87104	87487	384	33	2	139	0.000	0.000	11.571	0.000	1.072
87489	87872	384	34	2	140	0.000	0.000	11.849	0.000	9.511
87874	88257	384	35	2	141	0.000	0.000	0.000	2.088	0.000
88260	88643	384	36	2	142	0.000	0.000	1.000	3.496	0.000
88645	89028	384	37	2	143	0.000	0.000	2.000	1.000	0.000
89030	89413	384	38	2	144	0.000	0.000	1.000	2.536	0.000
89416	89799	384	39	2	145	2.327	0.000	0.000	4.999	2.942
89801	90184	384	40	2	146	0.000	0.000	0.000	1.000	0.000
90186	90569	384	41	2	147	0.000	0.000	0.000	6.535	1.000
90571	90954	384	42	2	148	0.000	0.000	0.000	3.664	4.014
90957	91340	384	43	2	149	0.000	0.000	2.080	1.888	0.000
91342	91725	384	44	2	150	0.000	0.000	0.000	1.000	0.000
91727	92110	384	45	2	151	0.000	0.000	0.000	6.799	0.000
92113	92496	384	46	2	152	0.000	0.000	0.000	1.344	4.340
92498	92881	384	47	2	153	0.000	0.000	0.000	2.024	8.057
92883	93266	384	48	2	154	0.000	0.000	0.000	0.000	25.620
93269	93652	384	49	2	155	0.000	0.000	0.000	0.000	13.435
93654	94037	384	50	2	156	0.000	0.000	1.000	3.560	13.942
94039	94422	384	51	2	157	0.000	0.000	0.000	0.000	7.062
94425	94808	384	52	2	158	1.022	0.000	0.000	0.000	1.139
110764	111147	384	0	3	159	0.000	0.000	0.000	0.000	0.000
111149	111532	384	1	3	160	0.000	0.000	0.000	0.000	0.000
111534	111917	384	2	3	161	0.000	0.000	1.000	0.000	0.000
111920	112303	384	3	3	162	0.000	0.000	0.000	0.000	0.000
112305	112688	384	4	3	163	0.000	0.000	0.000	0.000	0.000
112690	113073	384	5	3	164	0.000	0.000	4.765	0.000	1.000
113076	113459	384	6	3	165	0.000	0.000	15.253	0.000	0.000
113461	113844	384	7	3	166	0.000	0.000	15.901	1.000	1.000
113846	114229	384	8	3	167	0.000	0.000	14.382	0.000	0.000
114232	114615	384	9	3	168	0.000	0.000	50.385	0.000	1.373
114617	115000	384	10	3	169	0.000	0.000	52.084	0.000	2.000
115002	115385	384	11	3	170	0.000	0.000	23.721	1.000	2.411
115388	115771	384	12	3	171	0.000	0.000	24.945	0.000	0.000
115773	116156	384	13	3	172	0.000	0.000	28.976	0.000	0.000
116158	116541	384	14	3	173	0.000	0.000	26.153	0.000	1.105
116544	116927	384	15	3	174	0.000	0.000	23.870	0.000	2.139
116929	117312	384	16	3	175	0.000	0.000	20.941	0.000	1.000
117314	117697	384	17	3	176	0.000	0.000	34.002	0.000	0.000
117699	118082	384	18	3	177	0.000	0.000	24.497	0.000	2.000
118085	118468	384	19	3	178	0.000	1.000	25.532	0.000	0.000
118470	118853	384	20	3	179	0.000	0.000	14.001	0.000	0.000
118855	119238	384	21	3	180	0.000	0.000	15.245	0.000	1.373
119241	119624	384	22	3	181	0.000	1.000	12.975	0.000	2.579
119626	120009	384	23	3	182	0.000	0.000	2.166	0.000	0.000
120011	120394	384	24	3	183	0.000	0.000	2.000	0.000	0.000
120397	120780	384	25	3	184	0.000	0.000	0.000	0.000	0.000
120782	121165	384	26	3	185	0.000	0.000	0.000	0.000	0.000
121167	121550	384	27	3	186	0.000	0.000	0.000	0.000	0.000
121553	121936	384	28	3	187	0.000	0.000	0.000	0.000	0.000
121938	122321	384	29	3	188	0.000	0.000	0.000	0.000	0.000
122323	122706	384	30	3	189	0.000	0.000	0.000	0.000	0.000
122709	123092	384	31	3	190	0.000	0.000	1.166	0.000	0.000
123094	123477	384	32	3	191	0.000	0.000	0.000	0.000	0.000
123479	123862	384	33	3	192	0.000	0.000	0.000	0.000	0.000
123865	124248	384	34	3	193	0.000	0.000	3.072	1.568	0.000
124250	124633	384	35	3	194	0.000	0.000	0.000	1.792	1.000
124635	125018	384	36	3	195	0.000	0.000	2.207	1.000	0.000
125021	125404	384	37	3	196	0.000	0.000	0.000	3.000	2.143
125406	125789	384	38	3	197	0.000	0.000	0.000	3.423	0.000
125791	126174	384	39	3	198	0.000	0.000	0.000	2.632	0.000
126176	126559	384	40	3	199	0.000	0.000	1.000	4.807	0.000
126562	126945	384	41	3	200	0.000	0.000	1.000	0.000	1.000
126947	127330	384	42	3	201	0.000	0.000	0.000	5.327	0.000
127332	127715	384	43	3	202	0.000	0.000	0.000	4.000	1.000
127718	128101	384	44	3	203	0.000	0.000	0.000	13.438	0.000
128103	128486	384	45	3	204	0.000	0.000	0.000	3.400	0.000
128488	128871	384	46	3	205	0.000	0.000	0.000	1.000	2.000
128874	129257	384	47	3	206	0.000	0.000	0.000	3.624	4.474
129259	129642	384	48	3	207	0.000	0.000	0.000	2.656	18.966
129644	130027	384	49	3	208	0.000	0.000	2.742	1.216	20.597
130030	130413	384	50	3	209	1.000	0.000	0.000	3.984	12.334
130415	130798	384	51	3	210	0.000	0.000	0.000	2.216	17.076
130800	131183	384	52	3	211	0.000	0.000	0.000	2.783	8.392
147152	147535	384	0	4	212	0.000	0.000	1.355	0.000	0.000
147538	147921	384	1	4	213	0.000	0.000	0.000	0.000	0.000
147923	148306	384	2	4	214	1.000	0.000	0.000	0.000	0.000
148308	148691	384	3	4	215	0.000	0.000	0.000	0.000	0.000
148694	149077	384	4	4	216	0.000	1.000	2.000	0.000	0.000
149079	149462	384	5	4	217	0.000	0.000	7.980	0.000	0.000
149464	149847	384	6	4	218	0.000	0.000	17.055	0.000	0.000
149850	150233	384	7	4	219	0.000	0.000	17.844	0.000	1.540
150235	150618	384	8	4	220	0.000	0.000	35.011	0.000	0.000
150620	151003	384	9	4	221	0.000	0.000	35.916	0.000	1.000
151006	151389	384	10	4	222	0.000	0.000	37.983	0.000	4.186
151391	151774	384	11	4	223	0.000	0.000	33.057	0.000	0.000
151776	152159	384	12	4	224	0.000	2.142	28.931	0.000	1.000
152161	152544	384	13	4	225	0.000	0.000	23.265	0.000	0.000
152547	152930	384	14	4	226	0.000	0.000	27.589	0.000	3.373
152932	153315	384	15	4	227	0.000	0.000	26.004	0.000	1.000
153317	153700	384	16	4	228	0.000	0.000	33.226	0.000	0.000
153703	154086	384	17	4	229	0.000	0.000	30.953	0.000	1.607
154088	154471	384	18	4	230	0.000	0.000	37.106	0.000	0.000
154473	154856	384	19	4	231	0.000	0.000	20.122	0.000	3.315
154859	155242	384	20	4	232	0.000	0.000	10.520	0.000	0.000
155244	155627	384	21	4	233	0.000	0.000	6.499	0.000	2.005
155629	156012	384	22	4	234	0.000	0.000	4.166	0.000	0.000
156015	156398	384	23	4	235	0.000	0.000	0.000	0.000	2.612
156400	156783	384	24	4	236	0.000	0.000	0.000	0.000	0.000
156785	157168	384	25	4	237	0.000	0.000	0.000	0.000	0.000
157171	157554	384	26	4	238	0.000	0.000	0.000	0.000	0.000
157556	157939	384	27	4	239	0.000	0.000	0.000	0.000	0.000
157941	158324	384	28	4	240	0.000	0.000	0.000	0.000	0.000
158327	158710	384	29	4	241	0.000	0.000	0.000	0.000	0.000
158712	159095	384	30	4	242	0.000	0.000	0.000	0.000	0.000
159097	159480	384	31	4	243	0.000	0.000	1.000	0.000	0.000
159483	159866	384	32	4	244	0.000	0.000	0.000	0.000	0.000
159868	160251	384	33	4	245	0.000	0.000	1.000	3.263	0.000
160253	160636	384	34	4	246	0.000	0.000	0.000	1.000	0.000
160638	161021	384	35	4	247	0.000	0.000	1.000	4.464	0.000
161024	161407	384	36	4	248	0.000	1.000	2.000	5.231	1.000
161409	161792	384	37	4	249	1.000	0.000	0.000	3.496	0.000
161794	162177	384	38	4	250	0.000	0.000	0.000	3.847	1.670
162180	162563	384	39	4	251	2.298	0.000	1.000	5.727	0.000
162565	162948	384	40	4	252	1.000	1.000	0.000	6.799	2.105
162950	163333	384	41	4	253	0.000	0.000	0.000	2.376	2.000
163336	163719	384	42	4	254	0.000	0.000	1.000	3.760	0.000
163721	164104	384	43	4	255	1.000	0.000	0.000	5.327	0.000
164106	164489	384	44	4	256	2.923	0.000	0.000	10.798	1.373
164492	164875	384	45	4	257	0.000	0.000	0.000	9.487	0.000
164877	165260	384	46	4	258	0.000	0.000	0.000	2.336	7.961
165262	165645	384	47	4	259	1.000	0.000	0.000	1.000	7.244
165648	166031	384	48	4	260	0.000	0.000	0.000	2.312	12.760
166033	166416	384	49	4	261	1.000	0.000	0.000	0.000	11.693
166418	166801	384	50	4	262	0.000	0.000	0.000	0.000	15.616
166804	167187	384	51	4	263	0.000	0.000	0.000	0.000	22.544
167189	167572	384	52	4	264	0.000	0.000	0.000	1.120	18.836
183558	183941	384	0	5	265	0.000	0.000	0.000	0.000	0.000
183944	184327	384	1	5	266	0.000	0.000	0.000	0.000	0.000
184329	184712	384	2	5	267	0.000	0.000	0.000	0.000	0.000
184714	185097	384	3	5	268	0.000	0.000	0.000	0.000	0.000
185100	185483	384	4	5	269	0.000	0.000	0.000	0.000	0.000
185485	185868	384	5	5	270	0.000	0.000	5.863	0.000	0.000
185870	186253	384	6	5	271	0.000	0.000	10.416	0.000	1.000
186255	186638	384	7	5	272	0.000	0.000	27.311	0.000	1.000
186641	187024	384	8	5	273	0.000	0.000	28.908	0.000	1.306
187026	187409	384	9	5	274	0.000	0.000	51.182	0.000	2.574
187411	187794	384	10	5	275	0.000	0.000	30.346	0.000	2.038
187797	188180	384	11	5	276	0.000	0.000	38.444	0.000	3.885
188182	188565	384	12	5	277	0.000	0.000	19.970	0.000	1.000
188567	188950	384	13	5	278	0.000	0.000	36.570	0.000	0.000
188953	189336	384	14	5	279	0.000	0.000	39.725	1.728	2.000
189338	189721	384	15	5	280	0.000	0.000	56.506	1.000	0.000
189723	190106	384	16	5	281	0.000	0.000	38.186	0.000	1.000
190109	190492	384	17	5	282	0.000	0.000	26.853	0.000	1.909
190494	190877	384	18	5	283	0.000	0.000	13.683	0.000	0.000
190879	191262	384	19	5	284	0.000	0.000	6.751	0.000	0.000
191265	191648	384	20	5	285	0.000	1.000	1.166	0.000	0.000
191650	192033	384	21	5	286	0.000	0.000	2.513	0.000	0.000
192035	192418	384	22	5	287	0.000	0.000	0.000	0.000	0.000
192421	192804	384	23	5	288	0.000	0.000	0.000	0.000	0.000
192806	193189	384	24	5	289	0.000	0.000	0.000	0.000	0.000
193191	193574	384	25	5	290	0.000	0.000	0.000	0.000	0.000
193577	193960	384	26	5	291	0.000	0.000	0.000	0.000	0.000
193962	194345	384	27	5	292	0.000	0.000	0.000	0.000	0.000
194347	194730	384	28	5	293	0.000	0.000	0.000	0.000	0.000
194732	195115	384	29	5	294	0.000	0.000	0.000	0.000	0.000
195118	195501	384	30	5	295	0.000	0.000	0.000	0.000	0.000
195503	195886	384	31	5	296	0.000	0.000	1.000	0.000	1.000
195888	196271	384	32	5	297	0.000	0.000	0.000	0.000	0.000
196274	196657	384	33	5	298	0.000	0.000	0.000	2.000	1.000
196659	197042	384	34	5	299	0.000	1.000	2.418	10.694	0.000
197044	197427	384	35	5	300	1.334	0.000	1.639	9.007	1.000
197430	197813	384	36	5	301	0.000	0.000	0.000	1.000	3.000
197815	198198	384	37	5	302	1.000	0.000	0.000	7.423	0.000
198200	198583	384	38	5	303	0.000	0.000	0.000	2.472	2.000
198586	198969	384	39	5	304	0.000	1.000	0.000	12.095	3.177
198971	199354	384	40	5	305	1.334	0.000	0.000	8.895	0.000
199356	199739	384	41	5	306	2.000	0.000	0.000	6.263	1.000
199742	200125	384	42	5	307	1.000	0.000	0.000	5.391	9.315
200127	200510	384	43	5	308	0.000	0.000	1.734	6.431	2.043
200512	200895	384	44	5	309	1.000	0.000	0.000	6.335	0.000
200898	201281	384	45	5	310	0.000	0.000	0.000	5.071	1.373
201283	201666	384	46	5	311	0.000	0.000	0.000	3.376	2.139
201668	202051	384	47	5	312	0.000	0.000	0.000	8.687	7.722
202054	202437	384	48	5	313	1.249	0.000	0.000	0.000	9.463
202439	202822	384	49	5	314	0.000	0.000	0.000	0.000	9.602
202824	203207	384	50	5	315	0.000	0.000	0.000	1.000	10.209
203210	203593	384	51	5	316	0.000	0.000	0.000	2.336	11.473
203595	203978	384	52	5	317	0.000	1.000	0.000	0.000	8.813
219900	220283	384	0	6	318	0.000	0.000	0.000	0.000	0.000
220285	220668	384	1	6	319	0.000	0.000	1.000	0.000	0.000
220670	221053	384	2	6	320	0.000	0.000	0.000	0.000	0.000
221056	221439	384	3	6	321	0.000	0.000	0.000	0.000	0.000
221441	221824	384	4	6	322	0.000	0.000	0.000	0.000	0.000
221826	222209	384	5	6	323	0.000	0.000	6.768	0.000	1.000
222212	222595	384	6	6	324	0.000	0.000	17.577	0.000	1.000
222597	222980	384	7	6	325	0.000	1.000	31.421	0.000	1.000
222982	223365	384	8	6	326	0.000	0.000	19.852	0.000	0.000
223368	223751	384	9	6	327	0.000	1.459	34.051	0.000	1.540
223753	224136	384	10	6	328	0.000	0.000	50.984	0.000	0.000
224138	224521	384	11	6	329	0.000	0.000	47.606	0.000	1.407
224523	224906	384	12	6	330	0.000	0.000	42.450	2.248	0.000
224909	225292	384	13	6	331	2.000	0.000	42.333	2.000	5.885
225294	225677	384	14	6	332	0.000	1.000	42.697	0.000	2.000
225679	226062	384	15	6	333	0.000	0.000	8.565	1.000	1.000
226065	226448	384	16	6	334	0.000	0.000	0.000	0.000	0.000
226450	226833	384	17	6	335	0.000	0.000	1.292	0.000	0.000
226835	227218	384	18	6	336	0.000	0.000	3.688	0.000	0.000
227221	227604	384	19	6	337	0.000	0.000	1.103	0.000	1.000
227606	227989	384	20	6	338	0.000	0.000	2.459	0.000	0.000
227991	228374	384	21	6	339	0.000	0.000	1.000	0.000	0.000
228377	228760	384	22	6	340	0.000	0.000	0.000	0.000	0.000
228762	229145	384	23	6	341	0.000	0.000	0.000	0.000	0.000
229147	229530	384	24	6	342	0.000	0.000	0.000	0.000	0.000
229533	229916	384	25	6	343	0.000	0.000	0.000	0.000	0.000
229918	230301	384	26	6	344	0.000	0.000	1.000	0.000	0.000
230303	230686	384	27	6	345	0.000	0.000	2.860	0.000	0.000
230689	231072	384	28	6	346	0.000	0.000	0.000	0.000	0.000
231074	231457	384	29	6	347	0.000	0.000	0.000	0.000	0.000
231459	231842	384	30	6	348	0.000	0.000	1.324	0.000	0.000
231845	232228	384	31	6	349	0.000	0.000	0.000	0.000	0.000
232230	232613	384	32	6	350	1.000	0.000	3.364	0.000	0.000
232615	232998	384	33	6	351	0.000	0.000	0.757	2.560	0.000
233000	233383	384	34	6	352	0.000	0.000	0.000	1.600	0.000
233386	233769	384	35	6	353	0.000	0.000	1.324	11.751	1.172
233771	234154	384	36	6	354	0.000	0.000	1.000	4.391	1.239
234156	234539	384	37	6	355	2.135	0.000	0.000	7.823	2.038
234542	234925	384	38	6	356	0.000	0.000	1.324	8.567	2.277
234927	235310	384	39	6	357	0.000	0.000	0.000	10.423	0.000
235312	235695	384	40	6	358	2.838	0.000	2.270	12.742	1.172
235698	236081	384	41	6	359	0.000	0.000	0.000	4.240	1.804
236083	236466	384	42	6	360	0.000	0.000	1.000	9.606	2.574
236468	236851	384	43	6	361	1.561	0.000	0.000	1.000	2.880
236854	237237	384	44	6	362	2.561	0.000	0.000	1.000	2.574
237239	237622	384	45	6	363	0.000	0.000	0.000	0.416	0.000
237624	238007	384	46	6	364	0.000	0.000	0.000	5.327	2.244
238010	238393	384	47	6	365	0.000	0.000	1.860	7.559	4.172
238395	238778	384	48	6	366	0.000	0.000	0.000	1.000	9.133
238780	239163	384	49	6	367	0.000	0.000	0.000	3.368	10.975
239166	239549	384	50	6	368	0.000	0.000	0.000	3.336	8.688
239551	239934	384	51	6	369	1.000	0.000	0.000	1.000	14.133
239936	240319	384	52	6	370	0.000	0.000	0.000	0.000	14.544
256460	256843	384	0	7	371	1.000	0.000	0.000	0.000	1.000
256845	257228	384	1	7	372	0.000	0.000	0.000	0.000	0.000
257231	257614	384	2	7	373	0.000	0.000	0.000	0.000	0.000
257616	257999	384	3	7	374	0.000	0.000	0.000	0.000	0.000
258001	258384	384	4	7	375	0.000	0.000	13.308	0.000	0.000
258387	258770	384	5	7	376	1.000	0.000	6.184	0.000	3.478
258772	259155	384	6	7	377	0.000	0.000	14.623	0.000	0.000
259157	259540	384	7	7	378	0.000	0.000	23.171	0.000	1.000
259543	259926	384	8	7	379	0.000	0.000	19.411	0.000	3.880
259928	260311	384	9	7	380	0.000	0.000	31.592	2.336	0.000
260313	260696	384	10	7	381	0.000	0.000	50.608	0.000	2.000
260699	261082	384	11	7	382	0.000	0.000	28.142	2.344	1.273
261084	261467	384	12	7	383	2.412	0.000	28.948	5.423	6.325
261469	261852	384	13	7	384	1.192	0.000	27.871	2.056	7.382
261855	262238	384	14	7	385	0.000	0.000	3.103	0.000	1.000
262240	262623	384	15	7	386	0.000	0.000	1.000	0.000	0.000
262625	263008	384	16	7	387	0.000	0.000	1.000	0.000	0.000
263011	263394	384	17	7	388	0.000	0.000	1.040	0.000	0.000
263396	263779	384	18	7	389	0.000	0.000	1.135	1.000	0.000
263781	264164	384	19	7	390	0.000	0.000	0.000	0.000	0.000
264166	264549	384	20	7	391	0.000	0.000	0.000	0.000	0.000
264552	264935	384	21	7	392	0.000	0.000	1.000	0.000	0.000
264937	265320	384	22	7	393	0.000	0.000	0.000	0.000	0.000
265322	265705	384	23	7	394	0.000	1.000	0.000	0.000	0.000
265708	266091	384	24	7	395	0.000	0.000	0.000	0.000	0.000
266093	266476	384	25	7	396	0.000	0.000	0.000	0.000	0.000
266478	266861	384	26	7	397	0.000	0.000	0.000	0.000	0.000
266864	267247	384	27	7	398	0.000	0.000	0.000	0.000	0.000
267249	267632	384	28	7	399	0.000	0.000	0.000	0.000	0.000
267634	268017	384	29	7	400	0.000	0.000	0.000	0.000	0.000
268020	268403	384	30	7	401	0.000	0.000	1.000	0.000	0.000
268405	268788	384	31	7	402	0.000	0.000	0.000	0.000	0.000
