Start_push	End_push	Pushes_duration	X	Y	Z	107Ag(Ag107Di)	Cytoker_651((3356))Pr141(Pr141Di)	Laminin_681((851))Sm147(Sm147Di)	YBX1_2987((3532))Eu153(Eu153Di)	H3K27Ac_1977((2242))Yb172(Yb172Di)
42618	43001	384	5	1	64	0.000	0.000	0.000	0.000	0.000
43003	43386	384	6	1	65	0.000	0.000	0.000	0.000	0.000
43388	43771	384	7	1	66	0.000	0.000	0.000	0.000	0.000
43774	44157	384	8	1	67	0.000	0.000	0.000	0.000	0.000
44159	44542	384	9	1	68	1.000	0.000	0.000	0.000	0.000
44544	44927	384	10	1	69	0.000	0.000	0.000	0.000	0.000
44930	45313	384	11	1	70	0.000	0.000	0.000	0.000	0.000
45315	45698	384	12	1	71	0.000	0.000	0.000	1.000	0.000
45700	46083	384	13	1	72	0.000	0.000	0.000	0.000	0.000
46085	46468	384	14	1	73	0.000	0.000	0.000	0.000	0.000
46471	46854	384	15	1	74	0.000	1.000	0.000	0.000	0.000
46856	47239	384	16	1	75	0.000	0.000	0.000	0.000	0.000
47241	47624	384	17	1	76	0.000	0.000	0.000	0.000	0.000
47627	48010	384	18	1	77	0.000	0.000	0.000	0.000	0.000
48012	48395	384	19	1	78	0.000	0.000	0.000	0.000	0.000
48397	48780	384	20	1	79	0.000	0.000	0.000	0.000	0.000
48783	49166	384	21	1	80	0.000	0.000	0.000	0.000	0.000
49168	49551	384	22	1	81	1.000	0.000	0.000	0.000	0.000
49553	49936	384	23	1	82	0.000	0.000	0.000	0.000	0.000
49939	50322	384	24	1	83	0.000	0.000	0.000	0.000	0.000
50324	50707	384	25	1	84	0.000	0.000	0.000	0.000	0.000
50709	51092	384	26	1	85	0.000	1.000	0.000	2.300	0.000
51095	51478	384	27	1	86	0.000	0.000	0.000	0.000	0.000
51480	51863	384	28	1	87	0.000	0.000	0.000	0.000	0.000
51865	52248	384	29	1	88	0.000	0.000	0.000	0.000	0.000
52251	52634	384	30	1	89	0.000	0.000	0.000	0.000	0.000
52636	53019	384	31	1	90	0.000	0.000	0.000	0.000	0.000
53021	53404	384	32	1	91	0.000	0.000	0.000	0.000	0.000
53407	53790	384	33	1	92	0.000	0.000	3.687	1.000	0.000
53792	54175	384	34	1	93	0.000	0.000	26.466	3.030	5.116
54177	54560	384	35	1	94	0.000	0.000	42.403	1.681	10.100
54562	54945	384	36	1	95	0.000	0.000	32.810	4.442	1.162
54948	55331	384	37	1	96	0.000	1.000	40.810	3.364	3.224
55333	55716	384	38	1	97	0.000	0.000	45.340	0.000	5.776
55718	56101	384	39	1	98	0.000	0.000	46.246	2.776	5.386
56104	56487	384	40	1	99	0.000	0.000	10.218	10.091	3.623
56489	56872	384	41	1	100	0.000	0.000	25.060	13.261	2.423
56874	57257	384	42	1	101	0.000	0.000	23.342	11.009	1.000
57260	57643	384	43	1	102	0.000	0.000	20.373	3.491	2.000
57645	58028	384	44	1	103	0.000	0.000	4.906	0.000	0.000
58030	58413	384	45	1	104	0.000	0.000	2.000	0.000	0.000
58416	58799	384	46	1	105	0.000	0.000	1.844	0.000	0.000
58801	59184	384	47	1	106	0.000	0.000	1.000	0.000	1.527
59186	59569	384	48	1	107	0.000	1.000	0.000	0.000	0.000
59572	59955	384	49	1	108	0.000	0.000	0.000	0.000	0.000
59957	60340	384	50	1	109	0.000	0.000	0.000	3.000	1.992
60342	60725	384	51	1	110	0.000	0.000	0.000	0.000	0.000
60728	61111	384	52	1	111	0.000	0.000	0.000	2.744	1.726
61113	61496	384	53	1	112	0.000	0.000	2.000	2.000	0.000
61498	61881	384	54	1	113	0.000	0.000	2.031	1.000	1.000
61884	62267	384	55	1	114	0.000	0.000	4.000	2.269	1.000
62269	62652	384	56	1	115	0.000	0.000	10.343	7.918	2.560
62654	63037	384	57	1	116	0.000	0.000	9.156	3.713	0.000
63039	63422	384	58	1	117	1.000	0.000	2.906	2.332	1.295
79260	79643	384	0	2	118	0.000	0.000	0.000	0.000	0.000
79645	80028	384	1	2	119	0.000	0.000	0.000	0.000	0.000
80031	80414	384	2	2	120	0.000	0.000	0.000	0.000	0.000
80416	80799	384	3	2	121	0.000	0.000	0.000	0.000	0.000
80801	81184	384	4	2	122	0.000	0.000	0.000	0.000	0.000
81187	81570	384	5	2	123	0.000	0.000	0.000	0.000	0.000
81572	81955	384	6	2	124	0.000	0.000	0.000	0.000	0.000
81957	82340	384	7	2	125	0.000	0.000	0.000	0.000	0.000
82342	82725	384	8	2	126	0.000	0.000	0.000	0.000	0.000
82728	83111	384	9	2	127	0.000	0.000	0.000	0.000	0.000
83113	83496	384	10	2	128	0.000	0.000	0.000	0.000	0.000
83498	83881	384	11	2	129	0.000	0.000	0.000	0.000	0.000
83884	84267	384	12	2	130	0.000	0.000	0.000	0.000	0.000
84269	84652	384	13	2	131	0.000	0.000	0.000	0.000	0.000
84654	85037	384	14	2	132	0.000	0.000	0.000	0.000	0.000
85040	85423	384	15	2	133	0.000	0.000	0.000	0.000	0.000
85425	85808	384	16	2	134	0.000	0.000	0.000	0.000	0.000
85810	86193	384	17	2	135	0.000	0.000	0.000	0.000	0.000
86196	86579	384	18	2	136	0.000	0.000	0.000	0.000	0.000
86581	86964	384	19	2	137	0.000	0.000	0.000	0.000	0.000
86966	87349	384	20	2	138	0.000	0.000	0.000	0.000	0.000
87352	87735	384	21	2	139	0.000	0.000	0.000	0.000	0.000
87737	88120	384	22	2	140	0.000	0.000	0.000	0.000	0.000
88122	88505	384	23	2	141	0.000	0.000	0.000	0.000	0.000
88508	88891	384	24	2	142	0.000	0.000	0.000	0.000	0.000
88893	89276	384	25	2	143	0.000	0.000	0.000	1.000	0.000
89278	89661	384	26	2	144	0.000	0.000	0.000	0.000	0.000
89664	90047	384	27	2	145	0.000	0.000	0.000	1.000	0.000
90049	90432	384	28	2	146	0.000	0.000	0.000	0.000	0.000
90434	90817	384	29	2	147	0.000	0.000	0.000	0.000	0.000
90819	91202	384	30	2	148	0.000	0.000	0.000	0.000	0.000
91205	91588	384	31	2	149	0.000	0.000	0.000	0.000	2.660
91590	91973	384	32	2	150	1.000	0.000	0.000	0.000	1.261
91975	92358	384	33	2	151	0.000	0.000	32.342	4.157	3.988
92361	92744	384	34	2	152	0.000	0.000	35.372	6.442	3.925
92746	93129	384	35	2	153	0.000	0.000	59.214	7.140	1.029
93131	93514	384	36	2	154	0.000	0.000	48.497	6.537	5.120
93517	93900	384	37	2	155	0.394	0.000	11.061	11.943	3.029
93902	94285	384	38	2	156	0.000	0.000	0.000	12.501	0.000
94287	94670	384	39	2	157	2.716	0.000	4.187	9.819	3.162
94673	95056	384	40	2	158	0.000	0.000	0.000	15.639	2.195
95058	95441	384	41	2	159	1.000	0.000	0.000	18.817	6.257
95443	95826	384	42	2	160	0.000	0.000	2.281	16.210	5.813
95829	96212	384	43	2	161	0.000	0.000	1.000	2.000	0.000
96214	96597	384	44	2	162	0.000	0.000	0.000	0.000	0.000
96599	96982	384	45	2	163	0.000	0.000	1.375	0.000	0.000
96985	97368	384	46	2	164	0.000	0.000	2.000	0.000	0.000
97370	97753	384	47	2	165	0.000	0.000	0.000	0.000	0.000
97755	98138	384	48	2	166	0.000	0.000	0.000	1.078	0.000
98141	98524	384	49	2	167	0.000	0.000	0.000	0.000	0.000
98526	98909	384	50	2	168	0.000	0.000	1.000	4.505	1.000
98911	99294	384	51	2	169	0.000	1.000	0.000	4.205	0.000
99297	99680	384	52	2	170	0.000	0.000	0.000	7.677	2.295
99682	100065	384	53	2	171	1.294	0.000	1.000	9.155	1.000
100067	100450	384	54	2	172	1.000	0.000	0.000	4.281	2.261
100452	100835	384	55	2	173	1.000	0.000	0.000	1.300	3.054
100838	101221	384	56	2	174	0.000	1.000	0.000	3.998	1.826
101223	101606	384	57	2	175	0.000	0.000	0.000	7.233	1.000
101608	101991	384	58	2	176	0.000	0.000	5.156	6.632	2.095
118428	118811	384	0	3	177	0.000	0.000	0.000	0.000	0.000
118814	119197	384	1	3	178	0.000	0.000	0.000	0.000	0.000
119199	119582	384	2	3	179	0.000	0.000	0.000	0.000	0.000
119584	119967	384	3	3	180	0.000	0.000	0.000	0.000	0.000
119969	120352	384	4	3	181	0.000	0.000	0.000	0.000	0.000
120355	120738	384	5	3	182	0.000	0.000	0.000	0.000	0.000
120740	121123	384	6	3	183	0.000	0.000	0.000	0.000	0.000
121125	121508	384	7	3	184	0.000	0.000	0.000	0.000	0.000
121511	121894	384	8	3	185	0.000	0.000	0.000	0.000	0.000
121896	122279	384	9	3	186	1.350	0.000	0.000	0.000	0.000
122281	122664	384	10	3	187	0.000	0.000	0.000	0.000	0.000
122667	123050	384	11	3	188	0.000	0.000	0.000	0.000	0.000
123052	123435	384	12	3	189	0.000	0.000	0.000	0.000	0.000
123437	123820	384	13	3	190	0.000	0.000	0.000	0.000	0.000
123823	124206	384	14	3	191	0.000	1.000	0.000	0.000	0.000
124208	124591	384	15	3	192	0.000	0.000	0.000	0.000	0.000
124593	124976	384	16	3	193	0.000	0.000	0.000	0.000	0.000
124979	125362	384	17	3	194	0.000	0.000	0.000	0.000	0.000
125364	125747	384	18	3	195	0.000	0.000	0.000	0.000	0.000
125749	126132	384	19	3	196	0.000	0.000	0.000	0.000	0.000
126135	126518	384	20	3	197	0.000	0.000	0.000	0.000	0.000
126520	126903	384	21	3	198	0.000	0.000	0.000	0.000	0.000
126905	127288	384	22	3	199	0.000	0.000	0.000	0.000	0.000
127291	127674	384	23	3	200	1.000	0.000	0.000	0.000	0.000
127676	128059	384	24	3	201	0.000	0.000	0.000	0.000	1.000
128061	128444	384	25	3	202	0.000	0.000	0.000	0.000	0.000
128447	128830	384	26	3	203	0.000	0.000	0.000	0.000	0.000
128832	129215	384	27	3	204	0.000	0.000	0.000	0.000	0.000
129217	129600	384	28	3	205	0.000	0.000	0.000	0.000	0.000
129602	129985	384	29	3	206	0.000	0.000	0.000	0.000	0.000
129988	130371	384	30	3	207	1.000	0.000	0.000	0.000	0.000
130373	130756	384	31	3	208	0.000	0.000	0.000	0.000	0.000
130758	131141	384	32	3	209	0.000	0.000	16.155	1.000	0.000
131144	131527	384	33	3	210	0.000	0.000	22.623	12.483	3.129
131529	131912	384	34	3	211	0.000	0.000	31.060	1.000	1.000
131914	132297	384	35	3	212	1.000	0.000	7.906	17.225	2.361
132300	132683	384	36	3	213	2.194	0.000	1.000	11.235	2.195
132685	133068	384	37	3	214	2.153	0.000	0.000	12.121	0.000
133070	133453	384	38	3	215	0.000	0.000	0.000	6.584	1.726
133456	133839	384	39	3	216	0.000	0.000	0.000	5.364	0.000
133841	134224	384	40	3	217	0.000	0.000	0.000	5.474	7.311
134226	134609	384	41	3	218	2.688	0.000	0.000	3.964	10.494
134612	134995	384	42	3	219	1.097	0.000	0.000	15.102	8.241
134997	135380	384	43	3	220	0.000	0.000	0.000	2.000	0.000
135382	135765	384	44	3	221	0.000	0.000	0.000	1.000	0.000
135768	136151	384	45	3	222	0.000	0.000	0.000	0.000	0.000
136153	136536	384	46	3	223	0.000	0.000	0.000	0.000	1.228
136538	136921	384	47	3	224	0.000	0.000	0.000	0.000	0.000
136924	137307	384	48	3	225	0.000	0.000	1.000	1.078	0.000
137309	137692	384	49	3	226	0.000	0.000	0.000	1.000	0.000
137694	138077	384	50	3	227	1.000	0.000	0.000	3.474	0.000
138079	138462	384	51	3	228	0.000	0.000	0.000	6.884	2.490
138465	138848	384	52	3	229	0.000	0.000	2.000	4.696	3.822
138850	139233	384	53	3	230	0.000	0.000	0.000	3.981	1.000
139235	139618	384	54	3	231	0.000	0.000	0.000	7.723	2.759
139621	140004	384	55	3	232	0.000	0.000	0.000	6.313	1.000
140006	140389	384	56	3	233	0.000	0.000	0.000	0.000	2.261
140391	140774	384	57	3	234	0.000	0.000	0.000	5.696	5.021
140777	141160	384	58	3	235	2.000	0.000	2.031	8.503	2.129
157325	157708	384	0	4	236	0.000	0.000	0.000	0.000	0.000
157711	158094	384	1	4	237	0.000	0.000	0.000	0.000	0.000
158096	158479	384	2	4	238	0.000	0.000	0.000	0.000	0.000
158481	158864	384	3	4	239	0.000	0.000	0.000	0.000	0.000
158867	159250	384	4	4	240	0.000	1.000	0.000	0.000	0.000
159252	159635	384	5	4	241	0.000	0.000	0.000	0.000	0.000
159637	160020	384	6	4	242	0.000	0.000	0.000	1.078	0.000
160023	160406	384	7	4	243	0.000	0.000	0.000	0.000	0.000
160408	160791	384	8	4	244	0.000	0.000	0.000	0.000	0.000
160793	161176	384	9	4	245	0.000	0.000	0.000	0.000	0.000
161178	161561	384	10	4	246	0.000	0.000	0.000	0.000	0.000
161564	161947	384	11	4	247	0.000	0.000	0.000	0.000	0.000
161949	162332	384	12	4	248	0.000	0.000	0.000	0.000	0.000
162334	162717	384	13	4	249	0.000	0.000	1.000	0.000	0.000
162720	163103	384	14	4	250	0.000	0.000	0.000	0.000	0.000
163105	163488	384	15	4	251	1.000	0.000	0.000	0.000	0.000
163490	163873	384	16	4	252	0.000	0.000	0.000	0.000	0.000
163876	164259	384	17	4	253	0.000	0.000	0.000	0.000	0.000
164261	164644	384	18	4	254	0.000	0.000	0.000	0.000	0.000
164646	165029	384	19	4	255	0.000	0.000	0.000	0.000	0.000
165032	165415	384	20	4	256	0.000	0.000	0.000	0.000	0.000
165417	165800	384	21	4	257	0.000	0.000	0.000	0.000	0.000
165802	166185	384	22	4	258	0.000	0.000	0.000	0.000	0.000
166188	166571	384	23	4	259	0.000	1.000	0.000	0.000	0.000
166573	166956	384	24	4	260	0.000	0.000	0.000	0.000	0.000
166958	167341	384	25	4	261	0.000	0.000	0.000	0.000	0.000
167344	167727	384	26	4	262	0.000	0.000	0.000	0.000	0.000
167729	168112	384	27	4	263	0.000	0.000	0.000	0.000	0.000
168114	168497	384	28	4	264	0.000	0.000	0.000	0.000	0.000
168500	168883	384	29	4	265	0.000	0.000	0.000	1.000	0.000
168885	169268	384	30	4	266	0.000	0.000	1.000	0.000	0.000
169270	169653	384	31	4	267	0.000	0.000	0.000	0.000	0.000
169655	170038	384	32	4	268	0.000	0.000	26.280	1.586	1.000
170041	170424	384	33	4	269	1.069	0.000	20.311	8.871	2.000
170426	170809	384	34	4	270	1.097	0.000	2.062	10.167	1.461
170811	171194	384	35	4	271	0.000	1.000	0.000	6.582	3.855
171197	171580	384	36	4	272	1.547	0.000	0.000	5.345	2.892
171582	171965	384	37	4	273	1.000	0.000	0.000	6.869	2.062
171967	172350	384	38	4	274	1.000	0.000	0.000	8.138	1.000
172353	172736	384	39	4	275	0.000	0.000	0.000	15.785	7.772
172738	173121	384	40	4	276	1.000	0.000	0.000	13.751	9.224
173123	173506	384	41	4	277	1.097	0.000	0.000	8.569	7.129
173509	173892	384	42	4	278	0.000	0.000	0.000	19.603	4.689
173894	174277	384	43	4	279	0.000	0.000	1.312	4.949	0.000
174279	174662	384	44	4	280	1.000	0.000	1.000	0.000	0.000
174665	175048	384	45	4	281	0.000	0.000	0.000	0.000	0.000
175050	175433	384	46	4	282	0.000	0.000	1.000	0.000	1.593
175435	175818	384	47	4	283	0.000	0.000	0.000	0.000	0.000
175821	176204	384	48	4	284	0.000	0.000	0.000	0.000	0.000
176206	176589	384	49	4	285	0.000	1.000	0.000	1.000	0.000
176591	176974	384	50	4	286	0.000	0.000	0.000	5.823	1.000
176977	177360	384	51	4	287	0.000	0.000	3.031	2.491	1.029
177362	177745	384	52	4	288	1.000	0.000	0.000	9.028	1.000
177747	178130	384	53	4	289	0.000	0.000	0.000	2.061	1.195
178132	178515	384	54	4	290	0.000	0.000	0.000	7.582	1.726
178518	178901	384	55	4	291	0.000	0.000	0.000	5.979	0.000
178903	179286	384	56	4	292	0.000	0.000	0.000	3.649	1.000
179288	179671	384	57	4	293	0.000	0.000	0.000	4.425	2.129
179674	180057	384	58	4	294	0.000	0.000	4.343	2.000	1.361
195905	196288	384	0	5	295	0.000	0.000	1.000	0.000	0.000
196290	196673	384	1	5	296	0.000	0.000	0.000	0.000	0.000
196675	197058	384	2	5	297	0.000	0.000	0.000	0.000	0.000
197060	197443	384	3	5	298	0.000	0.000	0.000	0.000	0.000
197446	197829	384	4	5	299	0.000	0.000	0.000	0.000	0.000
197831	198214	384	5	5	300	0.000	0.000	0.000	0.000	0.000
198216	198599	384	6	5	301	0.000	0.000	0.000	0.000	0.000
198602	198985	384	7	5	302	0.000	0.000	0.000	0.000	0.000
198987	199370	384	8	5	303	0.000	0.000	0.000	0.000	0.000
199372	199755	384	9	5	304	0.000	0.000	0.000	0.000	0.000
199758	200141	384	10	5	305	0.000	0.000	0.000	0.000	0.000
200143	200526	384	11	5	306	0.000	0.000	0.000	0.000	0.000
200528	200911	384	12	5	307	0.000	0.000	0.000	0.000	0.000
200914	201297	384	13	5	308	0.000	0.000	0.000	0.000	0.000
201299	201682	384	14	5	309	0.000	0.000	0.000	0.000	0.000
201684	202067	384	15	5	310	0.000	0.000	1.531	0.000	0.000
202070	202453	384	16	5	311	0.000	0.000	0.000	0.000	0.000
202455	202838	384	17	5	312	0.000	0.000	0.000	0.000	0.000
202840	203223	384	18	5	313	0.000	1.000	0.000	0.000	0.000
203226	203609	384	19	5	314	0.000	0.000	0.000	0.000	0.000
203611	203994	384	20	5	315	0.000	0.000	0.000	0.000	0.000
203996	204379	384	21	5	316	0.000	0.000	0.000	0.000	0.000
204381	204764	384	22	5	317	0.000	0.000	0.000	0.000	0.000
204767	205150	384	23	5	318	0.000	0.000	0.000	0.000	0.000
205152	205535	384	24	5	319	0.000	0.000	0.000	0.000	0.000
205537	205920	384	25	5	320	0.000	0.000	0.000	0.000	0.000
205923	206306	384	26	5	321	0.000	0.000	0.000	0.000	0.000
206308	206691	384	27	5	322	0.000	0.000	0.000	0.000	0.000
206693	207076	384	28	5	323	0.000	0.000	0.000	0.000	0.000
207079	207462	384	29	5	324	0.000	0.000	0.000	0.000	0.000
207464	207847	384	30	5	325	0.000	0.000	0.000	0.000	0.000
207849	208232	384	31	5	326	0.000	0.000	0.000	0.000	0.000
208235	208618	384	32	5	327	0.000	0.000	17.874	3.235	1.000
208620	209003	384	33	5	328	0.000	0.000	0.000	8.263	0.000
209005	209388	384	34	5	329	1.181	0.000	0.000	7.216	0.000
209391	209774	384	35	5	330	0.000	0.000	0.000	13.609	2.000
209776	210159	384	36	5	331	1.153	1.000	0.000	12.026	0.000
210161	210544	384	37	5	332	0.000	0.000	2.562	12.531	0.000
210547	210930	384	38	5	333	0.000	0.000	0.000	12.835	5.291
210932	211315	384	39	5	334	4.503	0.000	0.000	17.255	6.851
211317	211700	384	40	5	335	0.000	1.754	3.093	24.075	13.258
211703	212086	384	41	5	336	0.000	0.000	2.031	9.833	10.104
212088	212471	384	42	5	337	0.000	0.000	2.562	8.043	0.000
212473	212856	384	43	5	338	0.000	0.000	0.000	2.474	0.000
212859	213242	384	44	5	339	0.000	0.000	0.000	0.000	0.000
213244	213627	384	45	5	340	0.000	0.000	0.000	0.000	0.000
213629	214012	384	46	5	341	0.000	0.000	0.000	1.173	0.000
214014	214397	384	47	5	342	0.000	0.000	0.000	0.000	0.000
214400	214783	384	48	5	343	0.000	0.000	0.000	0.000	0.000
214785	215168	384	49	5	344	0.000	0.000	0.000	2.681	0.000
215170	215553	384	50	5	345	0.000	0.000	0.000	1.364	1.759
215556	215939	384	51	5	346	0.619	0.000	1.312	2.617	1.000
215941	216324	384	52	5	347	0.000	0.000	0.000	1.000	1.560
216326	216709	384	53	5	348	0.000	0.000	0.000	5.281	0.000
216712	217095	384	54	5	349	0.000	0.000	0.000	2.000	2.162
217097	217480	384	55	5	350	0.000	0.000	0.000	3.000	2.000
217482	217865	384	56	5	351	0.000	0.000	0.000	0.000	2.000
217868	218251	384	57	5	352	0.000	0.000	0.000	5.218	1.000
218253	218636	384	58	5	353	0.000	0.000	3.968	6.632	4.656
235089	235472	384	0	6	354	0.000	0.000	0.000	0.000	0.000
235474	235857	384	1	6	355	0.000	0.000	0.000	0.000	0.000
235860	236243	384	2	6	356	0.000	0.000	0.000	0.000	0.000
236245	236628	384	3	6	357	0.000	0.000	0.000	0.000	0.000
236630	237013	384	4	6	358	0.000	0.000	0.000	0.000	0.000
237016	237399	384	5	6	359	0.000	0.000	0.000	0.000	0.000
237401	237784	384	6	6	360	0.000	1.000	0.000	0.000	0.000
237786	238169	384	7	6	361	0.000	0.000	0.000	0.000	0.000
238172	238555	384	8	6	362	0.000	0.000	0.000	0.000	0.000
238557	238940	384	9	6	363	0.000	0.000	0.000	0.000	0.000
238942	239325	384	10	6	364	0.000	0.000	0.000	0.000	0.000
239328	239711	384	11	6	365	0.000	0.000	0.000	0.000	0.000
239713	240096	384	12	6	366	0.000	0.000	0.000	0.000	0.000
240098	240481	384	13	6	367	0.000	0.000	0.000	0.000	0.000
240484	240867	384	14	6	368	0.000	0.000	0.000	0.000	0.000
240869	241252	384	15	6	369	0.000	0.000	0.000	0.000	2.191
241254	241637	384	16	6	370	0.000	0.000	0.000	0.000	0.000
241639	242022	384	17	6	371	0.000	0.000	0.000	0.000	0.000
242025	242408	384	18	6	372	0.000	0.000	0.000	0.000	0.000
242410	242793	384	19	6	373	0.000	0.000	0.000	0.000	0.000
242795	243178	384	20	6	374	0.000	0.000	0.000	0.000	0.000
243181	243564	384	21	6	375	0.000	0.000	0.000	0.000	0.000
243566	243949	384	22	6	376	0.000	0.000	0.000	0.000	0.000
243951	244334	384	23	6	377	0.000	0.000	0.000	0.000	0.000
244337	244720	384	24	6	378	0.000	1.000	0.000	0.000	0.000
244722	245105	384	25	6	379	0.000	0.000	0.000	0.000	0.000
245107	245490	384	26	6	380	0.000	0.000	0.000	0.000	0.000
245493	245876	384	27	6	381	0.000	0.000	0.000	0.000	0.000
245878	246261	384	28	6	382	0.000	0.000	0.000	0.000	0.000
246263	246646	384	29	6	383	1.000	0.000	0.000	0.000	0.000
246649	247032	384	30	6	384	0.000	0.000	0.000	0.000	0.000
247034	247417	384	31	6	385	0.000	0.000	1.031	0.000	1.000
247419	247802	384	32	6	386	0.000	0.000	2.656	1.856	2.593
247805	248188	384	33	6	387	0.000	0.000	0.000	8.041	0.000
248190	248573	384	34	6	388	0.000	0.000	0.000	19.555	1.000
248575	248958	384	35	6	389	0.000	0.000	1.000	8.313	0.000
248961	249344	384	36	6	390	0.000	0.000	0.000	11.072	1.361
249346	249729	384	37	6	391	0.000	0.000	0.000	14.125	5.548
249731	250114	384	38	6	392	0.000	1.000	0.000	7.772	2.722
250116	250499	384	39	6	393	0.000	0.000	0.000	10.406	7.062
250502	250885	384	40	6	394	0.000	0.000	0.000	16.464	3.029
250887	251270	384	41	6	395	0.000	0.000	0.000	11.453	5.087
251272	251655	384	42	6	396	1.000	0.000	1.062	6.440	4.490
251658	252041	384	43	6	397	0.000	0.000	0.000	0.000	0.000
252043	252426	384	44	6	398	0.000	0.000	0.000	1.000	0.000
252428	252811	384	45	6	399	0.000	0.000	0.000	0.000	0.000
252814	253197	384	46	6	400	0.000	0.000	0.000	0.000	0.631
253199	253582	384	47	6	401	0.000	0.000	1.000	0.000	0.000
253584	253967	384	48	6	402	0.000	0.000	0.000	0.000	0.000
